Team,Opp,Game Num,Date,Team Score,Opp Score,Result,Location,TSP,TOV,ORB,FTR,Poss,OEff,DEff,Opp TSP,Opp TOV,Opp ORB,Opp FTR,Opp Poss,Opp OEff,Opp DEff,Rolling4TSP,Rolling4TOV,Rolling4ORB,Rolling4FTR,Rolling4Poss,Rolling4OEff,Rolling4DEff,Opp R4TSP,Opp R4TOV,Opp R4ORB,Opp R4FTR,Opp R4Poss,Opp R4OEff,Opp R4DEff,Odds,0
ATL,LAS,12,20170630,76,85,0,1,0.5080213903743316,0.15765765765765766,0.2647058823529412,0.16666666666666666,76.60799999999998,99.20634920634922,110.9544695071011,0.6177325581395349,0.2073732718894009,0.2857142857142857,0.25,75.648,112.36252115059222,100.4653130287648,0.5016813919747497,0.13903987909566995,0.2607608930283349,0.2318242386388331,78.06720000000001,100.47980824289316,114.53188958936528,0.6165818976504239,0.13993941533344764,0.1893874491325765,0.3524421318169997,75.78240000000002,117.39478399262563,101.81202551625485,230.0,0.30303030303030304
ATL,NYL,13,20170702,81,72,1,1,0.5012376237623762,0.11013215859030838,0.25,0.2361111111111111,77.568,104.42450495049505,92.82178217821784,0.4632012352032938,0.14329805996472664,0.19444444444444445,0.1111111111111111,80.3712,89.5843287147635,100.78236980410894,0.5000635511625355,0.12227451822918547,0.2783262525054591,0.2045253880641205,77.5392,102.73312318675688,109.24205168158771,0.5739169957532928,0.1259428054592638,0.2562979539641944,0.2839775334340552,77.92319999999998,115.61253226404686,118.71509980389351,140.0,0.4166666666666667
ATL,DAL,14,20170705,84,94,0,0,0.5236907730673317,0.1996007984031936,0.2727272727272727,0.3582089552238806,87.55199999999998,95.94298245614037,107.36476608187135,0.553201506591337,0.19054878048780485,0.375,0.42857142857142855,86.36160000000002,108.84467170594336,97.26545131169406,0.4859050806931247,0.106686616318321,0.26506867674788337,0.19313063063063066,75.67679999999999,102.08008426328459,107.15861586510636,0.5301074850232198,0.12793373349888654,0.2651977726574501,0.3298471289739672,79.5648,107.13475626504908,117.20907986615148,175.0,0.36363636363636365
ATL,IND,15,20170707,89,68,1,1,0.6246490735541831,0.15432098765432098,0.25,0.3064516129032258,75.1104,118.49224608043629,90.53340149965916,0.4564983888292159,0.16763522574877066,0.21621621621621626,0.1791044776119403,78.2208,86.93339878906889,113.7804778268696,0.4991432955884563,0.13349212769741034,0.27243968411889075,0.23754398054771186,78.94079999999997,101.23228176735407,105.47478590791096,0.5578665194076553,0.11238880511136776,0.16421448186154064,0.242169576585695,75.3888,109.76948147788158,103.61034120513472,-145.0,0.5918367346938775
ATL,DAL,16,20170709,98,78,1,1,0.5548007246376812,0.05357908272610373,0.2,0.3026315789473684,82.8672,118.26150756873648,94.12650602409641,0.4344919786096256,0.1592356687898089,0.372093023255814,0.2727272727272727,87.1296,89.52181577787572,112.47612751579256,0.5393997151895557,0.15542790057637013,0.2593582887700535,0.266859586476221,79.20959999999997,104.51652067335527,100.41860481671236,0.5296424821042354,0.12019788110892694,0.2910697343453511,0.3068375103128691,78.69119999999998,108.6966255480994,104.96580956081907,-113.0,0.5305164319248826
ATL,PHO,17,20170712,84,89,0,0,0.5465903175429464,0.11515430677107324,0.14285714285714285,0.1111111111111111,78.5664,106.91593352883676,113.2799771912675,0.5812434691745036,0.14515408664582402,0.29411764705882354,0.3484848484848485,76.3776,116.52631137925256,109.9798893916541,0.5510945487553931,0.12940825684348167,0.24318181818181825,0.3008508145463964,80.77439999999999,109.28031026395209,96.2116139459612,0.5913640557429113,0.14681812656064186,0.2560286935286935,0.24248783033994306,74.61119999999998,115.54447683219044,106.51891330254648,305.0,0.24691358024691357
ATL,SEA,18,20170715,84,90,0,0,0.5247376311844077,0.1303780964797914,0.2972972972972973,0.1917808219178082,77.7984,107.97137216189535,115.68361303060215,0.6104177970699945,0.14990774907749074,0.10714285714285714,0.17647058823529413,80.3712,111.98041089345438,104.51505016722409,0.5624327222005356,0.13066379388867289,0.21639610389610392,0.2696008145463964,81.02399999999999,109.90316740853753,101.32616269922363,0.5865575342838012,0.17106950795248954,0.21524771524771527,0.204235983923484,75.12959999999997,109.45156809016136,104.26009680431645,135.0,0.425531914893617
ATL,SAS,19,20170718,88,75,1,1,0.4886717014660151,0.09996001599360256,0.325,0.4722222222222222,83.55839999999998,105.31556372549021,89.75758272058825,0.4903242677824268,0.17301038062283736,0.2777777777777778,0.18840579710144928,79.1808,94.71993210475266,111.13805366957644,0.5626944367298047,0.11335811840782233,0.22253861003861009,0.2279937812198783,78.5856,112.91026483497627,103.40587443640631,0.5107687580731459,0.1671487197759636,0.3059392373345861,0.18730535309391166,75.3984,100.0867156144762,110.86403824646736,-550.0,0.8461538461538461
ATL,WAS,20,20170719,96,100,0,0,0.5853658536585366,0.1276595744680851,0.2571428571428571,0.30985915492957744,81.6,117.64705882352942,122.54901960784315,0.5230125523012552,0.11152416356877323,0.3809523809523809,0.1348314606741573,87.93599999999998,113.71906841339157,109.1703056768559,0.5287000937077627,0.09976787549264272,0.2412886100386101,0.2694364335496274,80.6976,109.61609424623973,103.21191974163858,0.5152225334105561,0.12656572810257052,0.2787954363031762,0.2535654984285121,74.5824,104.74796262949785,106.53063321695156,125.0,0.4444444444444444
ATL,PHO,21,20170725,99,91,1,1,0.515195670274771,0.15778401122019636,0.3953488372093023,0.3170731707317073,93.1968,106.22682323856613,97.64283752231836,0.5042109929078015,0.1739289637495423,0.24390243902439024,0.20987654320987653,95.2704,95.51760042993419,103.91475211608223,0.5363413759629766,0.11828799842813804,0.2555743243243244,0.2712433275451797,80.3808,109.46248205993795,110.31754813757529,0.5095260315946417,0.15914954222695266,0.2508337645908803,0.3017266444580813,76.752,98.67748911406036,109.83218085441051,-210.0,0.6774193548387096
ATL,MIN,22,20170728,80,90,0,1,0.563063063063063,0.19309404815992728,0.07407407407407407,0.203125,82.5984,96.85417635208431,108.96094839609484,0.6124115405552529,0.1600365797896662,0.2,0.18181818181818185,79.1808,113.6639185257032,101.0345942450695,0.5284927141459328,0.12894542454041885,0.31869724791236426,0.3227338424503287,84.0384,109.2902044873703,106.408263220338,0.5949755473341796,0.14374504843309574,0.2601856871780969,0.1957357481367864,77.12640000000002,116.18165723825216,101.13795665365095,335.0,0.22988505747126436
ATL,WAS,23,20170730,70,77,0,1,0.4253767622751579,0.06796556411418214,0.20454545454545456,0.11688311688311688,76.1088,91.9735956945846,101.17095526404304,0.4963898916967509,0.13398838767306834,0.3428571428571429,0.26865671641791045,74.4576,103.41456077015644,94.01323706377858,0.5380740721155965,0.14462441246045282,0.2628914421065585,0.32556988697087663,85.23839999999998,106.51090553491751,104.72759706171117,0.4854012894672749,0.13440238671357024,0.2910565741448094,0.2746169560776301,77.55840000000002,100.07378064568633,101.2711385803195,-105.0,0.5121951219512195
ATL,MIN,24,20170803,54,69,0,0,0.3611556982343499,0.22736668044646546,0.372093023255814,0.0547945205479452,77.5296,69.65081723625558,88.99826646854878,0.4942693409742121,0.195852534562212,0.25806451612903225,0.29508196721311475,75.648,91.21192893401016,71.38324873096447,0.5222503373178823,0.1366257994905977,0.2327778057429221,0.2367351106361003,83.37599999999998,103.17541352719113,107.58094019757486,0.5550356251077907,0.1654442823257226,0.2952048823016564,0.2450014347733521,77.46240000000002,107.85600894287224,96.68849912060972,700.0,0.125
ATL,CHI,25,20170805,86,91,0,0,0.4775655264326966,0.11760094080752645,0.41025641025641024,0.1566265060240964,82.5984,104.11823957849064,110.17162560049593,0.5890730191610565,0.07208073041806824,0.03333333333333333,0.29411764705882354,78.95039999999999,115.26224059662779,108.92915045395591,0.4661977984618356,0.1615525759851928,0.2615153472711613,0.17296895204069218,82.35839999999997,91.17635313037266,99.19325191275128,0.533223833920867,0.16079670737942994,0.2025034968091617,0.09406964821106018,78.20159999999998,101.43651630458812,110.27348448091273,103.0,0.49261083743842365
ATL,MIN,26,20170808,72,81,0,1,0.4515805318615153,0.12125220458553793,0.3809523809523809,0.14864864864864866,71.7312,100.37473233404712,112.92157387580299,0.5609418282548476,0.14251781472684086,0.2333333333333333,0.3728813559322034,74.112,109.2940414507772,97.15025906735752,0.45679026250131705,0.15150680838202532,0.2652422405329383,0.13285728586378942,79.70879999999998,90.6492072153538,102.32544893229569,0.5125438346584374,0.1811783663138536,0.2874091833769253,0.2712062874608025,75.45600000000003,97.95171264757697,92.66968889194705,275.0,0.26666666666666666
ATL,NYL,27,20170811,77,83,0,1,0.4702002931118711,0.108837614279495,0.2647058823529412,0.2857142857142857,79.56479999999998,96.776463963964,104.31748712998714,0.5342430484037075,0.12404149751917005,0.3125,0.3088235294117647,75.53280000000002,109.8860362650398,101.94246737841044,0.4289196297009301,0.13354634748842795,0.3419618172525149,0.1192381980259516,76.99199999999998,91.5293462108445,103.3156053022227,0.5128848779087706,0.13861894371112327,0.3081745467004006,0.2406712387158556,76.84800000000004,103.82849944732037,108.3501707670265,-125.0,0.5555555555555556
ATL,SAS,28,20170812,68,84,0,0,0.4597079502433749,0.15916325602546613,0.2857142857142857,0.1,74.84159999999999,90.8585599452711,112.23704463827606,0.5922165820642978,0.13427734375,0.25,0.2222222222222222,71.9232,116.79124399359316,94.54529275671827,0.4401255124101083,0.14376436002975618,0.3570019242043866,0.1614459902337438,77.85600000000002,92.73006327818932,104.10223826870873,0.5161383356369557,0.16627296370923916,0.3485905567300916,0.23704651512870684,77.4048,103.524017312628,102.30883930671105,-160.0,0.6153846153846154
ATL,CON,29,20170815,75,96,0,1,0.4170373665480427,0.11773940345368915,0.34210526315789475,0.15853658536585366,85.36319999999998,87.85987404408459,112.46063877642824,0.5766458433445459,0.116723259762309,0.2727272727272727,0.2432432432432433,81.8304,117.31581417175036,91.65297982167995,0.4647635754123646,0.12671350392450634,0.3354072398190045,0.17274736009675748,77.18399999999998,98.03199895544321,109.91193281114056,0.5150631212849506,0.11492381034333685,0.23566302118933696,0.26436635459986096,82.90559999999998,104.19344882566591,95.19893735381564,150.0,0.4
ATL,DAL,30,20170819,86,90,0,0,0.5200774068698597,0.1358695652173913,0.2195121951219512,0.2465753424657534,83.2128,103.34948469466237,108.15643747115827,0.5090497737556561,0.08298755186721991,0.28205128205128205,0.3287671232876712,81.98400000000002,109.77751756440279,104.89851678376269,0.4496315354412011,0.12674811958604698,0.3183694530443756,0.17322487993219682,77.87519999999998,93.96740757184168,110.48418610512364,0.5321345313005227,0.13744799465736046,0.3346490728074175,0.2644930206346455,83.60639999999998,110.1810001709235,106.46939067768416,175.0,0.36363636363636365
ATL,SEA,31,20170823,89,83,1,1,0.6274675690919346,0.1447178002894356,0.1851851851851852,0.19047619047619047,74.8032,118.9788672142368,110.95781998631071,0.5760688506385341,0.12189176011701608,0.12903225806451613,0.18461538461538465,74.9184,110.787203143687,118.79591662395352,0.4667557541932872,0.13040245974401032,0.2780094065867681,0.19770655338647306,80.74559999999998,94.7110956619955,109.29290200396248,0.5777842357266595,0.1186669101492917,0.2012987012987013,0.1529737709947082,74.3136,114.09521058041088,98.99850730094816,115.0,0.46511627906976744
ATL,IND,32,20170826,79,74,1,1,0.4772837119381344,0.1266357112705783,0.3611111111111111,0.3,78.4896,100.65027723418136,94.2800065231572,0.4601990049751243,0.09049773755656107,0.11904761904761905,0.10526315789473684,80.06400000000002,92.42605915267784,98.6710631494804,0.5060725731883031,0.13937250624649547,0.25812923229482915,0.1738970295769492,79.55519999999999,100.26169647456369,110.95298521804337,0.4724218594462538,0.17919593311462068,0.2164340469009528,0.14772423695986106,73.60319999999997,89.575524220072,124.78687021946034,-550.0,0.8461538461538461
ATL,LAS,33,20170901,56,81,0,0,0.40509259259259256,0.2156150703586019,0.25,0.3220338983050847,74.9952,74.67144563918758,108.00691244239631,0.5962897526501767,0.19065776930409914,0.25,0.25,74.8032,108.28413757700204,74.86310746064339,0.510466513611993,0.1312406200577735,0.2769784386440355,0.2238970295769492,80.46719999999998,102.70962579679129,106.46372568926365,0.5499601808400012,0.10663186481853022,0.20140937715665969,0.15392570259188856,78.04800000000002,111.32767724348024,93.12912065069204,650.0,0.13333333333333333
ATL,PHO,34,20170903,70,84,0,0,0.4659211927582534,0.1174812030075188,0.1891891891891892,0.2307692307692308,74.9952,93.33930704898451,112.00716845878135,0.5879059350503919,0.14381591562799614,0.16,0.3333333333333333,76.2624,110.1460221550856,91.78835179590466,0.5074803201231305,0.15570953678400168,0.2539521228545618,0.264771357811757,77.8752,99.41251869556706,105.35029410575571,0.5389105743231597,0.18486345187605666,0.17077922077922075,0.25443202022149397,75.9648,97.60479618064316,106.82586768103177,360.0,0.21739130434782608
WAS,SAS,1,20170514,89,74,1,1,0.5806367432150313,0.15445719329214475,0.4838709677419355,0.42857142857142855,72.6144,122.56522122333858,101.90816146659617,0.5368543238537434,0.15869140625,0.2333333333333333,0.29508196721311475,71.9232,102.88752447054635,123.74310375511658,,,,,,,,,,,,,,,-1500.0,0.9375
WAS,LAS,2,20170519,89,99,0,0,0.6324616259238204,0.16595542911332384,0.2857142857142857,0.2903225806451613,73.3056,121.40955124847216,135.05107386066004,0.6905691964285714,0.13304305757135945,0.21739130434782608,0.3387096774193548,74.5728,132.75617919670444,119.34646412633025,,,,,,,,,,,,,,,185.0,0.3508771929824561
WAS,SEA,3,20170521,71,81,0,0,0.4668595476065228,0.11622501162250115,0.29411764705882354,0.21739130434782608,72.9984,97.26240575135893,110.96133613887429,0.581896551724138,0.13647642679900746,0.13793103448275862,0.20634920634920634,73.53599999999999,110.1501305483029,96.5513489991297,,,,,,,,,,,,,,,130.0,0.43478260869565216
WAS,CHI,4,20170524,82,67,1,0,0.5066732575383094,0.07961783439490445,0.375,0.2328767123287671,70.00319999999999,117.1375022856098,95.70991040409582,0.41358024691358025,0.10989010989010987,0.30952380952380953,0.2857142857142857,74.88,89.47649572649574,109.508547008547,,,,,,,,,,,,,,,-145.0,0.5918367346938775
WAS,CHI,5,20170526,88,79,1,1,0.5161895823557016,0.09550084889643463,0.275,0.21052631578947367,79.9104,110.12333813871537,98.8607240108922,0.5255455029270889,0.16637089618456075,0.0967741935483871,0.14492753623188406,83.6736,94.41448676763042,105.17056753862629,0.546657793570921,0.12906386710571854,0.3596757251287612,0.2922905064732957,72.2304,114.59367012719488,110.90762046755657,0.4450332210436421,0.15641610324446145,0.2953216374269006,0.22074102368220014,80.0736,89.21464148001664,98.13938373463287,-450.0,0.8181818181818182
WAS,CON,6,20170531,78,76,1,1,0.5015432098765432,0.10373443983402487,0.32432432432432434,0.4,71.7696,108.68111289459604,105.8944176921705,0.4643206256109482,0.10888501742160278,0.3333333333333333,0.07792207792207792,75.6864,100.4143412819212,103.0568239472349,0.5305460033560886,0.114324781006791,0.3074579831932773,0.237779228277807,74.0544,111.48319935603908,110.14576110363058,0.5007060542445756,0.13577860370494546,0.3029047910473859,0.20306619623655914,79.1712,101.56539922910906,102.60710874359495,-350.0,0.7777777777777778
WAS,ATL,7,20170604,78,72,1,1,0.5088726513569938,0.15445719329214475,0.2058823529411765,0.4126984126984127,80.2944,97.14251554280249,89.6700143472023,0.4059539918809201,0.032722513089005235,0.2352941176470588,0.18987341772151892,76.4928,94.12650602409641,101.97038152610443,0.4978163993442693,0.09876953368696627,0.31711049284578696,0.26519858311651673,73.6704,108.30108976757003,102.85659706150818,0.451712301861865,0.10880842275267068,0.2950988672496025,0.23476994173196705,77.03999999999998,95.82417331310387,96.11604034709733,-230.0,0.696969696969697
WAS,DAL,8,20170606,101,89,1,0,0.5963627775153518,0.07635253054101221,0.3142857142857143,0.28,77.45280000000002,130.40199966947608,114.90869277805321,0.4982086878638603,0.11843663639952624,0.3684210526315789,0.3246753246753247,83.82719999999998,106.17078943350133,120.48595205374869,0.508319675281887,0.1083275791043772,0.2950516693163752,0.3140253602041634,75.4944,108.27111721543095,97.5337666135902,0.5204580584396683,0.12982064940214375,0.2434476493300023,0.33088442574216825,78.44159999999998,104.97917666601995,112.0323807233971,-130.0,0.5652173913043478
WAS,MIN,9,20170609,73,98,0,1,0.5211307824100514,0.17638758231420507,0.25806451612903225,0.2380952380952381,73.9584,98.70413637937004,132.50692281066114,0.6128064032016008,0.09095043201455208,0.2857142857142857,0.09210526315789473,74.84159999999999,130.9432187446554,97.53933641183515,0.5307420552761476,0.10751125314090412,0.2798730978878037,0.3258061821219716,77.3568,111.58724156139752,102.33346220707952,0.576026205831494,0.1252155639056629,0.3530164092664092,0.18337688374873728,75.1584,119.72388095302544,94.45456642106888,240.0,0.29411764705882354
WAS,IND,10,20170611,88,70,1,1,0.5747126436781609,0.1155268022181146,0.41935483870967744,0.2727272727272727,70.6176,124.6148268986768,99.12543048758384,0.4776200873362446,0.09842519685039368,0.14285714285714285,0.14705882352941174,73.22879999999998,95.59080580318128,120.17129872399931,0.531977355289735,0.12773293649534673,0.2756392269200618,0.3326984126984127,75.86880000000002,108.73244112156121,110.74501190702179,0.5418740346430873,0.1446616478420631,0.2431618819776714,0.3797146401985112,76.68479999999998,106.72654171645078,114.8268724208215,-220.0,0.6875
WAS,DAL,11,20170618,83,87,0,1,0.5429094714809001,0.08389261744966442,0.29411764705882354,0.3230769230769231,70.5024,117.72648874364565,123.40005446623094,0.5386329866270431,0.1198779424585876,0.3548387096774194,0.3382352941176471,77.5296,112.21520554730064,107.05588575202243,0.5502697137401394,0.13068102709136914,0.2993968555164001,0.3008802308802309,75.58080000000002,112.71586962258137,109.05276510587507,0.526409806743991,0.12563299018804053,0.29343579537078,0.3322659997139711,79.59359999999998,107.95875448726764,117.21262712373549,-300.0,0.75
WAS,MIN,12,20170623,76,93,0,0,0.516304347826087,0.18763796909492275,0.18421052631578946,0.20895522388059692,80.25599999999999,94.69696969696972,115.87918660287085,0.5648688046647231,0.1272264631043257,0.3333333333333333,0.32857142857142857,79.0272,117.68100097181733,96.169420149012,0.558778918771116,0.1130398831307491,0.3214556790458119,0.2784748584748584,73.1328,117.86186292279214,117.48527513563224,0.5895311087842601,0.1260303812171726,0.269047619047619,0.17808583959899746,78.99839999999998,119.03766827935864,101.22621617751487,325.0,0.23529411764705882
WAS,CHI,13,20170625,97,63,1,0,0.5466636609558161,0.09209987720016373,0.3714285714285713,0.14457831325301204,81.3312,119.2654233553667,77.46104815864022,0.43774319066147865,0.2259036144578313,0.2058823529411765,0.10294117647058824,82.52159999999998,76.34364820846906,117.544982162246,0.5387643113487998,0.14086124276922676,0.2889368820533307,0.26071366444500765,73.83359999999998,108.93560542966559,117.72789859183665,0.5584337921118229,0.17845458098028014,0.2255692599620493,0.17940132334280018,78.5472,103.09923723465359,107.05772421414923,-255.0,0.7183098591549296
WAS,SEA,14,20170627,100,70,1,1,0.6513809275664408,0.1152604887044721,0.2258064516129032,0.40625,76.56960000000002,130.60013373453694,91.42009361417584,0.4940711462450593,0.24509803921568624,0.2352941176470588,0.15151515151515152,82.4064,84.9448586517552,121.349798073936,0.5451475309852409,0.11978931649071642,0.3172778958782155,0.23733443323445114,75.67679999999999,114.07592717366477,103.96642992883145,0.5390640058972737,0.17905990433332958,0.19687066745890275,0.2760382273094138,78.84479999999998,99.54112812227794,105.29768488588877,-255.0,0.7183098591549296
WAS,NYL,15,20170629,67,54,1,1,0.4288274449564772,0.07132667617689015,0.0975609756097561,0.3088235294117647,76.9152,87.10891995340323,70.20718921617573,0.3890489913544668,0.21493212669683254,0.2368421052631579,0.13846153846153847,76.22399999999998,70.84382871536523,87.89882451721243,0.564314601957311,0.1197227381123058,0.2688907991040219,0.27071511505263296,77.1648,115.57225388262978,102.04009571047943,0.5266557952412361,0.1653804012492591,0.19573723844991853,0.2213217338217338,79.67999999999998,98.9559494455223,104.99181469462877,-240.0,0.7058823529411765
WAS,LAS,16,20170702,69,76,0,0,0.4639591178052717,0.1288659793814433,0.29411764705882354,0.2575757575757576,72.34559999999998,95.37553078556265,105.05130927105448,0.5093833780160858,0.1076555023923445,0.3125,0.17647058823529413,70.65599999999998,107.56340579710148,97.65625,0.5357940953262053,0.11658125279411224,0.21975163124175506,0.2671517666363434,78.768,107.91786168506916,88.74187939796562,0.5846394457109209,0.1490660074916229,0.25004376750700275,0.2308363970588236,73.2,113.34316775748549,101.40535749067944,230.0,0.30303030303030304
WAS,PHO,17,20170705,80,88,0,0,0.4916420845624386,0.06868131868131869,0.2894736842105263,0.2328767123287671,73.3056,109.13218089750308,120.04539898725336,0.5638134290107637,0.10340073529411764,0.3611111111111111,0.19718309859154928,71.0784,123.80695119755087,112.55177381595536,0.5227077878210015,0.10188825536574238,0.2472284114275136,0.27930690006013353,76.7904,108.08750195721741,86.03491006501154,0.5913640557429113,0.14681812656064186,0.2560286935286935,0.24248783033994306,74.61119999999998,115.54447683219044,106.51891330254648,-103.0,0.5073891625615764
WAS,CON,18,20170708,92,96,0,0,0.6075013206550449,0.14652840396753833,0.2962962962962963,0.15714285714285714,77.49119999999998,118.72315824248432,123.88503468780972,0.5565862708719852,0.07507507507507508,0.2894736842105263,0.2077922077922078,78.95039999999999,121.59533073929964,116.52885862516214,0.5089523937226571,0.09603361573603113,0.2267396896230023,0.3013814998290723,74.78400000000002,105.55419134275152,96.68099777216484,0.5969472182204607,0.12629778589128485,0.27320660802993146,0.15833740534827495,77.39520000000002,120.21491630305687,104.1110243112168,145.0,0.40816326530612246
WAS,IND,19,20170714,72,58,1,0,0.4977876106194691,0.1621872103799815,0.2352941176470588,0.3666666666666665,75.18719999999998,95.76098059244127,77.14078992168879,0.3744834710743802,0.17123287671232876,0.2631578947368421,0.3181818181818182,80.10239999999997,72.40731863215086,89.88494726749762,0.4979824919948081,0.1038505945517977,0.2443621507938505,0.23910471411478665,75.01440000000002,102.58494746973831,104.79723304057327,0.4596978173564217,0.1394497195584707,0.2414161083834258,0.21792252784351115,77.17439999999998,91.99463556526855,107.40285962302549,-290.0,0.7435897435897436
WAS,NYL,20,20170716,55,85,0,0,0.374251497005988,0.13020833333333331,0.1590909090909091,0.19696969696969696,74.38080000000002,73.94381345723626,114.27680261572878,0.5331159056698445,0.13083296990841692,0.3125,0.16216216216216214,78.4512,108.3476097242617,70.10727688040464,0.5152225334105561,0.12656572810257052,0.2787954363031762,0.2535654984285121,74.5824,104.74796262949785,106.53063321695156,0.4895765192810533,0.1235347867739656,0.3393746943017853,0.20413643831365352,77.28,103.05171611415705,95.25220146778419,135.0,0.425531914893617
