Team,Opp,Game Num,Date,Team Score,Opp Score,Result,Location,TSP,TOV,ORB,FTR,Poss,OEff,DEff,Opp TSP,Opp TOV,Opp ORB,Opp FTR,Opp Poss,Opp OEff,Opp DEff,Rolling4TSP,Rolling4TOV,Rolling4ORB,Rolling4FTR,Rolling4Poss,Rolling4OEff,Rolling4DEff,Opp R4TSP,Opp R4TOV,Opp R4ORB,Opp R4FTR,Opp R4Poss,Opp R4OEff,Opp R4DEff,Odds,0,Cover,Line
ATL,CHI,11,20160617,101,97,1,1,0.5505887483645879,0.08935663224781573,0.2647058823529412,0.4,88.0512,114.70598924262251,110.16317778746912,0.521505376344086,0.10576923076923077,0.2894736842105263,0.2195121951219512,89.28,108.64695340501792,113.12724014336918,0.5156348064310419,0.14388392832177155,0.27645043428511995,0.3170407121899658,81.32159999999998,102.57124998504507,110.78328727825549,0.5625059802230291,0.14333269073623905,0.2885017193971588,0.18154130689341952,75.1392,112.03270249785332,99.68466759764375,105.0,0.4878048780487805,1.0,-1.5
ATL,WAS,12,20160618,65,95,0,0,0.4948233861144945,0.2422704199353945,0.2647058823529412,0.26785714285714285,74.5728,87.16314795743219,127.39229316855476,0.6159232365145227,0.13464991023339318,0.28125,0.2537313432835821,76.9152,123.512647695124,84.50865368613746,0.5258875927363342,0.12517218326385685,0.27852434077079113,0.349183569332823,82.3488,106.528415944679,115.39168998983764,0.5214530229817813,0.13773986342863415,0.2565918094356125,0.3251401673284054,77.30879999999998,103.9885482262093,109.79234769998743,155.0,0.392156862745098,-1.0,2.5
ATL,NYL,13,20160622,79,90,0,1,0.4119732999582812,0.1029191616766467,0.2708333333333333,0.2619047619047619,90.1248,87.65622780854994,99.86152535151258,0.5244755244755245,0.17341040462427745,0.2258064516129032,0.2077922077922078,92.928,96.84917355371901,85.0120523415978,0.5244032769931526,0.16271953042081785,0.2822008113590264,0.33405830280830273,82.54079999999998,101.55942579217094,118.10886664652712,0.5377288644898084,0.16426652584683926,0.4283944411169106,0.3273857606715768,76.6464,110.70692033830522,101.22993112829701,105.0,0.4878048780487805,-1.0,1.5
ATL,SAS,14,20160625,69,73,0,0,0.4731212287438288,0.15130353817504655,0.2424242424242425,0.2153846153846154,74.8032,92.24204312114988,97.58940793976728,0.4560219890054972,0.11106175033318524,0.3611111111111111,0.2054794520547945,73.9584,98.70413637937004,93.29569055036345,0.5074408933213055,0.1431229711220101,0.2690267917511833,0.2879960317460317,83.88479999999998,100.46430739315302,110.62541095072456,0.5549560795229764,0.1636192983144636,0.1794851422215159,0.26292882744495644,80.12160000000003,103.064805902539,110.90770508765036,-185.0,0.6491228070175439,-1.0,-4.0
ATL,SEA,15,20160628,81,84,0,0,0.5103326612903226,0.13134851138353765,0.4324324324324325,0.14084507042253522,72.34559999999998,111.96257961783442,116.10934182590236,0.6104651162790697,0.1485148514851485,0.2222222222222222,0.3,71.80799999999998,116.97860962566843,112.80080213903744,0.4826266657952981,0.14646243800872588,0.2606673351158646,0.2862866300366299,81.88799999999998,95.44185203243865,108.75160106182592,0.5756848018596141,0.16914741058782765,0.17416794674859198,0.3390996419918927,78.1344,105.90962919232443,109.30752538268374,130.0,0.43478260869565216,-1.0,2.5
ATL,LAS,16,20160630,75,84,0,0,0.4597842079450711,0.15534382767191382,0.3783783783783784,0.2535211267605634,79.2576,94.6281492248062,105.98352713178295,0.5888951205832866,0.15417457305502846,0.1724137931034483,0.3559322033898305,76.14719999999998,110.31265758951086,98.493444276349,0.4725626440267318,0.15696040779265635,0.30259897263573743,0.2214978976422637,77.96159999999998,94.75599962624165,110.23814207143423,0.5499743874564516,0.14976699935558047,0.2578210078210078,0.2254447869348908,76.9056,108.04545253776656,99.26918325656605,600.0,0.14285714285714285,1.0,12.5
ATL,PHO,17,20160703,87,95,0,1,0.5004601932811781,0.08428150021070377,0.2926829268292683,0.18987341772151886,79.6032,109.29208876025083,119.34193600257277,0.5988401412002018,0.09161704076958314,0.2333333333333333,0.3283582089552239,77.10719999999998,123.2050962815405,112.82993027888449,0.4638028494843759,0.13522875972678616,0.3310170966420968,0.2179138936181189,79.13279999999997,96.62224994308512,104.88595056224129,0.6012223957083339,0.12564343332561007,0.20216127638794984,0.3744255689361709,78.59520000000002,117.96451326805092,111.48011396387905,115.0,0.4651162790697674,-1.0,1.5
ATL,SEA,18,20160705,77,64,1,1,0.4920756646216769,0.1232631107126849,0.41025641025641024,0.2608695652173913,70.31039999999999,109.51438194065176,91.02494083378849,0.4892966360856269,0.19656019656019647,0.15384615384615385,0.16393442622950818,74.304,86.13264427217916,103.62833763996555,0.4859245728151001,0.13056934436030046,0.3364794950160805,0.1999060575723081,76.50239999999998,102.03121518101034,109.75605322500635,0.5897492454180109,0.1694634024165561,0.16929720606191204,0.26052108662117285,74.832,108.15611329240299,107.63757093958179,-165.0,0.6226415094339622,1.0,-3.5
ATL,DAL,19,20160708,95,90,1,1,0.5120741699008193,0.09731413001167767,0.2195121951219512,0.2875,90.0096,105.54429749715584,99.98933447098976,0.4897692642577275,0.15613519470977225,0.3617021276595745,0.3,88.20479999999998,102.03526338702656,107.70388913075027,0.4906631817845621,0.12355923749471005,0.3784375369741225,0.2112772950305021,75.37919999999998,106.3492998858858,108.11493644851166,0.5511256335145776,0.13823608145523034,0.3328857529854047,0.2794023181119956,74.2272,113.53702723496988,116.14436802815138,-140.0,0.5833333333333334,1.0,-2.5
ATL,CON,20,20160710,67,63,1,0,0.4512392241379311,0.1773049645390071,0.42424242424242425,0.26153846153846155,73.1904,91.54206016089542,86.07686253934942,0.44744318181818177,0.14563106796116504,0.15625,0.12121212121212124,74.304,84.78682170542633,90.17011197243755,0.4910985589371864,0.11505064215174506,0.3252074776465021,0.2479410274248683,79.7952,104.74472935571615,104.08493460978352,0.5054925460429625,0.14748713251813375,0.2720636074197122,0.1371383002961951,78.18239999999997,101.16090536269895,103.74833260497593,-150.0,0.6,1.0,-3.0
ATL,NYL,21,20160713,62,86,0,0,0.4019709543568464,0.12482977757603267,0.275,0.2537313432835821,74.0352,83.74394882434301,116.1609612724758,0.5018674136321195,0.13173895419537898,0.5,0.18421052631578946,74.5728,115.32354960521799,83.14023343631995,0.4889623129854013,0.12054092636851838,0.3366734891125136,0.2499453611193428,78.2784,103.97320708973848,99.10826846167512,0.5221568255787327,0.14927910834672858,0.32166793476463,0.2268577310053283,78.48,105.4617990257102,103.20733716676236,260.0,0.2777777777777778,-1.0,6.5
ATL,IND,22,20160715,72,78,0,0,0.5272407732864675,0.199343339587242,0.3448275862068966,0.12698412698412698,72.2688,99.62805526036131,107.93039319872477,0.5779490219324244,0.2012310606060606,0.3461538461538461,0.21666666666666667,72.4608,107.64440911499734,99.36406995230524,0.4643400032543184,0.1306779957098506,0.3322527574051965,0.2659098425098586,76.88640000000002,97.5861721057615,98.31302477915087,0.572975146865344,0.13958351928212784,0.2269498474446988,0.16058379654456456,73.25759999999997,110.93071091893452,110.3843960170818,145.0,0.4081632653061225,-1.0,3.5
ATL,LAS,23,20160717,91,74,1,1,0.5505808325266215,0.09821038847664773,0.2777777777777778,0.39130434782608703,78.3744,116.10934182590236,94.41858566062388,0.4848008385744235,0.13586956521739132,0.2,0.34375,77.10719999999998,95.97028552456841,118.0175132802125,0.4731312804205161,0.14969805292848987,0.3158955513928181,0.2324384829515425,77.376,95.11459043568891,102.53938787038496,0.5780591462137571,0.14473828406543407,0.2264826415315263,0.22510416666666666,76.45440000000002,111.88778219998038,108.33704729383078,240.0,0.29411764705882354,1.0,6.5
ATL,MIN,24,20160720,65,83,0,0,0.4664179104477612,0.19612367328103367,0.29411764705882354,0.2833333333333333,73.61280000000002,88.2998608937576,112.75213006433664,0.5911680911680911,0.145985401459854,0.1851851851851852,0.4035087719298245,74.112,111.99265975820379,87.70509499136446,0.4827579460769666,0.1499221175447324,0.33046194705677473,0.2583895699080643,74.46719999999998,97.75585151787551,101.14670066779348,0.5328063602860315,0.09780813763333887,0.3889301233051234,0.18912060556797405,77.01119999999997,117.21984322643995,90.16931245994176,600.0,0.14285714285714285,-1.0,12.0
ATL,DAL,25,20160722,93,88,1,1,0.55835734870317,0.14391447368421054,0.4,0.373134328358209,79.94879999999998,116.32444764649377,110.07044508485431,0.5038937242327073,0.10275380189066996,0.2727272727272727,0.26666666666666666,81.90719999999997,107.438662290983,113.54313173933429,0.486552617654424,0.15462679473023902,0.2979307527608745,0.2638382878567822,74.57279999999999,96.94530170109108,107.81551754904028,0.4776247338829798,0.11537637584606728,0.21946416564058224,0.22320031764939446,78.9024,97.1230130559592,115.50060080953095,-170.0,0.6296296296296297,1.0,-4.0
ATL,CHI,26,20160826,82,90,0,0,0.5644273127753304,0.14177693761814744,0.1935483870967742,0.3728813559322034,75.4944,108.61732790776534,119.21414038657171,0.5,0.07216494845360824,0.45,0.27848101265822783,75.84,118.67088607594937,108.1223628691983,0.5256492162410049,0.1593979687572835,0.3291807527608745,0.2936890341254389,76.05119999999997,105.09042640662877,106.29288850213491,0.5450539571103923,0.11864730525189407,0.31388888888888883,0.2306685186245871,76.74239999999998,113.67827997048236,111.00629353704204,175.0,0.3636363636363637,-1.0,5.0
ATL,CON,27,20160828,87,73,1,1,0.5243490838958533,0.1443894389438944,0.30303030303030304,0.4117647058823529,83.4816,104.21458141674331,87.44441888991108,0.4653238143804181,0.16053082191780824,0.25,0.26865671641791045,81.0624,90.05408179377865,107.324727617243,0.5349458511132206,0.14500636826500984,0.291360952983344,0.3551633413624579,76.85759999999995,107.33774456847976,109.11382529909662,0.5363644831999528,0.1313457158370766,0.30118892314990525,0.2901267238061528,77.9712,109.27655361497929,107.02572052153008,-150.0,0.6,1.0,-2.0
ATL,SEA,28,20160904,82,91,0,1,0.5294421487603306,0.10411846367422488,0.206896551724138,0.30303030303030304,77.2224,106.18680590087853,117.84145532902372,0.5983692793266702,0.15548645046645934,0.3,0.2318840579710145,77.7984,116.96898650871998,105.40062520565976,0.5283879139555285,0.15655113088182152,0.29767408429647524,0.36027843087652445,78.13439999999997,104.36405446619,107.3702836064184,0.5308576948499504,0.14695612702326122,0.2522772772772774,0.2555764411027568,74.20799999999997,104.06100113332592,104.20934934157295,-165.0,0.6226415094339622,-1.0,-3.5
ATL,PHO,29,20160906,91,87,1,1,0.562005928853755,0.13835674755214986,0.3225806451612903,0.07792207792207792,80.60159999999998,112.90098459583929,107.93830395426392,0.5608561113976276,0.162057044079516,0.3055555555555556,0.3283582089552239,78.2976,111.11451692005885,116.22323034167076,0.5441439735336709,0.13354982848011931,0.2758688104628038,0.3652026733007668,79.03679999999997,108.83579071797024,108.64261492259016,0.5667669726374717,0.18300364852893666,0.2587778760192553,0.2859487734487734,75.6192,106.46397153767288,95.89857434982102,125.0,0.4444444444444444,1.0,2.5
ATL,LAS,30,20160908,86,81,1,0,0.5481896991330953,0.13268465280849182,0.2857142857142857,0.3283582089552239,77.2224,111.36665009116527,104.8918448533068,0.5278936392075079,0.10499300046663557,0.1891891891891892,0.15492957746478872,75.57119999999998,107.18368902439026,113.79996612466127,0.5450561185713172,0.13216039694710416,0.2565139717531264,0.2913996106917341,79.19999999999995,107.97992495530664,108.10957963994257,0.5880010384415624,0.16870637907945218,0.20356827080965026,0.2466931216931217,71.28000000000003,109.79718924094395,102.50534202567991,360.0,0.21739130434782608,1.0,9.0
ATL,PHO,31,20160911,75,86,0,0,0.4949841605068637,0.2005065428450823,0.3611111111111111,0.2857142857142857,78.4896,95.55406066536207,109.56865622961512,0.5215914604560893,0.1081782778018174,0.2777777777777778,0.30985915492957744,79.1424,108.6648875950186,94.76589034449295,0.5409967151607584,0.12988732574469025,0.27955544640750424,0.2802688239474892,79.63199999999995,108.6672555011566,104.52900575662636,0.5347278215377287,0.18546496478350835,0.271918901660281,0.3425881953867028,76.8576,100.81325157558443,108.82065504508566,290.0,0.2564102564102564,-1.0,6.5
ATL,SAS,32,20160913,67,71,0,1,0.3875520592318371,0.11288998357963875,0.3541666666666667,0.2533333333333333,77.2224,86.76239018730318,91.94223437758991,0.5059863169897377,0.18570102135561747,0.17647058823529413,0.15625,76.9536,92.26338988689287,87.06545242847639,0.5336554843135111,0.1439166017199872,0.2940756484277063,0.2487562189054724,78.38399999999996,106.5021253133113,110.06006509155235,0.4991764618594701,0.11484950244087593,0.2392280133659445,0.2832831100714949,74.09280000000003,101.99260653892523,115.36347494680322,-475.0,0.8260869565217391,-1.0,-10.0
ATL,WAS,33,20160915,94,91,1,1,0.5901557006529382,0.149508756941478,0.35714285714285715,0.3484848484848485,80.2944,117.06918539773632,113.33293479993624,0.5123873873873874,0.07306889352818371,0.30952380952380953,0.2,79.488,114.48268921095007,118.25684380032206,0.4981829619313877,0.1461094816963407,0.3308931771633385,0.23633197648122994,78.38399999999996,101.64602138491743,103.58525985369393,0.5640236955311351,0.09908568748490262,0.2210930953578012,0.2054212298909603,73.872,115.0420223901665,103.18755464269769,-118.0,0.5412844036697247,1.0,-1.0
ATL,MIN,34,20160917,87,95,0,0,0.56640625,0.16339869281045752,0.3611111111111111,0.2058823529411765,75.648,115.00634517766498,125.581641285956,0.5687260536398467,0.1256281407035176,0.3870967741935484,0.3188405797101449,80.1792,118.48459450830141,108.50694444444444,0.5052204048811835,0.14889748404367273,0.33953373015873023,0.3039726691219226,78.30719999999997,102.68807158539171,104.93391756511198,0.5501340155953275,0.135310115105424,0.2840115873237471,0.3038743611866996,76.2912,110.42320139242884,105.57283200448154,395.0,0.202020202020202,1.0,9.0
WAS,NYL,1,20160514,76,87,0,1,0.4899432697266632,0.1435512367491166,0.275,0.2835820895522388,76.3776,99.50561421149656,113.90774258421317,0.5608561113976276,0.08278145695364238,0.15151515151515152,0.29850746268656714,76.3776,113.90774258421317,99.50561421149656,,,,,,,,,,,,,,,,,0.0,
WAS,DAL,2,20160518,77,87,0,1,0.4963898916967509,0.162057044079516,0.3225806451612903,0.2537313432835821,79.2576,97.15156653746773,109.7686531007752,0.5190930787589499,0.12526096033402925,0.35,0.2533333333333333,78.52799999999998,110.78850855745722,98.05419722901388,,,,,,,,,,,,,,,-140.0,0.5833333333333334,-1.0,-2.0
WAS,LAS,3,20160520,67,97,0,1,0.4813218390804598,0.2317880794701987,0.21212121212121213,0.1111111111111111,80.25599999999999,83.48285486443383,120.86323763955343,0.6483957219251337,0.12820512820512822,0.08,0.2272727272727273,80.44800000000002,120.57478122513923,83.28361177406524,,,,,,,,,,,,,,,195.0,0.3389830508474576,-1.0,5.5
WAS,CON,4,20160521,84,76,1,0,0.582039911308204,0.2170138888888889,0.2258064516129032,0.5272727272727272,81.75359999999998,102.74776890558952,92.96226710505717,0.4186866460996033,0.14986886474334954,0.3170731707317073,0.2435897435897436,90.0096,84.43543799772469,93.32337883959043,,,,,,,,,,,,,,,205.0,0.3278688524590164,1.0,6.0
WAS,SEA,5,20160526,84,82,1,0,0.5666486778197517,0.17754105636928538,0.2222222222222222,0.28125,80.7552,104.01806942463148,101.541448724045,0.5203045685279188,0.12249443207126948,0.15789473684210525,0.24285714285714285,80.44800000000002,101.92919649960224,104.41527446300717,0.5124237279530195,0.18860256229692998,0.25887707722385145,0.2939243178049148,79.41119999999998,95.72195112974691,109.37547510739974,0.5299509861554028,0.19056567546840555,0.2084401344269765,0.2584629656058227,77.4912,96.62948644611124,109.2722099087414,155.0,0.392156862745098,1.0,3.5
WAS,PHO,6,20160529,77,93,0,0,0.4824561403508772,0.06993006993006994,0.2972972972972973,0.2112676056338028,71.80799999999998,107.23039215686278,129.51203208556151,0.6369863013698629,0.1097560975609756,0.2903225806451613,0.3225806451612903,70.08,132.70547945205482,109.8744292237443,0.5316000799762917,0.1971000172019722,0.24568263277940705,0.2933412954168551,80.50559999999999,96.85006493303064,106.28390164235769,0.5852632276536648,0.1545729591411041,0.2090705441511893,0.3483225977310005,77.0112,112.17466579608364,110.24293942033484,360.0,0.21739130434782608,-1.0,8.5
WAS,CHI,7,20160601,78,86,0,1,0.5275974025974026,0.1495628163828808,0.35294117647058826,0.21212121212121213,71.9232,108.44901227976507,119.57198789820256,0.589687328579265,0.1413094677343382,0.19230769230769232,0.2461538461538461,76.7232,112.09125792459123,101.66416416416416,0.5281166421398232,0.1740682736646107,0.2393617958134088,0.28272536100441026,78.64319999999998,99.36977133787941,111.21974638855428,0.5378206885181852,0.15376131138330407,0.29074074074074074,0.15595708639186895,78.63360000000002,105.51900195956208,110.12907570395149,135.0,0.425531914893617,-1.0,2.0
WAS,CHI,8,20160603,72,98,0,0,0.5008347245409015,0.16301816488122964,0.21212121212121213,0.38333333333333336,75.72479999999999,95.08113590263693,129.41599053414473,0.6243628950050968,0.12293249888243182,0.3793103448275862,0.19718309859154928,75.3408,130.07560312606185,95.565749235474,0.539685533019059,0.1535119578927812,0.2745667869007528,0.3079778862569355,76.55999999999997,105.6113106917122,110.89693395321657,0.5684335681941506,0.15648434444850978,0.2554843304843305,0.15905398948877206,77.25120000000003,108.92259375163427,109.1022479308002,450.0,0.18181818181818185,-1.0,9.5
WAS,ATL,9,20160605,86,79,1,0,0.5111745126010461,0.07682177348551361,0.34210526315789475,0.28378378378378377,74.9952,114.67400580303809,105.34007509813965,0.5007606490872212,0.09208103130755063,0.25,0.3283582089552239,73.80479999999999,107.03910856746448,116.52358654179676,0.5193842363272334,0.14001302689086642,0.27114547702783004,0.27199303777208705,75.05279999999998,103.69465244097408,120.0103648104885,0.5364645836841616,0.12294735335503515,0.2858767576509512,0.3783700316436826,78.95039999999997,110.62077945674228,105.51066895141192,450.0,0.18181818181818185,1.0,11.0
WAS,DAL,10,20160608,87,79,1,0,0.58562197092084,0.16801075268817206,0.2903225806451613,0.4827586206896552,77.0688,112.88614848031892,102.50581298787577,0.4647058823529412,0.10526315789473684,0.3043478260869565,0.25675675675675674,77.75999999999998,101.59465020576131,111.88271604938272,0.505515695022557,0.11483320616992347,0.3011162372617482,0.272626483718033,73.6128,106.35863653557571,120.96002140401212,0.4825720939239366,0.16473666237725546,0.2820793871357004,0.2481584593556425,79.1328,95.2486376800194,112.42725916228683,158.0,0.3875968992248062,1.0,3.5
WAS,MIN,11,20160611,76,83,0,1,0.48818088386433706,0.1431087626596213,0.18181818181818185,0.1506849315068493,81.4464,93.31290271884329,101.9075121797894,0.5928571428571429,0.21348314606741567,0.2962962962962963,0.3389830508474576,77.75999999999998,106.73868312757205,97.7366255144033,0.5313071526650477,0.139353376859449,0.29937255809871416,0.3404992374819961,74.928,107.77257561643977,114.2084666295907,0.5798592699887479,0.1413059222498642,0.2493560289612921,0.3035572718301037,79.76639999999998,113.23560842545038,93.27412972418695,275.0,0.26666666666666666,0.0,7.0
WAS,CON,12,20160614,109,106,1,0,0.5954982517482518,0.16435354273192113,0.2058823529411765,0.4025974025974026,98.4192,110.75074782156328,107.70256210170376,0.5439244663382594,0.16317416695293713,0.2857142857142857,0.2441860465116279,100.2624,105.72258393974212,108.71473254181028,0.5214530229817813,0.13773986342863415,0.2565918094356125,0.3251401673284054,77.30879999999998,103.9885482262093,109.79234769998743,0.5206502227086537,0.14791322199033274,0.28618551587301594,0.2132737750768483,83.39519999999997,103.83969300197391,109.7119518180022,-145.0,0.5918367346938775,1.0,-1.0
WAS,ATL,13,20160618,95,65,1,1,0.6159232365145227,0.13464991023339318,0.28125,0.2537313432835821,76.9152,123.512647695124,84.50865368613746,0.4948233861144945,0.2422704199353945,0.2647058823529412,0.26785714285714285,74.5728,87.16314795743219,127.39229316855476,0.5451189047836189,0.13807370789130702,0.2550320946406036,0.3299561846444227,82.98239999999998,107.90595120594091,104.36399059187715,0.5244032769931526,0.16271953042081785,0.2822008113590264,0.33405830280830273,82.54079999999998,101.55942579217094,118.10886664652712,-175.0,0.6363636363636364,1.0,-2.5
WAS,IND,14,20160622,76,62,1,1,0.5565319273579379,0.15994094488188976,0.1,0.5961538461538461,75.1488,101.13268608414239,82.502980752853,0.4398410896708286,0.20343580470162748,0.275,0.20634920634920634,74.38080000000002,83.35484426088452,102.17690586818102,0.5713060857619879,0.15253074207827688,0.23981827885112994,0.3224430745193723,83.46239999999997,110.11561167896238,99.15613523887659,0.5100269430997834,0.15559064285612426,0.30588064140695725,0.3061574231117142,76.91519999999997,100.86926418196491,107.58130929241888,-150.0,0.6,1.0,-3.5
WAS,PHO,15,20160624,79,91,0,1,0.5369766177270255,0.13008514664143805,0.25,0.2857142857142857,75.4176,104.75008486082822,120.66149015614391,0.5833333333333334,0.10344827586206896,0.29411764705882354,0.31343283582089554,73.92,123.1060606060606,106.87229437229436,0.5640335748712625,0.15051329012670633,0.19223763368983965,0.35079188088542,82.98239999999998,107.17724607991823,94.15542718012092,0.5570175439763264,0.1475690087711572,0.26569242116909464,0.3650506292757718,83.33760000000002,109.56568825613356,112.1541074621784,-125.0,0.5555555555555556,-1.0,-1.5
WAS,MIN,16,20160626,87,63,1,1,0.5778427205100957,0.10678690080683437,0.2857142857142857,0.14285714285714285,73.22879999999998,118.80571578395387,86.03172522286314,0.4690291840381179,0.1724987678659438,0.2777777777777778,0.18032786885245905,68.3136,92.22175379426643,127.35385047779651,0.5762325083369346,0.14725738612216055,0.20928308823529407,0.3845492194372791,81.47519999999999,110.03654161541449,98.84392167420954,0.5243690550820761,0.16117073082348474,0.27979390681003585,0.17256664848737613,74.60159999999998,102.53771837726605,112.28735249639963,320.0,0.2380952380952381,1.0,8.0
WAS,SAS,17,20160629,84,67,1,1,0.5865921787709497,0.08905852417302802,0.2333333333333333,0.2307692307692308,68.73599999999999,122.20670391061456,97.47439478584732,0.4715653153153153,0.1340809361287177,0.3333333333333333,0.21875,68.1984,98.24277402402402,123.17004504504507,0.5718186255273956,0.13286572564088886,0.22924107142857145,0.3196141545022141,75.17759999999998,112.05028360601212,93.42621245449939,0.5015160169368289,0.14058732696253134,0.25181247963506026,0.24220759775548265,79.96800000000002,99.05301387500229,105.37031540110384,-570.0,0.8507462686567164,1.0,-10.5
WAS,CHI,18,20160701,84,86,0,0,0.5169867060561301,0.1287001287001287,0.20512820512820512,0.25,81.8304,102.65133740028156,105.09541686219305,0.4788418708240535,0.081799591002045,0.3023255813953488,0.1728395061728395,81.408,105.64072327044023,103.18396226415095,0.5644858610915023,0.12146787912579758,0.2172619047619048,0.3138736263736263,73.13279999999997,111.72379765988478,96.66764772942686,0.5267563401371365,0.1208272543071502,0.2393821821212264,0.2623808057844715,77.7504,106.22652200216305,111.41882092408748,125.0,0.4444444444444444,1.0,3.5
