Team,Opp,Game Num,Date,Team Score,Opp Score,Result,Location,TSP,TOV,ORB,FTR,Poss,OEff,DEff,Opp TSP,Opp TOV,Opp ORB,Opp FTR,Opp Poss,Opp OEff,Opp DEff,Rolling4TSP,Rolling4TOV,Rolling4ORB,Rolling4FTR,Rolling4Poss,Rolling4OEff,Rolling4DEff,Opp R4TSP,Opp R4TOV,Opp R4ORB,Opp R4FTR,Opp R4Poss,Opp R4OEff,Opp R4DEff,Odds,Line,Cover
MIN,LVA,9,20190616,75,80,0,1,0.5179558011049723,0.16203703703703706,0.13513513513513514,0.1323529411764706,78.14399999999998,95.97665847665847,102.37510237510237,0.5643340857787811,0.1841620626151013,0.1875,0.4067796610169492,77.64479999999998,103.03330036267721,96.5937190900099,0.5031303365079249,0.1886247209074825,0.28283519885687064,0.1571865427421099,76.71359999999999,95.35144943775185,99.03311597009338,0.5408580030477728,0.18662256078672526,0.2809046695601318,0.2574345501223228,84.48960000000002,101.72942491677964,89.47425606199623,225.0,5.5,1.0
MIN,NYL,10,20190622,92,83,1,1,0.5958549222797928,0.1975051975051975,0.4074074074074074,0.328125,81.792,112.48043818466354,101.47691705790295,0.5384016606123508,0.17189514396218308,0.29411764705882354,0.06756756756756757,79.7568,104.06636173968866,115.35066602471514,0.5189116330827879,0.17650891825490422,0.2332856493073211,0.17817800384267918,79.0272,98.29744423157274,104.30452069801984,0.5090385399602092,0.13770696535275073,0.15299632835038038,0.21455864397040872,82.37759999999999,97.717758634083,106.49023107815634,-300.0,-7.0,1.0
MIN,IND,11,20190625,78,74,1,0,0.5705090696313634,0.1991565135895033,0.17857142857142858,0.2833333333333333,77.1456,101.10751617720258,95.92251534760244,0.458374628344896,0.1739664347114204,0.28205128205128205,0.14666666666666667,83.2512,88.88760762607626,93.69234317343174,0.5324215135762445,0.17308956195944172,0.2395492658650553,0.1855823881710374,78.7296,100.80971404304786,102.86083541676058,0.4589261248793529,0.1466547610827772,0.3086279461279462,0.16512945302648174,75.0624,93.27794525928692,97.5193404874285,-118.0,-2.5,1.0
MIN,DAL,12,20190630,86,89,0,0,0.5251587689301417,0.07875787578757876,0.1388888888888889,0.2857142857142857,80.5248,106.79939596248607,110.52495628675888,0.6335421412300684,0.17597372125762553,0.1851851851851852,0.29508196721311475,77.03039999999999,115.53880026586909,111.64423396477235,0.5546551461432142,0.16620770590085898,0.23156054406054405,0.24192296788118234,77.70240000000003,104.85697352213114,103.76579081320749,0.4629399948447737,0.14910945875678175,0.34190865093768896,0.20590528874110964,73.344,95.30801005751269,96.0020492619957,-190.0,-4.5,-1.0
MIN,ATL,13,20190702,85,68,1,1,0.543756397134084,0.14260640631856078,0.3793103448275862,0.1388888888888889,76.9536,110.45617099135063,88.36493679308052,0.4696132596685082,0.17162471395881007,0.2285714285714285,0.1176470588235294,76.22399999999998,89.21074727120067,111.51343408900084,0.5523696404865676,0.15936415597982914,0.215000715000715,0.25738139005602245,79.40160000000002,104.09100220025265,102.57487276684166,0.47979111376620004,0.12180568570827754,0.25885416666666666,0.17304327528112695,75.15839999999999,99.20753561505863,109.41443015177171,-265.0,-8.0,1.0
MIN,CON,14,20190706,74,71,1,0,0.5255681818181818,0.15587529976019185,0.26666666666666666,0.13636363636363635,72.384,102.23253757736515,98.08797524314764,0.4535002554931017,0.1869547154133777,0.3783783783783784,0.0958904109589041,78.9888,89.88616107600065,93.68416788202885,0.5588197894938455,0.15450649830021007,0.2760445174238277,0.25901537698412697,79.10400000000001,107.71088032892573,99.07233137133622,0.4835471822078069,0.1453050464408082,0.2040178571428572,0.17809578169167206,77.89439999999998,94.30955355649652,110.67806398844131,320.0,8.0,1.0
MIN,CHI,15,20190710,73,72,1,0,0.4336977186311787,0.08680555555555555,0.3023255813953488,0.15384615384615385,75.9936,96.06072090281286,94.74482061647295,0.4573170731707317,0.13227513227513227,0.21052631578947367,0.136986301369863,79.4112,90.66731141199229,91.92657962604773,0.5412481043784427,0.14409902386395868,0.2408593322386425,0.21107503607503608,76.75200000000002,105.14890517710111,98.22509591764738,0.5198417734247519,0.17422878106417175,0.2135349025974026,0.16765109890109886,79.00800000000002,96.58348940073827,104.11779466019085,-155.0,1.0,1.0
MIN,ATL,16,20190712,53,60,0,0,0.3943452380952381,0.15151515151515152,0.2926829268292683,0.061538461538461535,64.512,82.15525793650794,93.00595238095238,0.39556962025316456,0.13661202185792348,0.35714285714285715,0.11267605633802814,69.9264,85.80450302031849,75.79397766794801,0.5070452666283966,0.11601128435547176,0.2717978704446226,0.1787032412032412,76.46400000000001,103.88720635850369,97.930672234865,0.4804620027485303,0.1717521145992184,0.2925870348139255,0.1958797403954569,76.0608,94.00703523646969,95.6064834635507,-117.0,-1.0,-1.0
MIN,PHO,17,20190714,75,62,1,1,0.4749240121580547,0.18564356435643564,0.4166666666666667,0.10666666666666667,78.68159999999997,95.32088823816495,78.79860094354972,0.4699818071558521,0.1646403242147923,0.08333333333333333,0.12903225806451613,72.9216,85.02281902755837,102.85018430753028,0.4743418839196707,0.13420060328736494,0.3102463799297175,0.12265928515928518,72.4608,97.72617185200914,93.55092125841335,0.5091952739977048,0.12112597453002295,0.20250496031746024,0.1783984154319975,72.07679999999998,102.69066834413626,100.43000296260006,-118.0,-1.0,1.0
MIN,SEA,18,20190717,79,90,0,1,0.4939969984992497,0.13049151805132667,0.2894736842105263,0.10526315789473684,77.7216,101.64484519104084,115.79792490118578,0.6645008860011814,0.2190959409594096,0.24,0.1935483870967742,77.49119999999998,116.14222001982162,101.94705979517677,0.4571337876756634,0.14495989279683366,0.31958546038948765,0.11460372960372962,72.89280000000002,93.94235116371271,91.15933729603071,0.5490168509928504,0.17835797298589895,0.3042936824770441,0.16526308387962188,76.2048,105.83971171424662,102.02426558423092,,,0.0
DAL,ATL,1,20190524,72,76,0,0,0.4442250740375123,0.15618492294877134,0.425,0.16216216216216214,75.8784,94.88866396761135,100.16025641025641,0.5015839493136219,0.16527104451300131,0.2424242424242425,0.2857142857142857,79.4496,95.65812792009022,90.6234896085065,,,,,,,,,,,,,,,315.0,8.5,1.0
DAL,MIN,2,20190601,67,70,0,1,0.4310344827586207,0.13374944271065534,0.3170731707317073,0.1111111111111111,73.6512,90.96932568647895,95.04257907542579,0.4828918322295805,0.18083182640144665,0.3225806451612903,0.2,75.3408,92.91114509004416,88.92923887189941,,,,,,,,,,,,,,,115.0,1.0,-1.0
DAL,IND,3,20190607,64,79,0,0,0.4147226542249871,0.11473152822395595,0.2926829268292683,0.18309859154929573,72.1536,88.6996629412808,109.48864644314352,0.5113930605903677,0.11462631820265935,0.3333333333333333,0.29411764705882354,74.15039999999998,106.54022095632662,86.31106507854307,,,,,,,,,,,,,,,165.0,4.5,-1.0
