,Team,Opp,Game Num,Date,Team Score,Opp Score,Result,Location,TSP,TOV,ORB,FTR,Poss,OEff,DEff,Opp TSP,Opp TOV,Opp ORB,Opp FTR,Opp Poss,Opp OEff,Opp DEff,Rolling4TSP,Rolling4TOV,Rolling4ORB,Rolling4FTR,Rolling4Poss,Rolling4OEff,Rolling4DEff,Opp R4TSP,Opp R4TOV,Opp R4ORB,Opp R4FTR,Opp R4Poss,Opp R4OEff,Opp R4DEff,Odds,0
103,NYL,MIN,2,20180525,72.0,78.0,0,1,0.45045045,0.069832402,0.24444444399999998,0.180555556,71.9232,100.1067806,108.44901229999999,0.4875,0.101123596,0.303030303,0.289855072,75.84,102.8481013,94.93670886,,,,,,,,,,,,,,,185.0,0.3508771929824561
104,NYL,DAL,3,20180529,94.0,89.0,1,1,0.618095739,0.15548645,0.212121212,0.18840579699999999,79.7184,117.91506100000001,111.64298329999998,0.623948402,0.210363153,0.193548387,0.33898305100000004,80.9472,109.9482132,116.1250791,,,,,,,,,,,,,,,-150.0,0.6
105,NYL,IND,4,20180602,87.0,81.0,1,0,0.52997076,0.195924765,0.342857143,0.441176471,86.4768,100.6050178,93.66674067,0.4659456970000001,0.09382819,0.22727272699999998,0.151898734,82.4832,98.20181564,105.47602420000001,,,,,,,,,,,,,,,-210.0,0.6774193548387096
106,NYL,PHO,5,20180605,74.0,80.0,0,1,0.479274611,0.18046709100000002,0.513513514,0.04,72.192,102.50443259999999,110.8156028,0.62150404,0.14596603,0.130434783,0.303571429,69.4656,115.16491620000001,106.52754740000002,0.5178472562499999,0.12794558050000002,0.24747474725000002,0.25461778925,78.816,104.28546879,104.3646882175,0.558918715,0.14792676925,0.15063033025,0.30840773825,75.18719999999998,104.92687228,108.831260175,-155.0,0.6078431372549019
107,NYL,CON,6,20180607,86.0,88.0,0,1,0.5558428129999999,0.12449072,0.2,0.21739130399999998,79.0656,108.77043870000001,111.29998379999999,0.475367329,0.088617566,0.355555556,0.17073170699999998,82.1376,107.1372916,104.7023531,0.5194478899999999,0.15042767699999998,0.32823407825,0.212534456,77.5776,105.282823,106.1435847675,0.6034920602499999,0.1647254275,0.3751260335000001,0.215781821,81.48479999999998,118.39308075,94.43784363749998,280.0,0.2631578947368421
108,NYL,IND,7,20180610,78.0,75.0,1,1,0.600739372,0.18768768800000002,0.12,0.228070175,73.8432,105.62922520000001,101.56656269999999,0.5043033889999999,0.16786034,0.321428571,0.22727272699999998,77.1456,97.21876556,101.1075162,0.5457959807499999,0.1640922565,0.31712296725,0.221743393,79.3632,107.448737525,106.85632764249998,0.51770152,0.14923290699999994,0.18392322800000005,0.22332414575,78.8544,98.940823475,112.13141075,-410.0,0.803921568627451
109,NYL,LVA,8,20180613,63.0,78.0,0,1,0.458916084,0.159235669,0.24137931,0.045454545,71.6544,87.92202572,108.85584140000002,0.528455285,0.129716981,0.208333333,0.23076923100000002,76.608,101.8170426,82.23684211,0.5414568889999999,0.17214256600000002,0.29409266425,0.23165948750000004,77.89440000000002,104.37727857500002,104.3372224925,0.5311199692499999,0.147483223,0.21369193625,0.31111111125,81.00479999999997,102.542321515,110.1185825725,-500.0,0.8333333333333334
110,NYL,MIN,9,20180616,71.0,85.0,0,0,0.5539950060000001,0.209669462,0.09677419400000001,0.11475409800000001,74.9568,94.72122609,113.398651,0.558035714,0.182481752,0.269230769,0.157142857,82.7136,102.76423709999999,85.83836274,0.52369322,0.162970292,0.26872320600000005,0.13272900600000004,74.18880000000001,101.206530555,108.134497675,0.5464047350000001,0.18215879525,0.26284526275000003,0.20978030949999998,76.99200000000002,102.45536364,106.50574748000004,255.0,0.28169014084507044
111,NYL,ATL,10,20180619,79.0,72.0,1,1,0.47705314,0.12658227800000002,0.184210526,0.21621621600000002,84.288,93.72627183,85.4214123,0.439238653,0.17178658,0.27906976699999997,0.402985075,83.4816,86.24655014,94.6316314,0.5423733187499999,0.17027088475000002,0.16453837600000004,0.15141753050000006,74.88000000000002,99.26072892750004,108.780259725,0.4924693837499999,0.13919808725000002,0.2163172785,0.21490818899999997,77.17439999999998,96.94384492000002,96.119545675,-270.0,0.7297297297297297
112,NYL,LVA,11,20180622,78.0,88.0,0,0,0.462085308,0.15936255,0.311111111,0.125,82.944,94.03935185,106.095679,0.566718187,0.17962806399999998,0.333333333,0.4375,79.3344,110.92287830000001,98.31800581,0.5226759004999999,0.17079377424999995,0.16059100750000005,0.15112375850000004,76.18560000000002,95.49968721000002,102.31061685000002,0.50093647125,0.1233243795,0.217344432,0.23823811350000001,81.82079999999998,99.85945307,95.48622324749996,-132.0,0.5689655172413793
113,NYL,LAS,12,20180624,54.0,80.0,0,0,0.41925465799999995,0.18891687699999998,0.052631579000000005,0.05,74.304,72.6744186,107.6658053,0.5803830529999999,0.11550308,0.09375,0.163934426,71.9232,111.2297562,75.08008542,0.4880123844999998,0.16371248974999994,0.20836878525000005,0.12535621475000006,78.4608,92.60221887250002,103.44289592500002,0.5730522402499999,0.13654230499999995,0.2204963235,0.19283110674999995,72.6336,111.29755395000002,95.09644202,360.0,0.21739130434782608
114,NYL,PHO,13,20180626,69.0,83.0,0,1,0.484006734,0.173852573,0.24242424199999998,0.106060606,75.1488,91.81783342,110.44753870000001,0.65169598,0.169535733,0.115384615,0.314814815,70.7328,117.3430148,97.55021716,0.4780970279999998,0.17113279175,0.16118185250000006,0.12649257850000006,79.1232,88.79031709250003,103.1453869,0.5527526275,0.153201166,0.27695494175,0.23905600549999995,77.44319999999998,107.5010199975,93.551429295,160.0,0.38461538461538464
115,NYL,WAS,14,20180628,77.0,80.0,0,0,0.576002394,0.18328445699999998,0.233333333,0.161290323,71.8464,107.17308030000001,111.34865490000001,0.514933059,0.114051095,0.27027027,0.308823529,74.5728,107.2777206,103.254806,0.4605999599999998,0.16217856949999998,0.19759436450000006,0.12431920550000004,79.1712,88.06446892500004,102.407608825,0.58777684675,0.15327287775,0.3346417292500001,0.26259325024999997,77.1936,117.34001265,105.68877913750002,360.0,0.21739130434782608
116,NYL,CHI,15,20180629,99.0,103.0,0,1,0.589005236,0.115740741,0.37142857100000004,0.16883116899999998,78.7584,125.70087759999998,130.779701,0.701252723,0.150393336,0.2,0.35483871,78.1824,131.74320559999998,126.6269646,0.4853372734999998,0.17635411424999994,0.20987506625000008,0.11058773225000004,76.0608,91.42617104250004,108.88941947500004,0.531023575,0.17968545525,0.31149375175000005,0.2385505167499999,80.0736,101.677996045,109.17223792500002,-185.0,0.6491228070175439
117,NYL,CHI,16,20180701,97.0,94.0,1,0,0.54938831,0.12835703,0.275,0.402777778,86.6688,111.920322,108.4588687,0.55872563,0.15980823,0.171428571,0.27027027,90.3552,104.0338575,107.354087,0.5170672554999999,0.16544866199999994,0.2249544312500001,0.12154552450000004,75.0144,99.34155248000003,115.06042497500002,0.60454522475,0.17041568150000005,0.26149375175,0.2647601942499999,81.21600000000002,114.23690646999998,110.9428723,,
118,NYL,SEA,17,20180703,62.0,77.0,0,1,0.43344519,0.143678161,0.236842105,0.073529412,71.5392,86.66577205,107.63329750000001,0.544400452,0.145067698,0.290322581,0.184615385,70.7712,108.8013203,87.60625791,0.5496006684999999,0.15030870024999998,0.2805465365000001,0.20973996900000005,78.10560000000002,109.15302833000004,115.25869082500004,0.57285931275,0.1662771205,0.24194420225000005,0.16271376975,75.16799999999995,109.33393628499996,100.32942098249998,160.0,0.38461538461538464
119,NYL,WAS,18,20180705,67.0,86.0,0,0,0.47612279700000004,0.175726336,0.27777777800000003,0.24193548399999998,72.3456,92.61102265,118.87385,0.586150491,0.119961612,0.212121212,0.26153846199999997,73.3056,117.31709450000001,91.3982015,0.5369602824999999,0.14276509724999994,0.2791510022500001,0.20160717050000002,77.20320000000002,107.86501298750004,114.55513052500004,0.54616401925,0.11345717275,0.2270404475000001,0.26621687125000004,74.4192,111.7137976575,103.40038565000003,350.0,0.2222222222222222
120,NYL,DAL,19,20180708,87.0,97.0,0,1,0.498167659,0.064294899,0.304347826,0.253333333,76.1472,114.25239540000001,127.38485459999998,0.6133029839999999,0.102179837,0.333333333,0.4,76.8768,126.1759074,113.16808190000002,0.5119903832499999,0.14087556699999998,0.2902621135000001,0.22176846075,77.328,104.22449857500004,116.4364293,0.5866196652500002,0.15223614099999996,0.322641439,0.30410825275000003,79.25760000000002,115.65939342000006,98.32401234749996,135.0,0.425531914893617
121,NYL,CON,20,20180711,79.0,76.0,1,0,0.517829051,0.14560931900000001,0.18918918899999998,0.112676056,78.9888,100.0141792,96.21617242,0.483706721,0.122822689,0.222222222,0.20588235300000002,78.2976,97.06555501,100.8970901,0.4892809889999999,0.12801410649999995,0.27349192725000004,0.2428940017500001,76.6752,101.36237802500006,115.58771770000004,0.4910017754999997,0.143044898,0.3003472222500001,0.14394818049999994,77.22240000000002,100.18808994749996,107.9256520875,360.0,0.21739130434782608
122,NYL,CHI,21,20180715,107.0,84.0,1,1,0.682049975,0.151449589,0.55,0.29850746300000003,78.1824,136.8594466,107.44106090000001,0.562399572,0.18542757399999998,0.26666666699999997,0.26153846199999997,80.3328,104.5650096,133.195905,0.4813911742499999,0.13232717874999994,0.25203922450000005,0.17036857125000004,74.7552,98.38584232500006,112.52704363000002,0.5244658750000002,0.15897921150000008,0.2306408965000001,0.17950340924999994,78.33599999999998,100.843622435,112.20256115250002,-165.0,0.6226415094339622
123,NYL,DAL,22,20180717,87.0,104.0,0,0,0.5699685529999999,0.173310225,0.15625,0.3125,83.8272,103.784929,124.06474270000001,0.65228299,0.121252205,0.185185185,0.507936508,82.2912,126.3804635,105.72211850000001,0.5435423704999999,0.13427003574999996,0.33032869825000005,0.22661308400000005,76.41600000000003,110.93426096250003,112.47898448,0.5852493442500001,0.13255150524999998,0.36108475625,0.28012179350000005,78.05760000000002,119.91923945000003,104.71580165499998,410.0,0.19607843137254902
124,NYL,ATL,23,20180719,68.0,82.0,0,0,0.474860335,0.209713024,0.2,0.16923076899999998,80.256,84.72886762,102.1730463,0.414141414,0.10810810800000001,0.428571429,0.193181818,86.4,94.90740741,78.7037037,0.5670038094999998,0.13366600799999998,0.29994675375,0.24425421300000005,79.28640000000001,113.72773755000006,113.776707655,0.5983899392500002,0.13587845149999994,0.2774884257500001,0.27613974475,77.87520000000002,119.05261367500003,103.85118155000006,360.0,0.21739130434782608
125,NYL,WAS,24,20180721,78.0,95.0,0,1,0.567520373,0.169245648,0.133333333,0.19047619,75.5712,103.2139228,125.7092649,0.676252847,0.156174916,0.208333333,0.31147541,75.1104,126.4804874,103.847137,0.5611769784999998,0.17002053925000002,0.27385979725000004,0.223228572,80.31360000000002,106.34685560500004,107.47375558,0.5107559737499998,0.11028175750000002,0.3287906775000001,0.2104714790000001,76.61760000000002,109.57260688500004,113.86550985250004,180.0,0.35714285714285715
126,NYL,MIN,25,20180724,82.0,85.0,0,0,0.520833333,0.150992235,0.375,0.16438356199999998,77.4912,105.81846709999999,109.68987450000002,0.47411869700000003,0.072433775,0.37777777799999995,0.263157895,76.4544,111.17738159999999,107.253474,0.5735998089999997,0.17592962149999994,0.25989583325,0.2426786055000001,79.45920000000002,107.14679150500004,114.8470287,0.5189698200000001,0.13594171625,0.27424242425,0.18408111825000006,74.1696,104.8906350175,103.65155566500007,668.0,0.13020833333333334
127,NYL,CON,26,20180801,77.0,92.0,0,0,0.533536585,0.17209729199999999,0.176470588,0.166666667,77.9136,98.82741909,118.0795137,0.559883155,0.10850694400000001,0.27027027,0.11842105300000001,78.8736,116.64232390000001,97.62455372,0.5332956484999998,0.17581528300000002,0.21614583325,0.20914763025000005,79.28640000000001,99.38654663000004,115.4092321,0.5279223684999999,0.15557516575000002,0.3281250000000001,0.12490165924999992,75.4176,107.24661845999997,100.335728875,525.0,0.16
128,NYL,IND,27,20180804,55.0,68.0,0,1,0.39762868700000004,0.21551724100000005,0.18918918899999998,0.174603175,77.9136,70.59101364,87.27616231,0.44713308799999996,0.136301681,0.179487179,0.202898551,77.7984,87.40539651,70.69554129999999,0.5241876564999999,0.17551204974999998,0.22120098024999998,0.17268929700000002,77.808,98.14716915250004,113.91292485,0.4731648102500001,0.11613104625,0.22279930800000028,0.15673509000000002,74.68799999999997,96.8895725025,115.51764892499996,-250.0,0.7142857142857143
129,NYL,SEA,28,20180806,80.0,96.0,0,1,0.529661017,0.209380235,0.27027027,0.083333333,82.0992,97.44309323,116.9317119,0.5352363960000001,0.081900082,0.272727273,0.225,82.2528,116.713352,97.26112667,0.5048797445000001,0.17696310399999998,0.21849827749999995,0.17403239850000002,77.22240000000002,94.61270565750004,110.1887038525,0.5704608789999999,0.13469738624999994,0.1833598305,0.12306729875,77.87519999999995,110.7353404925,101.0118876575,375.0,0.21052631578947367
130,NYL,LAS,29,20180808,81.0,82.0,0,1,0.545234249,0.148945921,0.333333333,0.144927536,72.2688,112.0815622,113.4652852,0.5537547270000001,0.118990957,0.18918918899999998,0.179104478,73.9584,110.87313950000001,109.521028,0.49541490549999995,0.18699675075,0.25273251174999994,0.14724668425000004,78.85440000000003,93.16999826500003,107.9943156025,0.5565926447499999,0.1138113065,0.2334912215000001,0.16939970224999992,70.50240000000002,113.78382755500002,102.53043801749996,380.0,0.20833333333333334
131,NYL,ATL,30,20180812,77.0,86.0,0,1,0.533536585,0.18148820300000001,0.21875,0.166666667,77.9136,98.82741909,110.3786759,0.52955665,0.06880733900000001,0.166666667,0.323529412,76.992,111.6999169,100.0103907,0.5015151344999998,0.18648517225000005,0.2423158449999999,0.14238267775000002,77.54880000000003,94.73577204000004,108.9381682775,0.53718924275,0.11327121374999992,0.3199960125000001,0.16878261574999998,78.35520000000002,112.96650254750004,103.75469509000004,175.0,0.36363636363636365
132,NYL,LAS,31,20180814,66.0,74.0,0,0,0.48415493,0.20891364899999998,0.228571429,0.112903226,75.0336,87.96059365,98.62248379,0.43447628,0.055456965,0.255813953,0.151898734,75.9936,97.37662119,86.8494189,0.5015151344999997,0.1888329,0.25288569799999994,0.14238267775000002,77.54880000000003,94.73577204000004,107.0129588275,0.5378721277499998,0.11503883324999994,0.2264955895000001,0.16383170174999995,71.376,109.5703153075,102.23960939249994,680.0,0.1282051282051282
133,NYL,LVA,32,20180815,72.0,85.0,0,0,0.512236767,0.166112957,0.176470588,0.123076923,75.1488,95.80991313,113.10892520000002,0.570622986,0.10781025400000001,0.235294118,0.179104478,72.4608,117.3048048,99.36406995,0.5231466952499997,0.187182002,0.262731258,0.12695769050000005,76.82880000000003,99.07816704250004,109.8495391975,0.5646653819999998,0.12146870125,0.26858438949999985,0.196711448,80.9568,114.06198319999996,111.97108326749996,540.0,0.15625
134,NYL,SEA,33,20180817,77.0,85.0,0,0,0.4743716120000001,0.128810648,0.25,0.133333333,78.8736,97.62455372,107.7673645,0.565761448,0.20186995300000002,0.257142857,0.246153846,81.7152,104.0198152,94.22971491,0.5187906327499997,0.1763651825,0.2392813375,0.13689358800000004,75.09120000000003,98.66987201750004,108.89384252250002,0.5614190269999998,0.11531133999999996,0.21447811449999998,0.20355774500000004,76.88639999999995,113.080373625,108.92237649000002,900.0,0.1
135,NYL,PHO,34,20180819,85.0,96.0,0,0,0.543200409,0.10316368599999999,0.27027027,0.246376812,74.1504,114.63188329999998,129.4665976,0.649350649,0.139664804,0.28125,0.257575758,73.8432,130.00520020000002,115.10877099999999,0.5010749734999997,0.17133136424999998,0.21844800425,0.13399503725000006,76.74240000000003,95.05561989750004,107.46936234750002,0.62247379075,0.14095838425,0.26213081050000003,0.24657262874999994,78.1824,122.01521825000003,111.69192959000004,450.0,0.18181818181818182
136,IND,CHI,1,20180519,64.0,82.0,0,1,0.40241448700000004,0.059157595999999986,0.204545455,0.065789474,72.4992,88.27683616,113.1046963,0.571030641,0.143198091,0.28125,0.23809523800000001,71.808,114.19340459999998,89.12655971,,,,,,,,,,,,,,,-117.0,0.5391705069124424
137,IND,WAS,2,20180520,75.0,82.0,0,0,0.51369863,0.170454545,0.3125,0.258064516,74.88,100.1602564,109.508547,0.5537547270000001,0.118990957,0.147058824,0.223880597,75.8784,108.0676451,98.8423583,,,,,,,,,,,,,,,575.0,0.14814814814814814
138,IND,LAS,3,20180522,70.0,87.0,0,1,0.5069524910000001,0.16859344899999998,0.147058824,0.258064516,74.9184,93.43499059999999,116.12634550000001,0.591032609,0.119617225,0.15625,0.194029851,75.456,115.2989822,92.76929601,,,,,,,,,,,,,,,335.0,0.22988505747126436
139,IND,WAS,4,20180524,84.0,93.0,0,1,0.6065857889999999,0.147710487,0.037037037,0.283333333,77.0304,109.0478564,120.73155530000001,0.615404976,0.13704888099999998,0.290322581,0.292307692,75.4176,123.313391,111.3798371,,,,,,,,,,,,,,,175.0,0.36363636363636365
140,IND,CON,5,20180526,77.0,86.0,0,0,0.49132210299999995,0.186799502,0.324324324,0.2,80.9856,95.07863126,106.191718,0.555268595,0.143741707,0.137931034,0.287878788,82.9824,103.63643370000001,92.79076045,0.5074128492500001,0.13647901925,0.17528532900000002,0.21631295975000006,74.832,97.72998489,114.867786025,0.6099211422499999,0.148539073,0.34665381125000005,0.23216815725,82.62719999999999,120.77097225,93.59753611,800.0,0.1111111111111111
141,IND,NYL,6,20180602,81.0,87.0,0,1,0.4659456970000001,0.09382819,0.22727272699999998,0.151898734,82.4832,98.20181564,105.47602420000001,0.52997076,0.195924765,0.342857143,0.441176471,86.4768,100.6050178,93.66674067,0.52963975325,0.16838949574999998,0.20523004625000005,0.24986559125,76.9536,99.430433665,113.13954145,0.5194478899999999,0.15042767699999998,0.32823407825,0.212534456,77.5776,105.282823,106.1435847675,175.0,0.36363636363636365
142,IND,DAL,7,20180608,83.0,89.0,0,1,0.479879741,0.09426057800000001,0.324324324,0.18987341800000002,80.1408,103.5677208,111.05454399999999,0.569053708,0.14254386,0.28125,0.384615385,78.91199999999998,112.7838605,105.18045420000001,0.51770152,0.14923290699999994,0.18392322800000005,0.22332414575,78.8544,98.940823475,112.13141075,0.5406973374999999,0.17511319725000002,0.26162373225,0.3178692805,81.54240000000001,101.54056702250004,101.7145141875,175.0,0.36363636363636365
143,IND,NYL,8,20180610,75.0,78.0,0,0,0.5043033889999999,0.16786034,0.321428571,0.22727272699999998,77.1456,97.21876556,101.1075162,0.600739372,0.18768768800000002,0.12,0.228070175,73.8432,105.62922520000001,101.56656269999999,0.5109333325000001,0.13064968924999998,0.22823960300000004,0.20627637125,80.16,101.474006025,110.86346037499996,0.5414568889999999,0.17214256600000002,0.29409266425,0.23165948750000004,77.89440000000002,104.37727857500002,104.3372224925,330.0,0.23255813953488372
144,IND,LVA,9,20180612,92.0,101.0,0,1,0.522489777,0.128661916,0.236842105,0.172839506,88.3584,104.1213965,114.30718529999999,0.571008593,0.128154574,0.27027027,0.233766234,87.7824,115.0572324,104.8046078,0.4853627325000001,0.1356871525,0.2993374865000001,0.19226121975,80.1888,98.516733315,105.95745059999996,0.5053236007499999,0.136942746,0.2111343915,0.29432646949999997,81.9168,98.913668695,99.48745861749998,-110.0,0.5238095238095238
145,IND,ATL,10,20180614,67.0,72.0,0,0,0.443826179,0.146925859,0.26829268300000003,0.19117647100000001,74.3808,90.07700912,96.79917398,0.448877805,0.10089686099999999,0.2,0.34328358200000003,77.952,92.36453202,85.95032841,0.4931546510000001,0.121152756,0.2774669317500001,0.18547109625,82.03200000000002,100.777424625,107.98631742499997,0.4924693837499999,0.13919808725000002,0.2163172785,0.21490818899999997,77.17439999999998,96.94384492000002,96.119545675,425.0,0.19047619047619047
146,IND,ATL,11,20180616,96.0,64.0,1,1,0.5660377360000001,0.114822547,0.35483871,0.25,81.408,117.9245283,78.6163522,0.434782609,0.19650655,0.257142857,0.164179104,79.296,80.7102502,121.0653753,0.4876247715000001,0.13442717324999998,0.2877219207500001,0.1952905305,80.00640000000001,98.746222995,105.81710486999998,0.469607127,0.127856146,0.24604700825,0.2226040845,76.0512,95.16985605000002,94.25817187,180.0,0.35714285714285715
147,IND,LAS,12,20180619,55.0,74.0,0,0,0.36588611,0.184461806,0.35,0.144927536,75.0336,73.30049471,98.62248379,0.523782559,0.09015971099999999,0.088235294,0.088235294,71.6544,103.27349050000001,76.75732404,0.5091642702500001,0.13956766549999994,0.29535051725000017,0.21032217600000006,80.32320000000001,102.33542487,97.70755691999996,0.5730522402499999,0.13654230499999995,0.2204963235,0.19283110674999995,72.6336,111.29755395000002,95.09644202,775.0,0.11428571428571428
148,IND,SEA,13,20180622,63.0,72.0,0,0,0.41710805100000004,0.165709236,0.219512195,0.111111111,78.2592,80.50171737,92.00196271,0.5660377360000001,0.230024213,0.161290323,0.14035087699999999,74.49600000000002,96.64948454,84.56829897,0.4745599505000001,0.14371803199999994,0.3024933745000002,0.18973587825,79.79520000000002,96.3558571575,97.08629881749997,0.5469402094999999,0.12711200525000002,0.25802232500000005,0.25742179950000005,77.28959999999998,110.79208975499996,108.08696141750002,525.0,0.16
149,IND,CON,14,20180624,78.0,87.0,0,1,0.542873051,0.143129771,0.264705882,0.134328358,71.8464,108.5649385,121.0916622,0.571165966,0.136116152,0.4,0.157142857,73.1136,118.99290970000001,106.6832983,0.4482145190000001,0.15297986199999994,0.2981608970000002,0.1743037795,77.27040000000002,90.450937375,91.50999316999996,0.5068446047499998,0.15537021699999998,0.3191893832500001,0.16800875999999998,79.2672,101.87614695249997,108.9626416925,265.0,0.273972602739726
150,IND,CON,15,20180627,89.0,101.0,0,0,0.598440022,0.16786034,0.314285714,0.24242424199999998,75.2256,118.3107878,134.26280419999998,0.699058693,0.181323663,0.307692308,0.28571428600000004,77.0304,131.1170655,115.5388003,0.4729762370000001,0.15203083999999994,0.2972641967500002,0.16009175125,76.63680000000002,95.07291972,97.58311522499996,0.4958823014999998,0.1735146675,0.3565197000000001,0.17893880774999998,78.14399999999998,99.60772487749998,107.2367246675,600.0,0.14285714285714285
151,IND,PHO,16,20180629,77.0,95.0,0,1,0.555715935,0.147637795,0.074074074,0.171875,76.1088,101.17095529999999,124.8213084,0.666760247,0.19265639199999998,0.32,0.33870967700000004,77.0304,123.32793290000001,99.96053506,0.4810768085,0.16529028824999994,0.2871259477500002,0.15819781175,75.09120000000001,95.169484595,111.49472822499996,0.55689450325,0.15645550449999998,0.25043771475000004,0.2708394225,79.61279999999998,107.18116089000002,104.2474003925,360.0,0.21739130434782608
152,IND,ATL,17,20180701,83.0,87.0,0,1,0.551568315,0.15688032300000002,0.181818182,0.272727273,79.9104,103.8663303,108.8719366,0.571165966,0.155279503,0.2,0.185714286,80.7936,107.6817966,102.7309094,0.52853426475,0.15608428549999998,0.21814446625000025,0.16493467775,75.36000000000001,102.1370997425,118.04443437749997,0.5167614790000001,0.16382951425000006,0.2500400640000001,0.246636548,79.66080000000002,99.14422915250002,103.9893434625,,
153,IND,MIN,18,20180703,71.0,59.0,1,0,0.461518461,0.07235889999999999,0.236842105,0.18840579699999999,70.9632,100.0518579,83.14168470000001,0.4008152170000001,0.140186916,0.25,0.134328358,71.616,82.38382484,99.13985702,0.5621493307500001,0.15387705724999998,0.20872096300000026,0.20533871825,75.7728,107.978252975,122.26192784999996,0.5134378035000001,0.15155738375,0.2686781607500001,0.1803051042500001,76.52160000000002,101.22296339999995,96.76821647000007,1000.0,0.09090909090909091
154,IND,DAL,19,20180705,63.0,90.0,0,0,0.419776119,0.13786764699999998,0.1,0.19117647100000001,79.7184,79.02817919,112.89739879999999,0.577219087,0.187578158,0.379310345,0.444444444,81.5616,110.3460452,77.24223164,0.5418106832499999,0.13618433949999995,0.2017550187500002,0.218858078,75.55199999999998,105.849982825,112.77443347499997,0.5866196652500002,0.15223614099999996,0.322641439,0.30410825275000003,79.25760000000002,115.65939342000006,98.32401234749996,425.0,0.19047619047619047
155,IND,MIN,20,20180711,65.0,87.0,0,1,0.464551172,0.125062531,0.151515152,0.12121212099999999,71.9616,90.32595162,120.8978122,0.6011608620000001,0.131957774,0.322580645,0.265625,70.4256,123.53462379999999,92.29598328,0.4971447075,0.12868616624999996,0.14818359025000022,0.20604613524999998,76.67519999999998,96.0293306725,107.43308212499996,0.4850786280000001,0.15588354675000002,0.25361394550000005,0.1684074895000001,73.86240000000002,95.35442634249996,98.97459570750007,425.0,0.19047619047619047
156,IND,ATL,21,20180713,74.0,98.0,0,0,0.490196078,0.137174211,0.243902439,0.19117647100000001,74.3808,99.48803992,131.75443130000002,0.648491265,0.17474879899999998,0.37037037,0.26153846199999997,78.2976,125.1634788,94.5111983,0.47435351675,0.12304235024999995,0.16754385975000022,0.1933804155,75.63839999999998,93.3180797525,106.45220807499996,0.5894367779999999,0.14243562424999995,0.2629357297500001,0.22744653199999998,79.96800000000002,115.1271917075,102.62866069250003,415.0,0.1941747572815534
157,IND,PHO,22,20180715,82.0,101.0,0,1,0.516633065,0.10185604300000001,0.28571428600000004,0.253521127,75.2256,109.005445,134.26280419999998,0.637304392,0.10199456,0.24242424199999998,0.2,77.0304,131.1170655,106.45147890000001,0.4590104575,0.11811582224999995,0.1830649240000002,0.172992715,74.256,92.2235071575,112.17283174999994,0.526256672,0.17018231600000006,0.2348161215000001,0.231066568,77.6064,100.36825407750004,105.5890147925,335.0,0.22988505747126436
158,IND,MIN,23,20180718,65.0,89.0,0,0,0.47210923899999996,0.137775551,0.181818182,0.171875,70.8864,91.69600939,125.5529975,0.616002215,0.110782866,0.333333333,0.222222222,69.3504,128.3337948,93.72692876,0.4727891085,0.12549010799999993,0.19528296925000024,0.18927154750000005,75.32159999999998,94.4619039325,124.95311162499992,0.4863337945000002,0.14302270275,0.25717577350000004,0.1509468502500001,74.23680000000002,98.34127188499998,104.21860717000007,850.0,0.10526315789473684
159,IND,LAS,24,20180720,78.0,76.0,1,0,0.510471204,0.09478673,0.27777777800000003,0.097222222,71.42399999999998,109.2069892,106.40681000000001,0.507749866,0.128145387,0.307692308,0.11428571400000001,70.8864,107.2137956,110.03521129999999,0.4858723885,0.12546708399999995,0.21573751475000025,0.18444617975000002,73.11359999999998,97.6288614825,128.11701129999994,0.5350336705,0.13183206274999998,0.17506878375000007,0.20949667525,78.51840000000001,103.9232939975,104.6598453625,1200.0,0.07692307692307693
160,IND,LVA,25,20180722,74.0,88.0,0,0,0.484546883,0.135808058,0.17073170699999998,0.19117647100000001,78.1056,94.74352671,112.6679777,0.5265677360000001,0.11632825699999999,0.37142857100000004,0.246575342,78.2976,112.3916953,94.5111983,0.4973523965,0.11789813374999995,0.24730317125000026,0.178448705,72.97919999999998,102.3491208775,124.49426074999994,0.5267061127499999,0.12743612450000005,0.2544070512499999,0.2639505245000001,81.5808,106.08142641749996,102.11380757249998,350.0,0.2222222222222222
161,IND,SEA,26,20180724,72.0,92.0,0,1,0.425531915,0.096153846,0.260869565,0.166666667,78.336,91.91176471,117.4428105,0.606540084,0.136612022,0.147058824,0.112676056,79.5264,115.68485430000001,90.53597296,0.49594009775,0.11755659550000001,0.22901048825000025,0.178448705,73.91039999999998,101.162992575,119.72264734999996,0.5486486467499998,0.14239872524999994,0.247319762,0.17196696225000002,78.68159999999997,108.98413874249998,101.2943981675,500.0,0.16666666666666666
162,IND,DAL,27,20180802,84.0,78.0,1,1,0.55408971,0.106132075,0.258064516,0.223880597,73.72800000000002,113.93229170000001,105.79427079999999,0.532495904,0.22283531399999998,0.514285714,0.203125,73.1904,106.57135359999998,114.76915009999999,0.4731648102500001,0.11613104625,0.22279930800000028,0.15673509000000002,74.68799999999997,96.8895725025,115.51764892499996,0.5384131042500002,0.13428051575,0.29852799224999993,0.34322478700000003,80.72640000000003,109.684868995,117.23344411249997,260.0,0.2777777777777778
