DEff,Date,FTR,Game Num,Location,OEff,ORB,Opp,Opp Score,Poss,Result,TOV,TSP,Team,Team Score,Opp TSP,Opp TOV,Opp ORB,Opp FTR,Opp Poss,Opp OEff,Opp DEff,Rolling4TSP,Rolling4TOV,Rolling4ORB,Rolling4FTR,Rolling4Poss,Rolling4OEff,Rolling4DEff,Opp R4TSP,Opp R4TOV,Opp R4ORB,Opp R4FTR,Opp R4Poss,Opp R4OEff,Opp R4DEff
81.94034742707309,"Fri, Jun 20, 2014",0.1973684210526316,12,1,108.82702392658146,0.3170731707317073,NYL,64,78.1056,1,0.105977108944468,0.5037932669511617,ATL,85,0.44077134986225897,0.1712328767123288,0.1794871794871795,0.13636363636363635,77.37599999999998,82.71298593879241,109.85318444995865,0.5125585444689738,0.14192137980281955,0.40325068200848124,0.2632286439470979,77.5968,109.52930608488194,90.70425044852772,0.48841395840270146,0.13858798656843396,0.2797926380583581,0.2242867750496187,71.99039999999998,98.94859061048703,102.4564822183451
102.05355770708465,"Sun, Jun 22, 2014",0.25675675675675674,13,0,93.64914707238357,0.3409090909090909,NYL,85,83.28960000000002,0,0.14740566037735847,0.4495159059474412,ATL,78,0.5681818181818182,0.1762114537444934,0.06896551724137931,0.24242424242424246,85.24799999999998,99.7090840840841,91.49774774774777,0.5036047695289715,0.1368254548616426,0.363471355643789,0.2516733133128199,77.232,106.25776010385033,92.65098868882237,0.4878393944918815,0.14037408977421584,0.2646997588013921,0.24450182881305954,77.26079999999999,97.4553674668444,108.41850290836283
105.44806082350931,"Thu, Jun 26, 2014",0.16901408450704225,14,0,108.11763198359813,0.325,SAS,79,74.9184,1,0.14279437609841827,0.5189646335212711,ATL,81,0.5560247747747747,0.1838235294117647,0.21621621621621626,0.203125,75.8784,104.11395074224022,106.74974696356277,0.484290637438737,0.1344837261432732,0.3633327747125251,0.259524474332995,78.4512,102.56987955232495,92.02068728960595,0.5546357063499994,0.11584719295698775,0.2282216999608304,0.25976712192671725,74.10239999999999,111.75688222210619,102.67852367198758
88.98659966499163,"Sun, Jun 29, 2014",0.15873015873015872,15,0,99.45561139028477,0.16666666666666666,IND,68,76.416,1,0.1773049645390071,0.5459770114942529,ATL,76,0.4885057471264368,0.20547945205479454,0.32432432432432434,0.1746031746031746,72.57600000000001,93.69488536155205,104.71781305114641,0.4991983808264041,0.12709635098701808,0.3457455654101995,0.2282485836950497,77.58720000000001,105.6756594247556,97.01092803851773,0.531927512549443,0.15847342683979787,0.2708766042568307,0.3390793242488158,81.9072,102.84043797559029,105.36784907591532
94.27401661181635,"Tue, Jul 1, 2014",0.29411764705882354,16,1,85.70365146528758,0.3076923076923077,IND,77,81.6768,0,0.15451174289245986,0.4264132553606238,ATL,70,0.4861111111111111,0.12195121951219512,0.2058823529411765,0.4090909090909091,79.872,96.40424679487178,87.64022435897436,0.5045627044785315,0.14337052748981294,0.28741223207686617,0.19546735526164738,78.1824,102.51235359321197,94.60714140566466,0.5250116607738383,0.17276701866705585,0.2874415563056537,0.2750378102073018,79.3152,101.24728045795361,108.94168891277599
91.35231459234345,"Sat, Jul 5, 2014",0.14473684210526316,17,1,107.62053499919912,0.2857142857142857,WAS,73,79.9104,1,0.0858000858000858,0.5044580009385266,ATL,86,0.5035871964679911,0.17146776406035666,0.25806451612903225,0.18461538461538465,76.3008,95.67396409998321,112.71179332326791,0.48521770158089705,0.1555041859768109,0.28506701631701625,0.21965466176319537,79.07520000000001,96.73151047788849,97.69055870185048,0.5234834363115553,0.1265966007726995,0.3100807704255981,0.17183979570088898,69.88800000000002,107.9527107782126,106.05064127962201
86.44031478884213,"Tue, Jul 8, 2014",0.21212121212121213,18,1,101.04994545737884,0.34375,CON,71,82.1376,1,0.2071251035625518,0.5420585161964472,ATL,83,0.4502790461694571,0.20234722784297854,0.3023255813953488,0.08108108108108109,82.4064,86.15835663249456,100.72033240136689,0.4989532253286684,0.14010279233249273,0.27126831501831494,0.191649683100322,78.2304,100.22435745959237,95.01524792316516,0.45421165206679504,0.17071585194238176,0.3734190597954367,0.1369336143308746,75.35999999999999,92.53511624964639,92.73423404945555
103.21817532583465,"Sat, Jul 12, 2014",0.24285714285714285,19,0,129.72013926084628,0.4,IND,74,71.6928,1,0.10148849797023003,0.5835843373493975,ATL,93,0.5016268980477223,0.14983863531581373,0.3611111111111111,0.3606557377049181,70.8096,104.50560375994215,131.33812364425162,0.5047266959974624,0.1561854741985261,0.27595581501831495,0.20242646500386446,80.0352,98.45743582803755,90.26331141449836,0.5169339552061942,0.1738652511498088,0.27838500264970856,0.26190219779612894,74.1792,99.45648320038119,99.3841683378058
89.25343456254521,"Sun, Jul 13, 2014",0.24390243902439024,20,1,91.51301518438177,0.3888888888888889,CHI,79,88.512,1,0.15901060070671375,0.4254201680672269,ATL,81,0.4575996292863763,0.1956764815505032,0.325,0.2972972972972973,90.5472,87.24731410800112,89.45610687022902,0.5141285274612486,0.13723135755633184,0.3342891483516483,0.2234582110356105,78.85440000000001,106.02356779567792,93.82120532970912,0.49360341601220714,0.14671332311375032,0.3098958333333333,0.2376451077943615,75.09119999999999,99.08362125593243,107.90244692543543
97.76734926052332,"Wed, Jul 16, 2014",0.2028985507246377,21,0,95.2279375914188,0.22857142857142854,NYL,77,78.75840000000002,0,0.15548645046645934,0.4931614939505523,ATL,75,0.4685978578383642,0.17971246006389774,0.375,0.15789473684210525,81.75359999999998,94.18545483012372,91.7390793799906,0.5138802556378993,0.1383560720098953,0.3545882936507936,0.2109044090270022,80.56320000000001,107.47590872545148,92.56605981739133,0.5104922800757619,0.16872393989954426,0.3163489382239382,0.1969103838718586,73.20959999999998,100.77505969284138,103.31654940881764
109.69035978438008,"Tue, Jul 22, 2014",0.15053763440860216,22,0,105.77284693493796,0.20454545454545456,MIN,112,102.1056,0,0.12135922330097088,0.5327545382794001,ATL,108,0.5826050769870994,0.17930327868852458,0.2571428571428571,0.2325581395348837,103.7952,107.90479713898138,104.05105438401777,0.5110561288909057,0.1557776631764887,0.34030257936507935,0.22544483618184583,80.27520000000001,104.3777593735064,94.16981848443629,0.5857371122200055,0.11371217268277015,0.1876552795031055,0.30658339838667703,74.48639999999997,115.84771845071218,109.97186739724702
97.40964330808079,"Fri, Jul 25, 2014",0.22388059701492535,23,1,92.47750946969695,0.3225806451612903,CHI,79,81.1008,0,0.2116850127011008,0.5034908700322234,ATL,75,0.6269841269841271,0.27586206896551724,0.2916666666666667,0.4230769230769231,76.8,102.86458333333334,97.65625,0.5087301344116439,0.1343361931110935,0.305501443001443,0.21004894175369332,85.2672,105.55848474289618,99.98232973332077,0.453247261670118,0.18487475785068272,0.2794730392156862,0.2713564052987625,79.4016,86.22250543966697,97.06486602274545
99.76160862354892,"Sun, Jul 27, 2014",0.12,24,0,86.80555555555556,0.3414634146341464,WAS,77,77.184,0,0.15889830508474576,0.4219143576826196,ATL,67,0.5605707629586487,0.17925430210325047,0.2692307692307692,0.2711864406779661,73.61280000000002,104.60137367414362,91.01677969048859,0.48870676758235043,0.16188532179381118,0.2861466042917655,0.20530480529313894,87.6192,96.24782729510886,98.5301967288823,0.5468295563571303,0.1671168893750262,0.28784642217101913,0.23795359951890355,75.73440000000002,105.67511759657478,100.30359656330486
99.06482802345856,"Tue, Jul 29, 2014",0.2571428571428571,25,1,110.20962117609764,0.3225806451612903,CON,80,80.7552,1,0.1487462813429664,0.5554168746879681,ATL,89,0.4679457182966776,0.1231021748050882,0.2619047619047619,0.15384615384615385,83.0208,96.36139377119952,107.20205057045946,0.4878303149861986,0.16185724788831918,0.2742902357280799,0.17432919553704138,84.7872,95.07096238790231,101.15724024413322,0.5114246213418038,0.13630497912794332,0.3409476941691101,0.13377192982456138,72.02879999999999,105.74802740093946,112.47716229006876
93.09461391801716,"Thu, Jul 31, 2014",0.2333333333333333,26,0,105.50722910708612,0.28,TUL,75,80.5632,1,0.2529696436427629,0.625736160188457,ATL,85,0.4609144542772861,0.17283448556323708,0.3953488372093023,0.2328767123287671,78.1056,96.02384464110128,108.82702392658146,0.5033941601705526,0.16017220560744594,0.2977925398755453,0.18789027214159623,85.28639999999999,98.81638328407203,101.48160993486704,0.5406447543821801,0.12150155572840304,0.3128156565656567,0.30853618113405656,77.52000000000001,112.27517898911266,116.30679448356797
108.779986579433,"Sun, Aug 3, 2014",0.20967741935483872,27,1,99.60577084381815,0.1724137931034483,NYL,83,76.3008,0,0.17755681818181818,0.5469199769717904,ATL,76,0.5684931506849316,0.18888888888888888,0.3225806451612903,0.3064516129032258,76.8,108.07291666666669,98.95833333333334,0.5266395656478169,0.19307481069289395,0.3166561762391817,0.20858919687277902,79.90079999999999,98.74997882710908,97.33267346827631,0.4524951530295664,0.125493374280929,0.3147692491630799,0.16811470187352553,78.59519999999996,95.6351695701887,102.24957590286841
96.92928039702234,"Tue, Aug 5, 2014",0.12658227848101267,28,0,86.59015715467329,0.372093023255814,PHO,75,77.37599999999998,0,0.11387163561076605,0.3913551401869159,ATL,67,0.5311614730878187,0.1847575057736721,0.24242424242424246,0.1875,75.45599999999997,99.39567430025448,88.79346904156066,0.5374968423827087,0.1845427620630733,0.27911446322472117,0.20503840245775734,78.70079999999999,100.53204417063938,100.17525928611437,0.5386579186129943,0.14180448407746235,0.169019199191613,0.21855684896909583,76.42559999999997,103.54758381462992,90.52540400819069
118.49362288865908,"Thu, Aug 7, 2014",0.2272727272727273,29,0,91.56325405032749,0.2647058823529412,SEA,88,74.26559999999998,0,0.13895321908290875,0.457235072619688,ATL,68,0.6117908787541713,0.1326579835986493,0.19230769230769232,0.234375,74.8032,117.64202600958248,90.90520191649556,0.5298570380087827,0.17328609469457837,0.28677186538013805,0.2066839720780105,78.74879999999999,100.47819457041882,99.46717722948273,0.5182405615214155,0.16069450017980053,0.17396517354596636,0.18327461870026546,76.0992,96.51211981412337,108.47646262707555
92.18289085545722,"Fri, Aug 8, 2014",0.1139240506329114,30,0,88.72603244837757,0.26666666666666666,LAS,80,86.78399999999999,0,0.185546875,0.461630695443645,ATL,77,0.4863813229571985,0.1713018943974204,0.19047619047619047,0.1780821917808219,87.59039999999997,91.3342101417507,87.90917726143508,0.5053115874917127,0.17083782912956394,0.27230317467805076,0.19921643961047808,77.12639999999998,95.81660278897628,104.32437594578285,0.5466174156090448,0.18408022229388243,0.2265625,0.21397128060263654,75.59040000000003,101.34466313741522,108.136651955092
103.39123242349052,"Sun, Aug 10, 2014",0.15942028985507245,31,0,89.17493796526054,0.2777777777777778,CHI,80,77.37599999999998,0,0.16556291390728478,0.4563492063492064,ATL,69,0.5503577325261421,0.13145315487571702,0.18181818181818185,0.2857142857142857,74.5728,107.2777205629935,92.52703398558188,0.46428522130550964,0.1539821369688732,0.2689698413447174,0.16936411893537262,78.68159999999997,91.62130362429914,104.09644518014287,0.5225701595148076,0.12208621063082194,0.20913714948344939,0.25708168642951246,74.64000000000001,103.60015298966117,93.45275051720483
108.01298263361996,"Wed, Aug 13, 2014",0.3970588235294117,32,1,126.45422357106727,0.42424242424242425,PHO,82,75.9168,1,0.11817791147400085,0.5847953216374269,ATL,96,0.5039331366764995,0.099601593625498,0.225,0.1917808219178082,78.1056,104.9860701409374,122.91052114060965,0.44164252864986364,0.15098366090023985,0.2953108375132998,0.15679983656043106,78.95039999999997,89.01359540465974,102.74925664115726,0.5324254856910755,0.14924848262474155,0.2151171893818953,0.18272883850373742,76.07039999999996,102.41979706246907,93.36547999750366
90.29045012165449,"Fri, Aug 15, 2014",0.18666666666666668,33,1,109.29896593673963,0.35135135135135137,TUL,76,84.17280000000002,1,0.15891934843067146,0.543221539914974,ATL,92,0.4460093896713615,0.1744186046511628,0.2222222222222222,0.3472222222222222,89.47200000000001,84.94277539341918,102.82546494992849,0.4900025740124914,0.15206022986604853,0.3083481877599524,0.22441897282253082,78.58559999999997,98.97961200875824,105.52018220030666,0.5228328528722338,0.12944198133241613,0.32009803921568636,0.20608739314290192,73.32480000000001,108.25581256696441,105.3535906512983
107.23039215686278,"Sun, Aug 17, 2014",0.15873015873015872,34,0,70.21037581699346,0.3684210526315789,CON,84,78.336,0,0.2719665271966528,0.3951149425287357,ATL,55,0.5276381909547739,0.13100436681222707,0.2647058823529412,0.1232876712328767,79.29599999999998,105.93220338983052,69.36037126715094,0.5114991908363129,0.15705176220298922,0.3300095550095549,0.21426745767101568,81.0624,103.41353998036128,98.46938900855554,0.44561819621415455,0.12888743874133554,0.3008758377485431,0.18963741421845637,78.45119999999997,91.64068017624692,97.95769370022785
119.28504031566307,"Fri, May 16, 2014",0.11428571428571427,1,1,103.20166409332649,0.21428571428571427,MIN,89,74.6112,0,0.1268450184501845,0.5084521922873746,WAS,77,0.5501978239366964,0.10013351134846464,0.3333333333333333,0.2608695652173913,75.72479999999999,117.5308485463151,101.68399256254229,,,,,,,,,,,,,,
86.94356120826708,"Fri, May 23, 2014",0.2307692307692308,2,0,109.02446564211269,0.2903225806451613,IND,63,72.4608,1,0.14204545454545453,0.5449779249448123,WAS,79,0.4048843187660669,0.09324009324009323,0.2195121951219512,0.17391304347826084,73.72800000000001,85.44921875,107.15060763888891,,,,,,,,,,,,,,
95.52973199329985,"Sat, May 24, 2014",0.2153846153846154,3,1,85.0607202680067,0.18181818181818185,SEA,73,76.416,0,0.1635514018691589,0.4539106145251397,WAS,65,0.5611931119311192,0.1874062968515742,0.1724137931034483,0.27586206896551724,72.03840000000002,101.3348436389481,90.2296552949538,,,,,,,,,,,,,,
86.32596685082872,"Fri, May 30, 2014",0.1176470588235294,4,1,97.83609576427256,0.38235294117647056,NYL,60,69.50399999999999,1,0.1522248243559719,0.4696132596685082,WAS,68,0.4626773596545342,0.1670092497430627,0.15151515151515152,0.1,69.9264,85.80450302031849,97.24510342302764,,,,,,,,,,,,,,
85.21620568757305,"Sun, Jun 1, 2014",0.2631578947368421,5,1,93.33203480067525,0.3157894736842105,LAS,84,98.5728,1,0.2528775723753052,0.5368814192343604,WAS,92,0.39863325740318906,0.12462612163509472,0.2452830188679245,0.16494845360824742,103.0656,81.50149031296574,89.26353700943865,0.4942384978564587,0.14616667480519246,0.267194854481382,0.16952165481577247,73.24799999999999,98.7807364419296,97.02107509201467,0.5017269811832612,0.15279177297467958,0.23791175458384306,0.19528176666546512,82.5408,97.1187128515949,89.9687709904382
96.18074986010073,"Thu, Jun 5, 2014",0.20689655172413796,6,0,107.83902257041595,0.3461538461538461,CON,66,68.6208,1,0.1863817097415507,0.5650580329871716,WAS,74,0.40600393700787396,0.09968985378821443,0.2727272727272727,0.10526315789473684,75.1488,87.82575370464998,98.47129960824392,0.5013458045932051,0.17767481328647264,0.29257079433100613,0.2067396999285544,79.2384,96.3133291187668,88.50386643499216,0.45997748984801035,0.1556976440562276,0.33889517345399695,0.17768782597213972,77.17439999999999,94.1445566010988,98.95427352351761
90.0900900900901,"Fri, Jun 6, 2014",0.3770491803278688,7,1,85.86711711711713,0.4411764705882353,IND,64,71.03999999999998,0,0.19101123595505615,0.4236111111111111,WAS,61,0.4621606008087811,0.1370887337986042,0.2857142857142857,0.26666666666666666,67.43039999999999,94.91268033409264,90.46364844343205,0.5063658316037949,0.18875887708549666,0.30652861070817733,0.20077153016728116,78.27839999999999,96.01696835084263,90.81316359795056,0.4823199154621757,0.12574514633730466,0.2814465778744838,0.3299195735057308,73.584,99.98168069772836,97.4119539359052
118.6375140607424,"Sun, Jun 8, 2014",0.3684210526315789,8,0,93.73828271466068,0.2307692307692308,NYL,81,68.2752,0,0.16225661507738393,0.4767580452920143,WAS,64,0.5720338983050848,0.15513126491646778,0.3235294117647059,0.2258064516129032,69.88799999999999,115.89972527472528,91.57509157509159,0.49879095575028776,0.195623835606971,0.3713681829006907,0.24118767140309452,76.93439999999998,96.21856756312023,89.45325312214813,0.49537196973887626,0.18898074829531236,0.2492165487896038,0.18934815379195652,73.43039999999999,92.14672191238469,98.31230446360678
110.72834645669292,"Tue, Jun 10, 2014",0.04411764705882353,9,1,90.22309711286087,0.2571428571428571,PHO,81,73.152,0,0.17605633802816897,0.4700854700854701,WAS,66,0.5746311010215663,0.1132360342224459,0.13793103448275862,0.20634920634920634,72.4608,111.7845786963434,91.08373078961313,0.5005771521561643,0.198131783287324,0.33347225529888075,0.3038811698551069,76.62719999999999,95.19411430071726,97.53113992462654,0.5643763941271924,0.15192074075016188,0.2367610837438424,0.2845069782913998,78.06719999999999,108.86106386932417,100.935717084556
89.98136856368566,"Fri, Jun 13, 2014",0.14285714285714285,10,1,104.53717818428187,0.2894736842105263,CHI,68,75.57119999999998,1,0.1560410164957646,0.5216587427363972,WAS,79,0.4452592980618125,0.14547896150402864,0.2777777777777778,0.17647058823529413,76.1856,89.2557123655914,103.6941364247312,0.48387816486894175,0.17892647470053996,0.31881060116354243,0.24912110793560227,70.27199999999999,94.41687987876367,103.90917511690651,0.5062527958642533,0.14514379558653354,0.32704703832752613,0.22516459282391385,77.64479999999998,104.30964243627082,116.02268142404876
94.44511605415863,"Sun, Jun 15, 2014",0.12903225806451613,11,1,84.37097034171501,0.14285714285714285,ATL,75,79.4112,0,0.2190959409594096,0.4946839929119906,WAS,67,0.4593336599706026,0.17234387672343876,0.3953488372093023,0.29411764705882354,78.3744,95.69451249387556,85.48709782786217,0.47302834230624813,0.17134130138909345,0.3046405606777125,0.2331112557188535,72.00959999999998,93.59141878223014,102.35932979280275,0.5291039201255868,0.15826964947926214,0.40481318200848126,0.23186076624211477,78.9408,110.78008338255631,92.81326344810502
112.6346187250304,"Wed, Jun 18, 2014",0.04166666666666666,12,0,99.06418273406288,0.3142857142857143,ATL,83,73.6896,0,0.15952597994530535,0.4948481561822126,WAS,73,0.5245197168857432,0.11220825852782763,0.4,0.2898550724637681,74.0352,112.1088347164592,98.60174619640387,0.490796562756468,0.17836247764018182,0.23006072874493938,0.1711070251530153,74.10239999999999,93.21738208837961,103.44808628381989,0.5125585444689738,0.14192137980281955,0.40325068200848124,0.2632286439470979,77.5968,109.52930608488194,90.70425044852772
104.27789642285104,"Fri, Jun 20, 2014",0.21875,13,0,90.37417689980423,0.16216216216216214,MIN,75,71.9232,0,0.11122095897182402,0.4518909899888765,WAS,65,0.5202552719200888,0.12183235867446394,0.2058823529411765,0.08695652173913042,72.07679999999998,104.05567394778905,90.18158408808384,0.49531909047901757,0.17767981885716216,0.25093984962406024,0.08941842866178722,75.45599999999999,94.54885709323015,101.9473624498919,0.5575311644018482,0.140118680829955,0.30208333333333326,0.21950192814040734,75.60000000000001,110.58383308072385,104.0892316234123
121.15568914445026,"Sun, Jun 22, 2014",0.08695652173913042,14,0,117.07178951036768,0.2333333333333333,SEA,89,73.4592,0,0.13170498084291188,0.5929398786541644,WAS,86,0.5537580886012942,0.09053870529651424,0.3333333333333333,0.20833333333333331,73.3056,121.40955124847216,117.31709446481578,0.4907704704548691,0.16147097409307593,0.22719467587888648,0.13307651689708136,75.1488,94.586627039966,100.33474994143144,0.6013790332291948,0.17231000681161449,0.18933148691213214,0.2607891902842643,69.0144,110.8953547237455,112.43467939191142
107.67375467611734,"Tue, Jun 24, 2014",0.19047619047619047,15,0,124.5939161252215,0.3448275862068966,SAS,70,65.0112,1,0.11580030880082348,0.5893480791618161,WAS,81,0.4576359832635983,0.0946969696969697,0.3142857142857143,0.2028985507246377,70.5408,99.23335147886046,114.82716385410995,0.5085907544343109,0.15538696517986272,0.21315958815958824,0.11910136161757824,74.6208,97.72027987148746,108.12833008662258,0.5436965127508572,0.10372191270819917,0.22345979519892561,0.24303144214755923,74.26559999999999,110.80972558632678,103.12581371976415
91.0952248750694,"Fri, Jun 27, 2014",0.19117647058823528,16,1,99.77096057745695,0.5,CON,63,69.1584,1,0.14766015447523853,0.4597547974413646,WAS,69,0.4567865429234339,0.16875602700096434,0.2903225806451613,0.12307692307692307,71.0016,88.73039480800432,97.18090859924284,0.5322567759967672,0.1295630571402162,0.2636521989970267,0.1344623447204968,71.02080000000001,107.7760163173641,111.43548974211227,0.5137981662020923,0.1615336267917121,0.3582618620925073,0.2854121605383321,74.43839999999997,102.8582594594032,93.38328766259255
108.56891300209404,"Sun, Jun 29, 2014",0.2380952380952381,17,1,96.6709499333714,0.3157894736842105,SAS,73,67.2384,0,0.1462701121404193,0.4640205596801827,WAS,65,0.49457994579945797,0.08663366336633664,0.2222222222222222,0.2153846153846154,69.88799999999999,104.45283882783885,93.00595238095242,0.5234834363115553,0.1265966007726995,0.3100807704255981,0.17183979570088898,69.88800000000002,107.9527107782126,106.05064127962201,0.5008225521970815,0.12151097775609848,0.22872157872157872,0.1926654743631342,72.48959999999998,101.3895555959158,102.06692278610049
107.61019283746555,"Wed, Jul 2, 2014",0.3333333333333333,18,1,103.5748106060606,0.3333333333333333,IND,80,74.3424,0,0.15829941203075532,0.5171950564212789,WAS,77,0.5861664712778429,0.1994368840919756,0.25,0.2542372881355932,75.1104,106.50988411724607,102.51576346284935,0.5265158287343819,0.1353588890648483,0.34848759830611026,0.1766761052246985,68.71680000000002,109.52690403660439,107.12339542443276,0.5276379620084775,0.1810666334572402,0.2640171865577545,0.28575402939809724,75.63839999999999,99.4872088388561,100.72017832884168
112.71179332326791,"Sat, Jul 5, 2014",0.18461538461538465,19,0,95.67396409998321,0.25806451612903225,ATL,86,76.3008,0,0.17146776406035666,0.5035871964679911,WAS,73,0.5044580009385266,0.0858000858000858,0.2857142857142857,0.14473684210526316,79.9104,107.62053499919912,91.35231459234345,0.5075796231761605,0.1420074968618092,0.3734875983061102,0.23827030812324923,68.93760000000002,106.15265931052761,103.73702134768659,0.5047266959974624,0.1561854741985261,0.27595581501831495,0.20242646500386446,80.0352,98.45743582803755,90.26331141449836
86.67221368834272,"Wed, Jul 9, 2014",0.31746031746031744,20,0,96.00614439324116,0.19444444444444445,CHI,65,74.9952,1,0.14097744360902256,0.4923413566739606,WAS,72,0.4190304280556988,0.162057044079516,0.3333333333333333,0.3283582089552239,76.3776,85.10348583877996,94.26847662141779,0.48613940250270427,0.1559243606766925,0.35179683078664414,0.23680510665804777,71.76000000000002,98.92267130421804,104.99653100947424,0.49360341601220714,0.14671332311375032,0.3098958333333333,0.2376451077943615,75.09119999999999,99.08362125593243,107.90244692543543
