Team, Location,Game Number,Team Points,Opp Points,Result,Date,Opponent,EFG%,TOV%,ORB%,FTR,Pace,OEff,DEff,Opp TSP,Opp TOV,Opp ORB,Opp FTR,Opp Poss,Opp OEff,Opp DEff,Rolling3EFG,Rolling3TOV,Rolling3ORB,Rolling3FTR,Rolling3Pace,Rolling3OEff,Rolling3DEff,Opp R3EFG,Opp R3TOV,Opp R3ORB,Opp R3FTR,Opp R3Pace,Opp R3 OEff,Opp R3 DEff
CLE,0,11,99,104,0,20151117,DET,0.544,0.136,0.075,0.15,98.1,100.9,106.0,0.530333333333333,0.12833333333333333,0.20033333333333325,0.2656666666666668,96.63333333333333,112.36666666666667,107.53333333333335,0.5066666666666666,0.14200000000000002,0.2813333333333333,0.288,90.56666666666668,108.19999999999997,105.53333333333335,,,,,,,
CLE,1,12,115,100,1,20151119,MIL,0.6409999999999999,0.168,0.448,0.33799999999999997,86.6,132.7,115.4,0.530333333333333,0.12833333333333333,0.20033333333333325,0.2656666666666668,96.63333333333333,112.36666666666667,107.53333333333335,0.49666666666666676,0.13833333333333334,0.20166666666666666,0.18933333333333335,91.90000000000002,100.0333333333333,100.46666666666668,,,,,,,
CLE,1,13,109,97,1,20151121,ATL,0.547,0.13,0.297,0.188,93.6,116.4,103.6,0.530333333333333,0.12833333333333333,0.20033333333333325,0.2656666666666668,96.63333333333333,112.36666666666667,107.53333333333335,0.5563333333333335,0.1556666666666667,0.26766666666666666,0.225,90.70000000000003,110.99999999999996,107.90000000000002,,,,,,,
CLE,1,14,117,103,1,20151123,ORL,0.642,0.099,0.211,0.16,90.6,129.1,113.7,0.530333333333333,0.12833333333333333,0.20033333333333325,0.2656666666666668,96.63333333333333,112.36666666666667,107.53333333333335,0.5773333333333334,0.1446666666666667,0.27333333333333326,0.2253333333333333,92.7666666666667,116.66666666666663,108.33333333333336,,,,,,,
CLE,0,15,99,103,0,20151125,TOR,0.524,0.101,0.209,0.159,89.2,110.9,115.4,0.530333333333333,0.12833333333333333,0.20033333333333325,0.2656666666666668,96.63333333333333,112.36666666666667,107.53333333333335,0.61,0.13233333333333333,0.31866666666666665,0.22866666666666666,90.2666666666667,126.06666666666665,110.90000000000002,,,,,,,
CLE,0,16,95,90,1,20151127,CHO,0.469,0.14800000000000002,0.279,0.235,93.1,102.1,96.7,0.530333333333333,0.12833333333333333,0.20033333333333325,0.2656666666666668,96.63333333333333,112.36666666666667,107.53333333333335,0.5710000000000001,0.10999999999999999,0.23900000000000002,0.169,91.13333333333337,118.79999999999997,110.90000000000002,,,,,,,
CLE,1,17,90,88,1,20151128,BRK,0.45399999999999996,0.16699999999999998,0.24,0.126,98.5,91.4,89.4,0.530333333333333,0.12833333333333333,0.20033333333333325,0.2656666666666668,96.63333333333333,112.36666666666667,107.53333333333335,0.5449999999999999,0.11599999999999999,0.233,0.18466666666666667,90.9666666666667,114.0333333333333,108.60000000000002,,,,,,,
CLE,1,18,85,97,0,20151201,WAS,0.392,0.162,0.213,0.24100000000000002,98.3,86.4,98.6,0.530333333333333,0.12833333333333333,0.20033333333333325,0.2656666666666668,96.63333333333333,112.36666666666667,107.53333333333335,0.4823333333333332,0.13866666666666663,0.2426666666666667,0.17333333333333334,93.60000000000002,101.46666666666663,100.50000000000001,,,,,,,
CLE,0,19,108,114,0,20151204,NOP,0.494,0.123,0.255,0.225,90.2,108.4,114.4,0.530333333333333,0.12833333333333333,0.20033333333333325,0.2656666666666668,96.63333333333333,112.36666666666667,107.53333333333335,0.4383333333333332,0.159,0.24400000000000002,0.20066666666666666,96.63333333333337,93.29999999999995,94.90000000000002,,,,,,,
CLE,0,20,84,99,0,20151205,MIA,0.4,0.128,0.224,0.188,93.3,90.0,106.1,0.530333333333333,0.12833333333333333,0.20033333333333325,0.2656666666666668,96.63333333333333,112.36666666666667,107.53333333333335,0.4466666666666665,0.15066666666666664,0.23600000000000002,0.19733333333333333,95.6666666666667,95.39999999999993,100.80000000000001,,,,,,,
CLE,1,21,105,100,1,20151208,POR,0.563,0.084,0.188,0.203,89.2,117.8,112.2,0.530333333333333,0.12833333333333333,0.20033333333333325,0.2656666666666668,96.63333333333333,112.36666666666667,107.53333333333335,0.4286666666666665,0.13766666666666666,0.2306666666666667,0.218,93.93333333333338,94.93333333333328,106.36666666666667,,,,,,,
CLE,0,22,111,76,1,20151211,ORL,0.6459999999999999,0.177,0.273,0.25,92.0,120.6,82.6,0.530333333333333,0.12833333333333333,0.20033333333333325,0.2656666666666668,96.63333333333333,112.36666666666667,107.53333333333335,0.48566666666666647,0.11166666666666665,0.22233333333333338,0.20533333333333334,90.90000000000003,105.39999999999993,110.90000000000002,,,,,,,
CLE,0,23,89,77,1,20151215,BOS,0.513,0.145,0.171,0.115,88.2,100.9,87.3,0.530333333333333,0.12833333333333333,0.20033333333333325,0.2656666666666668,96.63333333333333,112.36666666666667,107.53333333333335,0.5363333333333331,0.12966666666666668,0.2283333333333334,0.21366666666666667,91.50000000000004,109.46666666666663,100.30000000000003,,,,,,,
CLE,1,24,104,100,1,20151217,OKC,0.534,0.146,0.3720000000000001,0.114,88.5,117.5,113.0,0.530333333333333,0.12833333333333333,0.20033333333333325,0.2656666666666668,96.63333333333333,112.36666666666667,107.53333333333335,0.5739999999999998,0.13533333333333333,0.21066666666666675,0.18933333333333335,89.80000000000003,113.09999999999995,94.03333333333337,,,,,,,
CLE,1,25,108,86,1,20151220,PHI,0.535,0.096,0.154,0.2,96.9,111.4,88.7,0.530333333333333,0.12833333333333333,0.20033333333333325,0.2656666666666668,96.63333333333333,112.36666666666667,107.53333333333335,0.5643333333333331,0.156,0.2720000000000002,0.15966666666666668,89.5666666666667,112.99999999999994,94.30000000000005,,,,,,,
CLE,1,26,91,84,1,20151223,NYK,0.41600000000000004,0.069,0.28600000000000003,0.265,86.3,105.4,97.3,0.530333333333333,0.12833333333333333,0.20033333333333325,0.2656666666666668,96.63333333333333,112.36666666666667,107.53333333333335,0.5273333333333331,0.12900000000000003,0.2323333333333335,0.14300000000000002,91.20000000000005,109.93333333333328,96.33333333333337,,,,,,,
CLE,0,27,83,89,0,20151225,GSW,0.342,0.094,0.293,0.18899999999999997,95.9,86.5,92.8,0.530333333333333,0.12833333333333333,0.20033333333333325,0.2656666666666668,96.63333333333333,112.36666666666667,107.53333333333335,0.49499999999999983,0.10366666666666668,0.27066666666666683,0.19300000000000003,90.56666666666672,111.43333333333328,99.6666666666667,,,,,,,
CLE,0,28,76,105,0,20151226,POR,0.435,0.16899999999999998,0.188,0.11699999999999999,91.4,83.1,114.9,0.530333333333333,0.12833333333333333,0.20033333333333325,0.2656666666666668,96.63333333333333,112.36666666666667,107.53333333333335,0.4309999999999998,0.08633333333333333,0.24433333333333343,0.218,93.03333333333337,101.09999999999995,92.93333333333338,,,,,,,
CLE,0,29,101,97,1,20151228,PHO,0.585,0.172,0.25,0.254,87.6,115.3,110.8,0.530333333333333,0.12833333333333333,0.20033333333333325,0.2656666666666668,96.63333333333333,112.36666666666667,107.53333333333335,0.39766666666666656,0.11066666666666665,0.25566666666666676,0.19033333333333333,91.20000000000005,91.66666666666663,101.66666666666673,,,,,,,
CLE,0,30,93,87,1,20151229,DEN,0.465,0.111,0.184,0.151,97.3,95.6,89.4,0.530333333333333,0.12833333333333333,0.20033333333333325,0.2656666666666668,96.63333333333333,112.36666666666667,107.53333333333335,0.4539999999999999,0.145,0.24366666666666678,0.18666666666666665,91.63333333333338,94.96666666666663,106.16666666666673,,,,,,,
CLE,1,31,104,79,1,20160102,ORL,0.488,0.039,0.231,0.293,90.5,114.9,87.3,0.530333333333333,0.12833333333333333,0.20033333333333325,0.2656666666666668,96.63333333333333,112.36666666666667,107.53333333333335,0.4949999999999999,0.1506666666666667,0.20733333333333345,0.17400000000000002,92.10000000000007,97.99999999999996,105.0333333333334,,,,,,,
CLE,1,32,122,100,1,20160104,TOR,0.669,0.132,0.379,0.311,84.5,144.3,118.3,0.530333333333333,0.12833333333333333,0.20033333333333325,0.2656666666666668,96.63333333333333,112.36666666666667,107.53333333333335,0.5126666666666665,0.10733333333333335,0.22166666666666676,0.23266666666666666,91.80000000000007,108.59999999999995,95.83333333333341,,,,,,,
CLE,0,33,121,115,1,20160106,WAS,0.607,0.093,0.317,0.146,93.2,129.8,123.4,0.530333333333333,0.12833333333333333,0.20033333333333325,0.2656666666666668,96.63333333333333,112.36666666666667,107.53333333333335,0.5406666666666666,0.09400000000000003,0.26466666666666677,0.25166666666666665,90.76666666666672,118.26666666666661,98.33333333333341,,,,,,,
CLE,0,34,125,99,1,20160108,MIN,0.611,0.105,0.278,0.321,92.8,134.7,106.7,0.530333333333333,0.12833333333333333,0.20033333333333325,0.2656666666666668,96.63333333333333,112.36666666666667,107.53333333333335,0.588,0.08800000000000004,0.3090000000000001,0.24999999999999997,89.40000000000005,129.66666666666663,109.66666666666674,,,,,,,
CLE,0,35,95,85,1,20160110,PHI,0.439,0.091,0.241,0.17800000000000002,95.8,99.1,88.7,0.530333333333333,0.12833333333333333,0.20033333333333325,0.2656666666666668,96.63333333333333,112.36666666666667,107.53333333333335,0.629,0.11000000000000004,0.32466666666666677,0.25933333333333336,90.16666666666673,136.26666666666662,116.1333333333334,,,,,,,
CLE,0,36,110,107,1,20160112,DAL,0.5,0.08,0.315,0.134,85.4,116.6,113.4,0.530333333333333,0.12833333333333333,0.20033333333333325,0.2656666666666668,96.63333333333333,112.36666666666667,107.53333333333335,0.5523333333333333,0.09633333333333338,0.2786666666666668,0.215,93.9333333333334,121.19999999999995,106.26666666666672,,,,,,,
CLE,0,37,95,99,0,20160114,SAS,0.524,0.16399999999999998,0.209,0.11,92.3,102.9,107.3,0.530333333333333,0.12833333333333333,0.20033333333333325,0.2656666666666668,96.63333333333333,112.36666666666667,107.53333333333335,0.5166666666666667,0.09200000000000004,0.2780000000000001,0.211,91.33333333333339,116.79999999999994,102.9333333333334,,,,,,,
CLE,0,38,91,77,1,20160115,HOU,0.43700000000000006,0.126,0.362,0.172,90.5,100.5,85.1,0.530333333333333,0.12833333333333333,0.20033333333333325,0.2656666666666668,96.63333333333333,112.36666666666667,107.53333333333335,0.48766666666666664,0.1116666666666667,0.2550000000000001,0.14066666666666666,91.16666666666673,106.19999999999995,103.1333333333334,,,,,,,
CLE,1,39,98,132,0,20160118,GSW,0.526,0.146,0.205,0.221,94.8,103.3,139.2,0.530333333333333,0.12833333333333333,0.20033333333333325,0.2656666666666668,96.63333333333333,112.36666666666667,107.53333333333335,0.48699999999999993,0.12333333333333336,0.2953333333333334,0.13866666666666663,89.40000000000005,106.66666666666663,101.93333333333341,,,,,,,
CLE,0,40,91,78,1,20160120,BRK,0.5,0.132,0.16699999999999998,0.182,90.0,101.1,86.6,0.530333333333333,0.12833333333333333,0.20033333333333325,0.2656666666666668,96.63333333333333,112.36666666666667,107.53333333333335,0.49566666666666664,0.14533333333333337,0.25866666666666677,0.16766666666666663,92.53333333333337,102.2333333333333,110.53333333333342,,,,,,,
CLE,1,41,115,102,1,20160121,LAC,0.584,0.122,0.341,0.217,92.4,124.4,110.4,0.530333333333333,0.12833333333333333,0.20033333333333325,0.2656666666666668,96.63333333333333,112.36666666666667,107.53333333333335,0.48766666666666664,0.13466666666666668,0.24466666666666678,0.19166666666666662,91.76666666666671,101.63333333333333,103.63333333333343,,,,,,,
CLE,1,42,83,96,0,20160123,CHI,0.39399999999999996,0.037000000000000005,0.28600000000000003,0.096,86.8,95.6,110.6,0.530333333333333,0.12833333333333333,0.20033333333333325,0.2656666666666668,96.63333333333333,112.36666666666667,107.53333333333335,0.5366666666666665,0.13333333333333333,0.2376666666666668,0.20666666666666664,92.40000000000005,109.59999999999998,112.06666666666676,,,,,,,
CLE,1,43,114,107,1,20160125,MIN,0.5670000000000001,0.133,0.28600000000000003,0.146,96.2,118.6,111.3,0.530333333333333,0.12833333333333333,0.20033333333333325,0.2656666666666668,96.63333333333333,112.36666666666667,107.53333333333335,0.49266666666666653,0.09700000000000002,0.2646666666666668,0.16499999999999995,89.73333333333339,107.03333333333332,102.53333333333343,,,,,,,
CLE,1,44,115,93,1,20160127,PHO,0.623,0.129,0.313,0.17300000000000001,89.1,129.1,104.4,0.530333333333333,0.12833333333333333,0.20033333333333325,0.2656666666666668,96.63333333333333,112.36666666666667,107.53333333333335,0.5149999999999998,0.09733333333333334,0.3043333333333335,0.15299999999999997,91.80000000000005,112.86666666666663,110.76666666666677,,,,,,,
CLE,0,45,114,106,1,20160129,DET,0.524,0.068,0.25,0.325,92.0,123.9,115.2,0.530333333333333,0.12833333333333333,0.20033333333333325,0.2656666666666668,96.63333333333333,112.36666666666667,107.53333333333335,0.5279999999999997,0.09966666666666668,0.29500000000000015,0.1383333333333333,90.70000000000005,114.43333333333332,108.76666666666677,,,,,,,
CLE,1,46,117,103,1,20160130,SAS,0.604,0.09,0.294,0.22,87.3,134.0,118.0,0.530333333333333,0.12833333333333333,0.20033333333333325,0.2656666666666668,96.63333333333333,112.36666666666667,107.53333333333335,0.5713333333333331,0.11000000000000003,0.28300000000000014,0.21466666666666667,92.43333333333338,123.86666666666663,110.30000000000011,,,,,,,
CLE,0,47,111,106,1,20160201,IND,0.54,0.14,0.27,0.182,91.8,109.5,104.5,0.530333333333333,0.12833333333333333,0.20033333333333325,0.2656666666666668,96.63333333333333,112.36666666666667,107.53333333333335,0.5836666666666663,0.09566666666666668,0.2856666666666668,0.23933333333333331,89.46666666666671,128.99999999999997,112.53333333333343,,,,,,,
CLE,0,48,97,106,0,20160203,CHO,0.518,0.073,0.073,0.133,90.6,107.1,117.0,0.530333333333333,0.12833333333333333,0.20033333333333325,0.2656666666666668,96.63333333333333,112.36666666666667,107.53333333333335,0.5559999999999997,0.09933333333333334,0.2713333333333335,0.2423333333333333,90.36666666666672,122.46666666666663,112.56666666666676,,,,,,,
CLE,1,49,103,104,0,20160205,BOS,0.47100000000000003,0.12,0.28300000000000003,0.24100000000000002,99.6,103.4,104.4,0.530333333333333,0.12833333333333333,0.20033333333333325,0.2656666666666668,96.63333333333333,112.36666666666667,107.53333333333335,0.5539999999999997,0.10100000000000002,0.21233333333333348,0.17833333333333332,89.90000000000005,116.86666666666663,113.16666666666676,,,,,,,
CLE,1,50,99,84,1,20160206,NOP,0.511,0.114,0.256,0.078,89.0,111.2,94.4,0.530333333333333,0.12833333333333333,0.20033333333333325,0.2656666666666668,96.63333333333333,112.36666666666667,107.53333333333335,0.5096666666666664,0.11100000000000003,0.20866666666666686,0.18533333333333332,94.00000000000006,106.66666666666663,108.63333333333344,,,,,,,
CLE,1,51,120,100,1,20160208,SAC,0.564,0.12,0.25,0.149,102.5,117.0,97.5,0.530333333333333,0.12833333333333333,0.20033333333333325,0.2656666666666668,96.63333333333333,112.36666666666667,107.53333333333335,0.4999999999999997,0.10233333333333335,0.20400000000000018,0.15066666666666664,93.06666666666672,107.23333333333329,105.26666666666677,,,,,,,
CLE,1,52,120,111,1,20160210,LAL,0.58,0.056,0.28300000000000003,0.11699999999999999,94.1,127.5,117.9,0.530333333333333,0.12833333333333333,0.20033333333333325,0.2656666666666668,96.63333333333333,112.36666666666667,107.53333333333335,0.5153333333333331,0.11800000000000001,0.2630000000000002,0.15599999999999994,97.03333333333337,110.5333333333333,98.76666666666677,,,,,,,
CLE,1,53,106,95,1,20160218,CHI,0.5,0.092,0.244,0.165,96.9,109.4,98.1,0.530333333333333,0.12833333333333333,0.20033333333333325,0.2656666666666668,96.63333333333333,112.36666666666667,107.53333333333335,0.5516666666666663,0.09666666666666668,0.2630000000000002,0.11466666666666663,95.20000000000005,118.56666666666665,103.26666666666677,,,,,,,
CLE,0,54,115,92,1,20160221,OKC,0.575,0.116,0.342,0.28800000000000003,90.1,127.6,102.1,0.530333333333333,0.12833333333333333,0.20033333333333325,0.2656666666666668,96.63333333333333,112.36666666666667,107.53333333333335,0.5479999999999996,0.08933333333333333,0.2590000000000001,0.14366666666666664,97.83333333333337,117.96666666666664,104.50000000000011,,,,,,,
CLE,1,55,88,96,0,20160222,DET,0.48100000000000004,0.16699999999999998,0.119,0.152,95.1,92.6,101.0,0.530333333333333,0.12833333333333333,0.20033333333333325,0.2656666666666668,96.63333333333333,112.36666666666667,107.53333333333335,0.5516666666666662,0.08800000000000001,0.2896666666666668,0.18999999999999995,93.70000000000005,121.49999999999996,106.03333333333346,,,,,,,
CLE,1,56,114,103,1,20160224,CHO,0.5660000000000001,0.084,0.255,0.121,93.6,121.7,110.0,0.530333333333333,0.12833333333333333,0.20033333333333325,0.2656666666666668,96.63333333333333,112.36666666666667,107.53333333333335,0.518666666666666,0.125,0.23500000000000013,0.20166666666666663,94.03333333333337,109.86666666666663,100.40000000000013,,,,,,,
CLE,0,57,97,99,0,20160226,TOR,0.5539999999999999,0.14400000000000002,0.256,0.203,87.2,111.2,113.5,0.530333333333333,0.12833333333333333,0.20033333333333325,0.2656666666666668,96.63333333333333,112.36666666666667,107.53333333333335,0.5406666666666661,0.12233333333333334,0.2386666666666668,0.18699999999999994,92.9333333333334,113.96666666666663,104.36666666666679,,,,,,,
CLE,0,58,99,113,0,20160228,WAS,0.456,0.131,0.133,0.325,99.1,99.9,114.0,0.530333333333333,0.12833333333333333,0.20033333333333325,0.2656666666666668,96.63333333333333,112.36666666666667,107.53333333333335,0.533666666666666,0.13166666666666668,0.2100000000000001,0.1586666666666666,91.96666666666674,108.49999999999996,108.16666666666679,,,,,,,
CLE,1,59,100,96,1,20160229,IND,0.47600000000000003,0.105,0.25,0.253,88.9,112.5,108.0,0.530333333333333,0.12833333333333333,0.20033333333333325,0.2656666666666668,96.63333333333333,112.36666666666667,107.53333333333335,0.5253333333333327,0.11966666666666669,0.21466666666666678,0.21633333333333324,93.30000000000007,110.93333333333328,112.50000000000011,,,,,,,
CLE,1,60,108,83,1,20160304,WAS,0.5329999999999999,0.085,0.17800000000000002,0.133,96.1,112.4,86.4,0.530333333333333,0.12833333333333333,0.20033333333333325,0.2656666666666668,96.63333333333333,112.36666666666667,107.53333333333335,0.49533333333333274,0.12666666666666668,0.2130000000000001,0.26033333333333325,91.73333333333339,107.86666666666662,111.83333333333344,,,,,,,
CLE,1,61,120,103,1,20160305,BOS,0.573,0.134,0.35700000000000004,0.317,94.6,126.9,108.9,0.530333333333333,0.12833333333333333,0.20033333333333325,0.2656666666666668,96.63333333333333,112.36666666666667,107.53333333333335,0.48833333333333284,0.107,0.18700000000000014,0.23699999999999988,94.70000000000006,108.26666666666664,102.80000000000011,,,,,,,
CLE,1,62,103,106,0,20160307,MEM,0.494,0.212,0.333,0.3,101.0,101.9,104.9,0.530333333333333,0.12833333333333333,0.20033333333333325,0.2656666666666668,96.63333333333333,112.36666666666667,107.53333333333335,0.5273333333333329,0.108,0.26166666666666677,0.2343333333333332,93.20000000000005,117.26666666666665,101.1000000000001,,,,,,,
CLE,0,63,120,111,1,20160309,SAC,0.506,0.11,0.313,0.322,100.0,120.0,111.0,0.530333333333333,0.12833333333333333,0.20033333333333325,0.2656666666666668,96.63333333333333,112.36666666666667,107.53333333333335,0.5333333333333329,0.1436666666666667,0.28933333333333344,0.2499999999999999,97.23333333333339,113.7333333333333,100.06666666666676,,,,,,,
CLE,0,64,120,108,1,20160310,LAL,0.624,0.079,0.231,0.165,92.3,130.0,117.0,0.530333333333333,0.12833333333333333,0.20033333333333325,0.2656666666666668,96.63333333333333,112.36666666666667,107.53333333333335,0.524333333333333,0.152,0.3343333333333334,0.3129999999999999,98.53333333333337,116.26666666666665,108.26666666666677,,,,,,,
CLE,0,65,114,90,1,20160313,LAC,0.595,0.079,0.237,0.16699999999999998,90.1,126.6,99.9,0.530333333333333,0.12833333333333333,0.20033333333333325,0.2656666666666668,96.63333333333333,112.36666666666667,107.53333333333335,0.5413333333333331,0.13366666666666668,0.2923333333333335,0.26233333333333325,97.76666666666672,117.3,110.96666666666677,,,,,,,
CLE,0,66,85,94,0,20160314,UTA,0.455,0.08,0.289,0.057,81.2,104.7,115.8,0.530333333333333,0.12833333333333333,0.20033333333333325,0.2656666666666668,96.63333333333333,112.36666666666667,107.53333333333335,0.5749999999999998,0.08933333333333333,0.26033333333333347,0.2179999999999999,94.1333333333334,125.53333333333335,109.30000000000011,,,,,,,
CLE,1,67,99,98,1,20160316,DAL,0.5,0.146,0.317,0.125,92.3,107.3,106.2,0.530333333333333,0.12833333333333333,0.20033333333333325,0.2656666666666668,96.63333333333333,112.36666666666667,107.53333333333335,0.5579999999999997,0.07933333333333335,0.25233333333333346,0.12966666666666657,87.86666666666673,120.43333333333334,110.9000000000001,,,,,,,
CLE,0,68,109,103,1,20160318,ORL,0.586,0.17800000000000002,0.25,0.263,94.4,115.4,109.1,0.530333333333333,0.12833333333333333,0.20033333333333325,0.2656666666666668,96.63333333333333,112.36666666666667,107.53333333333335,0.5166666666666665,0.10166666666666667,0.2810000000000001,0.11633333333333325,87.86666666666673,112.86666666666667,107.30000000000011,,,,,,,
CLE,0,69,101,122,0,20160319,MIA,0.5920000000000001,0.146,0.094,0.145,90.6,111.5,134.7,0.530333333333333,0.12833333333333333,0.20033333333333325,0.2656666666666668,96.63333333333333,112.36666666666667,107.53333333333335,0.5136666666666664,0.13466666666666666,0.2853333333333335,0.14833333333333326,89.30000000000007,109.13333333333333,110.36666666666679,,,,,,,
CLE,1,70,124,91,1,20160321,DEN,0.645,0.114,0.242,0.151,95.1,130.3,95.6,0.530333333333333,0.12833333333333333,0.20033333333333325,0.2656666666666668,96.63333333333333,112.36666666666667,107.53333333333335,0.559333333333333,0.15666666666666665,0.2203333333333335,0.17766666666666656,92.43333333333341,111.39999999999999,116.66666666666679,,,,,,,
CLE,1,71,113,104,1,20160323,MIL,0.542,0.112,0.447,0.27699999999999997,87.0,130.0,119.6,0.530333333333333,0.12833333333333333,0.20033333333333325,0.2656666666666668,96.63333333333333,112.36666666666667,107.53333333333335,0.6076666666666664,0.146,0.1953333333333335,0.18633333333333324,93.36666666666673,119.06666666666666,113.13333333333345,,,,,,,
CLE,0,72,95,104,0,20160324,BRK,0.494,0.131,0.234,0.079,94.0,101.1,110.6,0.530333333333333,0.12833333333333333,0.20033333333333325,0.2656666666666668,96.63333333333333,112.36666666666667,107.53333333333335,0.5929999999999999,0.12399999999999996,0.2610000000000002,0.19099999999999986,90.90000000000005,123.93333333333332,116.63333333333344,,,,,,,
CLE,0,73,107,93,1,20160326,NYK,0.53,0.087,0.326,0.22899999999999998,86.9,123.1,107.0,0.530333333333333,0.12833333333333333,0.20033333333333325,0.2656666666666668,96.63333333333333,112.36666666666667,107.53333333333335,0.5603333333333332,0.11899999999999995,0.30766666666666687,0.16899999999999984,92.03333333333337,120.46666666666665,108.60000000000012,,,,,,,
CLE,1,74,100,106,0,20160329,HOU,0.442,0.101,0.196,0.27899999999999997,95.9,104.3,110.5,0.530333333333333,0.12833333333333333,0.20033333333333325,0.2656666666666668,96.63333333333333,112.36666666666667,107.53333333333335,0.5219999999999998,0.10999999999999995,0.33566666666666684,0.19499999999999984,89.30000000000003,118.06666666666666,112.40000000000013,,,,,,,
CLE,1,75,107,87,1,20160331,BRK,0.506,0.14800000000000002,0.17600000000000002,0.218,104.3,102.6,83.4,0.530333333333333,0.12833333333333333,0.20033333333333325,0.2656666666666668,96.63333333333333,112.36666666666667,107.53333333333335,0.4886666666666665,0.10633333333333328,0.25200000000000017,0.19566666666666652,92.2666666666667,109.5,109.36666666666679,,,,,,,
CLE,0,76,110,108,1,20160401,ATL,0.45899999999999996,0.097,0.204,0.204,101.4,98.2,96.4,0.530333333333333,0.12833333333333333,0.20033333333333325,0.2656666666666668,96.63333333333333,112.36666666666667,107.53333333333335,0.49266666666666653,0.11199999999999995,0.23266666666666683,0.24199999999999985,95.70000000000003,110.0,100.30000000000011,,,,,,,
CLE,1,77,112,103,1,20160403,CHO,0.639,0.161,0.385,0.07200000000000001,89.8,124.7,114.7,0.530333333333333,0.12833333333333333,0.20033333333333325,0.2656666666666668,96.63333333333333,112.36666666666667,107.53333333333335,0.4689999999999998,0.11533333333333329,0.19200000000000017,0.2336666666666665,100.53333333333337,101.7,96.76666666666677,,,,,,,
