Unnamed: 0,Team,Game Number,Location,Result,Date,Season,Opponent,EFG%,TOV%,ORB%,FTR,teamCumEFG%,teamCumTOV%,teamCumORB%,teamCumFTR,Opp EFG%,Opp TOV%,Opp ORB%,Opp FTR,Opp CumEFG%,Opp CumTOV%,Opp CumORB%,Opp CumFTR,Opp R9EFG,Opp R9TOV,Opp R9ORB,Opp R9FTR,Pace,Opp R3EFG,Opp R3TOV,Opp R3ORB,Opp R3FTR,Opp R3Pace,Opp R9Pace,Rolling9EFG,Rolling9TOV,Rolling9ORB,Rolling9FTR,Rolling9Pace,Rolling3EFG,Rolling3TOV,Rolling3ORB,Rolling3FTR,Rolling3Pace,Odds,Line,Implied Prob,Team Points,Opp Points,Cover,Oeff,Deff,Opp Oeff,Opp Deff,Rolling9OEff,Rolling9DEff,Rolling3OEff,Rolling3DEff,Opp R9 Oeff,Opp R9 Deff,Opp R3 Oeff,Opp R3 Deff
0,CLE,1,1,1,20171017,2017-2018,BOS,0.488,0.153,0.196,0.253,,,,,0.455,0.092,0.18,0.216,,,,,,,,,99.3,,,,,,,,,,,,,,,,,-175,-3,63.63636364,102,99,0,102.7,99.7,99.7,102.7,,,,,,,,
1,CLE,2,0,1,20171020,2017-2018,MIL,0.611,0.161,0.29,0.21,0.488,0.153,0.196,0.253,0.53,0.138,0.186,0.122,0.546,0.144,0.158,0.329,,,,,92.7,,,,,,,,,,,,,,,,,-135,-1.5,57.44680851,116,97,1,125.2,104.7,104.7,125.2,,,,,,,,
2,CLE,3,1,0,20171021,2017-2018,ORL,0.424,0.14,0.224,0.233,0.5495,0.157,0.243,0.2315,0.539,0.108,0.267,0.189,0.5645,0.1535,0.232,0.195,,,,,97.9,,,,,,,,,,,,,,,,,-900,-11,90,93,114,-1,95,116.4,116.4,95,,,,,,,,
3,CLE,4,1,1,20171024,2017-2018,CHI,0.614,0.089,0.205,0.205,0.507666667,0.151333333,0.236666667,0.232,0.574,0.088,0.205,0.125,0.491,0.144333333,0.198666667,0.13,,,,,92.1,0.491,0.144333333,0.198666667,0.13,95.7,,,,,,,0.507666667,0.151333333,0.236666667,0.232,96.63333333,-1500,-14,93.75,119,112,-1,129.3,121.7,121.7,129.3,,,107.6333333,106.9333333,,,100.9,112.6666667
4,CLE,5,0,0,20171025,2017-2018,BRK,0.556,0.185,0.243,0.21,0.53425,0.13575,0.22875,0.22525,0.522,0.105,0.208,0.161,0.525,0.14225,0.2835,0.2895,,,,,101.5,0.519,0.137666667,0.294666667,0.283,105.9666667,,,,,,,0.549666667,0.13,0.239666667,0.216,94.23333333,-270,-7,72.97297297,107,112,-1,105.4,110.3,110.3,105.4,,,116.5,114.2666667,,,114.1333333,110.0333333
5,CLE,6,0,0,20171028,2017-2018,NOP,0.538,0.17,0.119,0.218,0.5386,0.1456,0.2316,0.2222,0.584,0.097,0.238,0.126,0.522,0.1498,0.2296,0.2284,,,,,100.3,0.548333333,0.152333333,0.169666667,0.231666667,100.9333333,,,,,,,0.531333333,0.138,0.224,0.216,97.16666667,-170,-4,62.96296296,101,123,-1,100.7,122.7,122.7,100.7,,,109.9,116.1333333,,,107.6333333,106
6,CLE,7,1,0,20171029,2017-2018,NYK,0.444,0.139,0.149,0.284,0.5385,0.149666667,0.212833333,0.2215,0.545,0.125,0.244,0.191,0.5005,0.145666667,0.295333333,0.201833333,,,,,99,0.539666667,0.137333333,0.318666667,0.183,96.8,,,,,,,0.569333333,0.148,0.189,0.211,97.96666667,-470,-9.5,82.45614035,95,114,-1,96,115.2,115.2,96,,,111.8,118.2333333,,,116.0666667,100.1333333
7,CLE,8,1,0,20171101,2017-2018,IND,0.541,0.144,0.186,0.163,0.525,0.148142857,0.203714286,0.230428571,0.633,0.103,0.195,0.111,0.524571429,0.134714286,0.246857143,0.219142857,,,,,99.5,0.474666667,0.157333333,0.245333333,0.252,97.73333333,,,,,,,0.512666667,0.164666667,0.170333333,0.237333333,100.2666667,-600,-11,85.71428571,107,124,-1,107.5,124.6,124.6,107.5,,,100.7,116.0666667,,,100.3333333,99
8,CLE,9,0,1,20171103,2017-2018,WAS,0.634,0.129,0.222,0.317,0.527,0.147625,0.2015,0.222,0.601,0.141,0.257,0.25,0.52075,0.120625,0.247375,0.249125,,,,,100.2,0.557333333,0.127,0.284,0.221333333,96.96666667,,,,,,,0.507666667,0.151,0.151333333,0.221666667,99.6,155,3.5,39.21568627,130,122,1,129.8,121.8,121.8,129.8,,,101.4,120.8333333,,,119.6,114.7
9,CLE,10,1,0,20171105,2017-2018,ATL,0.49,0.109,0.313,0.219,0.538888889,0.145555556,0.203777778,0.232555556,0.541,0.144,0.256,0.279,0.49,0.136555556,0.188222222,0.191111111,0.49,0.136555556,0.188222222,0.191111111,102.2,0.526666667,0.155333333,0.146,0.22,102.7,99.94444444,0.538888889,0.145555556,0.203777778,0.232555556,98.05555556,0.539666667,0.137333333,0.185666667,0.254666667,99.56666667,-1000,-13.5,90.90909091,115,117,-1,112.5,114.5,114.5,112.5,110.1777778,115.2333333,111.1,120.5333333,101.2666667,110.1333333,103.6666667,115.4333333
10,CLE,11,1,1,20171107,2017-2018,MIL,0.555,0.108,0.3,0.402,0.534,0.1419,0.2147,0.2312,0.645,0.151,0.229,0.145,0.5566,0.1377,0.157,0.18,0.557777778,0.137,0.156888889,0.163444444,96.3,0.591333333,0.135333333,0.205666667,0.124333333,96,95.94444444,0.539111111,0.140666667,0.216777778,0.228777778,98.37777778,0.555,0.127333333,0.240333333,0.233,100.6333333,-165,-4,62.26415094,124,119,1,128.7,123.6,123.6,128.7,111.2666667,116.8777778,116.6,120.3,109.4111111,114.3333333,116.4333333,123.0333333
11,CLE,12,0,0,20171109,2017-2018,HOU,0.63,0.171,0.125,0.136,0.535909091,0.138818182,0.222454545,0.246727273,0.571,0.192,0.436,0.377,0.546454545,0.140363636,0.199363636,0.225818182,0.553222222,0.146,0.189333333,0.225,97,0.627333333,0.138333333,0.189,0.205666667,102.1,98.04444444,0.532888889,0.134777778,0.217888889,0.250111111,98.77777778,0.559666667,0.115333333,0.278333333,0.312666667,99.56666667,170,5.5,37.03703704,113,117,1,116.5,120.6,120.6,116.5,111.6555556,118.9777778,123.6666667,119.9666667,110.9888889,103.7666667,122.4666667,101.6
12,CLE,13,0,1,20171111,2017-2018,DAL,0.506,0.15,0.233,0.358,0.54375,0.1415,0.214333333,0.2375,0.478,0.09,0.173,0.174,0.499083333,0.135083333,0.18825,0.18425,0.501666667,0.136555556,0.196111111,0.179111111,100.6,0.496,0.124,0.186666667,0.157333333,98.83333333,96.92222222,0.555777778,0.138222222,0.206888889,0.239333333,98.67777778,0.558333333,0.129333333,0.246,0.252333333,98.5,-220,-5.5,68.75,111,104,1,110.4,103.4,103.4,110.4,114.0444444,119.4444444,119.2333333,119.5666667,103.2777778,110.8666667,103.3,104.7333333
13,CLE,14,0,1,20171113,2017-2018,NYK,0.489,0.17,0.28,0.205,0.540846154,0.142153846,0.215769231,0.246769231,0.477,0.148,0.277,0.193,0.529230769,0.144769231,0.267692308,0.185307692,0.555666667,0.147333333,0.252888889,0.182777778,100,0.540666667,0.154,0.275,0.150333333,96.2,97.03333333,0.543777778,0.145,0.21,0.256333333,99.62222222,0.563666667,0.143,0.219333333,0.298666667,97.96666667,-190,-3.5,65.51724138,104,101,-1,104,101,101,104,111.9444444,117.4111111,118.5333333,115.8666667,113.7444444,109.0888889,110.3333333,106.4333333
14,CLE,15,0,1,20171115,2017-2018,CHO,0.511,0.111,0.327,0.189,0.537142857,0.144142857,0.220357143,0.243785714,0.512,0.117,0.186,0.221,0.5035,0.122,0.209642857,0.235857143,0.515666667,0.113777778,0.215888889,0.222,99.4,0.505666667,0.119,0.158,0.26,99.66666667,99.52222222,0.536333333,0.143333333,0.214111111,0.255777778,99.45555556,0.541666667,0.163666667,0.212666667,0.233,99.2,-125,1.5,55.55555556,115,107,1,115.7,107.7,107.7,115.7,111.7888889,116.3777778,110.3,108.3333333,108.5333333,111.6888889,104.8666667,109.5
15,CLE,16,1,1,20171117,2017-2018,LAC,0.528,0.127,0.16,0.256,0.5354,0.141933333,0.227466667,0.240133333,0.495,0.121,0.232,0.107,0.508066667,0.128,0.258866667,0.224466667,0.507444444,0.133888889,0.251222222,0.228444444,98.6,0.484333333,0.129666667,0.186,0.173333333,98.43333333,96.86666667,0.533333333,0.136777778,0.237222222,0.252555556,99.35555556,0.502,0.143666667,0.28,0.250666667,100,-265,-6.5,72.60273973,118,113,-1,108.3,103.8,103.8,108.3,113.4555556,114.7111111,110.0333333,104.0333333,107.8111111,113.0333333,99.6,107.6
16,CLE,17,0,1,20171120,2017-2018,DET,0.625,0.112,0.206,0.2,0.5349375,0.141,0.22325,0.241125,0.526,0.145,0.167,0.091,0.518125,0.1255,0.2571875,0.16525,0.524111111,0.131333333,0.251111111,0.175111111,89,0.484666667,0.138666667,0.275666667,0.163333333,93.56666667,95.28888889,0.542666667,0.135444444,0.238444444,0.249444444,99.31111111,0.509333333,0.136,0.255666667,0.216666667,99.33333333,-130,-2.5,56.52173913,116,88,1,130.4,98.9,98.9,130.4,114.8222222,113.4444444,109.3333333,104.1666667,109.4111111,106.8111111,105.2,108.1666667
17,CLE,18,1,1,20171122,2017-2018,BRK,0.61,0.096,0.105,0.232,0.540235294,0.139294118,0.222235294,0.238705882,0.605,0.178,0.216,0.136,0.505764706,0.132352941,0.210647059,0.229411765,0.508666667,0.137666667,0.190888889,0.217333333,97.9,0.553333333,0.132333333,0.18,0.199666667,101.1666667,102.5777778,0.552,0.131888889,0.240666667,0.253555556,98.14444444,0.554666667,0.116666667,0.231,0.215,95.66666667,-850,-11,89.47368421,119,109,-1,121.6,111.3,111.3,121.6,117.3666667,110.5888889,118.1333333,103.4666667,104.4333333,107.5333333,111.7333333,113.5
18,CLE,19,1,1,20171124,2017-2018,CHO,0.536,0.118,0.07,0.133,0.544111111,0.136888889,0.215722222,0.238333333,0.441,0.078,0.263,0.17,0.501666667,0.116666667,0.219444444,0.242777778,0.500888889,0.107444444,0.227888889,0.236222222,97.6,0.509,0.106,0.279,0.268,97.76666667,97.62222222,0.549333333,0.128222222,0.227666667,0.244111111,97.88888889,0.587666667,0.111666667,0.157,0.229333333,95.16666667,-230,-5.5,69.6969697,100,99,-1,102.5,101.5,101.5,102.5,116.4555556,109.4222222,120.1,104.6666667,108.9777778,109.2555556,113.8666667,107.2666667
19,CLE,20,0,1,20171127,2017-2018,PHI,0.564,0.104,0.262,0.186,0.543684211,0.135894737,0.208052632,0.232789474,0.391,0.103,0.386,0.167,0.522736842,0.146052632,0.248315789,0.184684211,0.518,0.137555556,0.260111111,0.197,91.8,0.491333333,0.118333333,0.286333333,0.163,98.56666667,101.3444444,0.554444444,0.129222222,0.200666667,0.234555556,97.37777778,0.590333333,0.108666667,0.127,0.188333333,94.83333333,-113,-2,53.05164319,113,91,1,123.1,99.1,99.1,123.1,115.3444444,107.9777778,118.1666667,103.9,108.6,106.7555556,108.7,103.9333333
20,CLE,21,1,1,20171128,2017-2018,MIA,0.562,0.125,0.128,0.21,0.5447,0.1343,0.21075,0.23045,0.5,0.139,0.167,0.155,0.5187,0.14545,0.1898,0.17515,0.512777778,0.139666667,0.182,0.175333333,98.1,0.544666667,0.131,0.138666667,0.194333333,95.16666667,94.18888889,0.555444444,0.128777778,0.196444444,0.210555556,96.87777778,0.57,0.106,0.145666667,0.183666667,95.76666667,-165,-3.5,62.26415094,108,97,1,110.1,98.9,98.9,110.1,114.7222222,105.2555556,115.7333333,103.9666667,103.4666667,105.4333333,107.6,104.4666667
21,CLE,22,0,1,20171130,2017-2018,ATL,0.633,0.173,0.364,0.266,0.54552381,0.133857143,0.206809524,0.22947619,0.595,0.16,0.222,0.253,0.519761905,0.143380952,0.210904762,0.174238095,0.540333333,0.151666667,0.232444444,0.152444444,95.3,0.507333333,0.138,0.224,0.203666667,94.93333333,94.6,0.547888889,0.123666667,0.196777778,0.218777778,97,0.554,0.115666667,0.153333333,0.176333333,95.83333333,-320,-7.5,76.19047619,121,114,-1,127,119.6,119.6,127,114.0111111,102.8444444,111.9,99.83333333,108,112.5555556,107.8333333,118.4333333
22,CLE,23,1,1,20171202,2017-2018,MEM,0.633,0.105,0.032,0.28,0.5495,0.135636364,0.213954545,0.231136364,0.589,0.117,0.167,0.143,0.504727273,0.132,0.183363636,0.219090909,0.494222222,0.138888889,0.197555556,0.177222222,93.7,0.518,0.149333333,0.212666667,0.171333333,89.6,92.37777778,0.562,0.126222222,0.211333333,0.208555556,96.41111111,0.586333333,0.134,0.251333333,0.220666667,95.06666667,-800,-11.5,88.88888889,116,111,-1,123.8,118.5,118.5,123.8,115.8555556,104.6444444,120.0666667,105.8666667,101.7888889,112.3555556,105.8,117.0666667
23,CLE,24,0,1,20171204,2017-2018,CHI,0.599,0.073,0.132,0.198,0.553130435,0.134304348,0.206043478,0.23326087,0.47,0.109,0.196,0.171,0.476826087,0.123869565,0.198782609,0.141956522,0.481333333,0.116666667,0.197444444,0.132444444,89.7,0.513,0.112333333,0.212666667,0.122333333,92.56666667,95.66666667,0.578,0.119,0.183777778,0.216888889,95.71111111,0.609333333,0.134333333,0.174666667,0.252,95.7,-430,-9,81.13207547,113,91,1,125.9,101.4,101.4,125.9,118.0555556,106.5888889,120.3,112.3333333,100.3333333,114.8,105.4333333,114.6666667
24,CLE,25,1,1,20171206,2017-2018,SAC,0.564,0.147,0.163,0.167,0.555041667,0.13175,0.202958333,0.231791667,0.512,0.116,0.2,0.081,0.492375,0.131833333,0.205208333,0.152875,0.526555556,0.134111111,0.206555556,0.153777778,93.7,0.543,0.126666667,0.197666667,0.152333333,93.1,93.35555556,0.587777778,0.114777778,0.162111111,0.217888889,94.63333333,0.621666667,0.117,0.176,0.248,92.9,-1100,-12.5,91.66666667,101,95,-1,107.8,101.4,101.4,107.8,119.1888889,105.8888889,125.5666667,113.1666667,107.0888889,113.0222222,109.5666667,113.1333333
25,CLE,26,0,0,20171208,2017-2018,IND,0.5,0.104,0.196,0.2,0.5554,0.13236,0.20136,0.2292,0.529,0.077,0.255,0.174,0.5378,0.126,0.2136,0.17624,0.546888889,0.129444444,0.219666667,0.168666667,92.6,0.532,0.118,0.222333333,0.133,98.66666667,97.23333333,0.591777778,0.117,0.162444444,0.208,94.08888889,0.598666667,0.108333333,0.109,0.215,92.36666667,-165,-2,62.26415094,102,106,-1,110.1,114.4,114.4,110.1,119.1333333,105.6222222,119.1666667,107.1,111.6777778,107.9333333,110.6333333,105.5
26,CLE,27,1,1,20171209,2017-2018,PHI,0.573,0.165,0.158,0.253,0.553269231,0.131269231,0.201153846,0.228076923,0.545,0.185,0.206,0.167,0.517076923,0.147576923,0.267884615,0.203615385,0.499111111,0.140111111,0.319666667,0.237888889,94.3,0.531,0.162,0.28,0.215333333,98.06666667,97.62222222,0.577888889,0.116111111,0.161333333,0.208,94.48888889,0.554333333,0.108,0.163666667,0.188333333,92,-320,-5,76.19047619,105,98,1,111.4,103.9,103.9,111.4,116.8777778,107.3444444,114.6,105.7333333,110.2555556,114.6,110.6,116.4666667
27,CLE,28,1,1,20171212,2017-2018,ATL,0.674,0.126,0.182,0.081,0.554,0.132518519,0.199555556,0.229,0.554,0.093,0.244,0.13,0.520814815,0.138777778,0.213814815,0.179407407,0.518777778,0.127777778,0.224,0.199555556,95,0.570666667,0.120333333,0.221,0.222333333,95.36666667,95.95555556,0.573777778,0.123777778,0.167222222,0.210333333,94.08888889,0.545666667,0.138666667,0.172333333,0.206666667,93.53333333,-750,-11,88.23529412,123,114,-1,129.5,120,120,129.5,115.7444444,106.5222222,109.7666667,106.5666667,109.5555556,115.0333333,118.2333333,120.2666667
28,CLE,29,1,1,20171214,2017-2018,LAL,0.587,0.126,0.195,0.233,0.558285714,0.132285714,0.198928571,0.223714286,0.542,0.151,0.34,0.095,0.504035714,0.14225,0.224035714,0.185285714,0.509555556,0.136555556,0.255111111,0.175111111,101.1,0.505666667,0.126666667,0.280666667,0.150666667,97.46666667,99.83333333,0.589111111,0.124666667,0.179666667,0.204555556,93.8,0.582333333,0.131666667,0.178666667,0.178,93.96666667,-500,-10,83.33333333,121,112,-1,119.7,110.8,110.8,119.7,118.7444444,108.5777778,117,112.7666667,106.0666667,111.2111111,107.4333333,112.3
29,CLE,30,1,1,20171216,2017-2018,UTA,0.595,0.122,0.229,0.19,0.559275862,0.132068966,0.198793103,0.224034483,0.562,0.121,0.25,0.111,0.526689655,0.137448276,0.202068966,0.195793103,0.560666667,0.130777778,0.212222222,0.186777778,87.8,0.519333333,0.145,0.19,0.196,98,94.31111111,0.591666667,0.127111111,0.172222222,0.209777778,94.83333333,0.611333333,0.139,0.178333333,0.189,96.8,-750,-8.5,88.23529412,109,100,1,124.2,113.9,113.9,124.2,118.3666667,109.8777778,120.2,111.5666667,114,104.3333333,104.5333333,107.3333333
30,CLE,31,0,1,20171217,2017-2018,WAS,0.552,0.08,0.095,0.115,0.560466667,0.131733333,0.1998,0.2229,0.495,0.093,0.255,0.099,0.5111,0.1222,0.226566667,0.212833333,0.493444444,0.113777778,0.235,0.174888889,94.2,0.501333333,0.133666667,0.211333333,0.141666667,97.36666667,94.83333333,0.595333333,0.126777778,0.183444444,0.207555556,93.68888889,0.618666667,0.124666667,0.202,0.168,94.63333333,-102,-1.5,50.4950495,106,99,1,112.6,105.1,105.1,112.6,119.9333333,111.5444444,124.4666667,114.9,104.8888889,105.6333333,100.1333333,97.6
31,CLE,32,0,0,20171219,2017-2018,MIL,0.6,0.134,0.179,0.25,0.560193548,0.130064516,0.196419355,0.219419355,0.591,0.13,0.211,0.268,0.535032258,0.118903226,0.18583871,0.219677419,0.536222222,0.101444444,0.218333333,0.245555556,97,0.545666667,0.094666667,0.177333333,0.215666667,95.66666667,95.27777778,0.586333333,0.116444444,0.153555556,0.190777778,93.56666667,0.578,0.109333333,0.173,0.179333333,94.36666667,-123,-1,55.15695067,116,119,-1,119.6,122.7,122.7,119.6,118.3333333,109.9333333,118.8333333,109.9333333,115.7555556,114,116.3333333,115.2666667
32,CLE,33,1,1,20171221,2017-2018,CHI,0.585,0.116,0.189,0.232,0.5614375,0.1301875,0.195875,0.220375,0.624,0.119,0.152,0.071,0.49325,0.12034375,0.197875,0.150875,0.535222222,0.111333333,0.195555556,0.173666667,94.4,0.543,0.119666667,0.209666667,0.139333333,95.96666667,98.46666667,0.582666667,0.119666667,0.169888889,0.187444444,93.93333333,0.582333333,0.112,0.167666667,0.185,93,-650,-11.5,86.66666667,115,112,-1,121.9,118.7,118.7,121.9,117.8666667,110.4,118.8,113.9,109.7888889,105.8444444,109.9,113.3
33,CLE,34,0,0,20171225,2017-2018,GSW,0.403,0.124,0.339,0.239,0.562151515,0.129757576,0.195666667,0.220727273,0.524,0.144,0.244,0.159,0.574151515,0.142969697,0.218848485,0.194878788,0.539555556,0.140555556,0.209111111,0.189,91.3,0.480333333,0.147,0.277666667,0.241,93.06666667,96.13333333,0.581111111,0.124444444,0.176222222,0.191222222,94.45555556,0.579,0.11,0.154333333,0.199,95.2,180,5,35.71428571,92,99,-1,100.8,108.5,108.5,100.8,117.4222222,112.3222222,118.0333333,115.5,109.4333333,102.8222222,104.2333333,102.2333333
34,CLE,35,0,0,20171227,2017-2018,SAC,0.514,0.115,0.175,0.257,0.557470588,0.129588235,0.199882353,0.221264706,0.595,0.112,0.189,0.19,0.500470588,0.129352941,0.212882353,0.144705882,0.516333333,0.121444444,0.225666667,0.128666667,88.3,0.527666667,0.097666667,0.195,0.118,92.06666667,91.95555556,0.563222222,0.121888889,0.195777778,0.199222222,94.18888889,0.529333333,0.124666667,0.235666667,0.240333333,94.23333333,-450,-9.5,81.81818182,95,109,-1,107.6,123.4,123.4,107.6,116.6444444,113.1111111,114.1,116.6333333,106.9888889,113.7444444,110.0666667,117.4333333
35,CLE,36,0,0,20171230,2017-2018,UTA,0.494,0.14,0.191,0.259,0.556228571,0.129171429,0.199171429,0.222285714,0.524,0.108,0.119,0.22,0.519057143,0.133257143,0.199485714,0.196342857,0.494555556,0.123666667,0.188,0.198,96.3,0.474,0.107333333,0.172333333,0.244,87.73333333,91.86666667,0.564777778,0.123111111,0.193444444,0.205555556,93.71111111,0.500666667,0.118333333,0.234333333,0.242666667,91.33333333,-160,-3.5,61.53846154,101,104,-1,104.9,108,108,104.9,116.3666667,114.1111111,110.1,116.8666667,103.6555556,115.2888889,103.2666667,113.9333333
36,CLE,37,1,1,20180102,2017-2018,POR,0.596,0.092,0.211,0.337,0.5545,0.129472222,0.198944444,0.223305556,0.539,0.132,0.289,0.144,0.498083333,0.128,0.227944444,0.202583333,0.494333333,0.125222222,0.206666667,0.149666667,98.3,0.495,0.127333333,0.245666667,0.248666667,97.03333333,96,0.556,0.120333333,0.197111111,0.206222222,93.93333333,0.470333333,0.126333333,0.235,0.251666667,91.96666667,-335,-8,77.01149425,127,110,1,129.2,111.9,111.9,129.2,115.6444444,114.5666667,104.4333333,113.3,101.9333333,104.0555556,108.0666667,110.8666667
37,CLE,38,0,0,20180103,2017-2018,BOS,0.393,0.126,0.173,0.202,0.555621622,0.128459459,0.19927027,0.226378378,0.511,0.134,0.188,0.087,0.523162162,0.123702703,0.206405405,0.198891892,0.537888889,0.120555556,0.174666667,0.160555556,100.3,0.523333333,0.098666667,0.185333333,0.161333333,95.4,93.77777778,0.547333333,0.116555556,0.200333333,0.234666667,94.3,0.534666667,0.115666667,0.192333333,0.284333333,94.3,125,2.5,44.44444444,88,102,-1,87.7,101.7,101.7,87.7,115.6111111,113.6666667,113.9,114.4333333,108.9111111,110.4111111,109.2333333,106.6666667
38,CLE,39,0,1,20180106,2017-2018,ORL,0.58,0.136,0.304,0.234,0.551342105,0.128394737,0.198578947,0.225736842,0.571,0.15,0.311,0.153,0.5185,0.131131579,0.191447368,0.179578947,0.487555556,0.128222222,0.198555556,0.182777778,108.8,0.510333333,0.129333333,0.256,0.180333333,93.93333333,96.48888889,0.525777778,0.116555556,0.197888889,0.231222222,94.21111111,0.494333333,0.119333333,0.191666667,0.266,98.3,-440,-9,81.48148148,131,127,-1,120.4,116.7,116.7,120.4,112.0555556,112.6555556,107.2666667,107.2,102.5111111,112.1222222,109.5666667,108.3333333
39,CLE,40,0,0,20180108,2017-2018,MIN,0.518,0.125,0.163,0.143,0.552076923,0.128589744,0.201282051,0.225948718,0.57,0.044,0.341,0.13,0.524769231,0.116128205,0.245358974,0.233410256,0.538777778,0.106,0.221555556,0.247111111,94.7,0.497666667,0.099666667,0.224333333,0.292333333,94.3,93.96666667,0.524111111,0.118111111,0.206222222,0.236111111,96.54444444,0.523,0.118,0.229333333,0.257666667,102.4666667,-120,-1,54.54545455,99,127,-1,104.5,134.1,134.1,104.5,111.6333333,112.9666667,112.4333333,110.1,116.5777778,108.9888889,112.4666667,100.6333333
40,CLE,41,0,0,20180111,2017-2018,TOR,0.416,0.081,0.167,0.281,0.551225,0.1285,0.200325,0.223875,0.585,0.075,0.409,0.085,0.5379,0.11685,0.2275,0.213375,0.513555556,0.091888889,0.241222222,0.197333333,98.6,0.496,0.081,0.233333333,0.132,97.86666667,97.51111111,0.520333333,0.123111111,0.213777778,0.239222222,96.6,0.497,0.129,0.213333333,0.193,101.2666667,-175,-2,63.63636364,99,133,-1,100.4,134.9,134.9,100.4,110.7333333,116.1888889,104.2,117.5,114.8111111,108.4222222,110.6333333,99.23333333
41,CLE,42,0,0,20180112,2017-2018,IND,0.476,0.105,0.191,0.165,0.547926829,0.127341463,0.199512195,0.225268293,0.518,0.134,0.14,0.106,0.536170732,0.122658537,0.221756098,0.178707317,0.533555556,0.123444444,0.225444444,0.165888889,95.3,0.582,0.13,0.260333333,0.186,96.03333333,92.87777778,0.499888889,0.117222222,0.212444444,0.242666667,96.77777778,0.504666667,0.114,0.211333333,0.219333333,100.7,-123,-1.5,55.15695067,95,97,-1,99.6,101.7,101.7,99.6,108.6,117.5444444,108.4333333,128.5666667,110.7333333,114.5444444,118.2666667,102.5666667
42,CLE,43,1,0,20180115,2017-2018,GSW,0.495,0.126,0.255,0.16,0.546214286,0.126809524,0.199309524,0.223833333,0.553,0.14,0.295,0.282,0.576428571,0.140809524,0.213880952,0.196928571,0.584777778,0.132888889,0.195666667,0.204444444,101.5,0.552333333,0.140666667,0.222333333,0.257666667,103.3333333,100.7,0.487777778,0.116,0.212666667,0.235222222,96.87777778,0.47,0.103666667,0.173666667,0.196333333,96.2,170,4.5,37.03703704,108,118,-1,106.4,116.3,116.3,106.4,106.1222222,115.6555556,101.5,123.5666667,117.7555556,111.8444444,113.4333333,111.3333333
43,CLE,44,1,1,20180118,2017-2018,ORL,0.506,0.171,0.298,0.212,0.545023256,0.126790698,0.200604651,0.222348837,0.494,0.126,0.22,0.182,0.518209302,0.129767442,0.196883721,0.18427907,0.505444444,0.127,0.241333333,0.207,100.1,0.530333333,0.114,0.234666667,0.235,94.03333333,96.75555556,0.498,0.116222222,0.203333333,0.226444444,98.01111111,0.462333333,0.104,0.204333333,0.202,98.46666667,-700,-11,87.5,104,103,-1,103.9,102.9,102.9,103.9,106.7444444,116.5222222,102.1333333,117.6333333,108.3555556,115.7555556,113.7,123.7666667
44,CLE,45,1,0,20180120,2017-2018,OKC,0.573,0.129,0.077,0.247,0.544136364,0.127795455,0.202818182,0.222113636,0.65,0.104,0.39,0.18,0.510295455,0.124954545,0.271636364,0.185022727,0.523777778,0.116111111,0.260888889,0.158333333,109,0.450666667,0.132666667,0.303666667,0.181,95.93333333,95.58888889,0.497111111,0.122444444,0.217,0.221444444,99.32222222,0.492333333,0.134,0.248,0.179,98.96666667,-170,-4,62.96296296,124,148,-1,113.8,135.8,135.8,113.8,106.3333333,114.2444444,103.3,106.9666667,111.1777778,109.3333333,98.66666667,98.43333333
45,CLE,46,0,0,20180123,2017-2018,SAS,0.528,0.174,0.158,0.361,0.544777778,0.127822222,0.200022222,0.222666667,0.543,0.082,0.271,0.128,0.513222222,0.126822222,0.229377778,0.190755556,0.502,0.126222222,0.204777778,0.188444444,96,0.513333333,0.142666667,0.168,0.181,93.73333333,94.93333333,0.505888889,0.121222222,0.204333333,0.220111111,100.7333333,0.524666667,0.142,0.21,0.206333333,103.5333333,120,2,45.45454545,102,114,-1,106.3,118.8,118.8,106.3,107.3222222,117.3333333,108.0333333,118.3333333,104.9777778,102.0111111,103.9,97.73333333
46,CLE,47,1,1,20180126,2017-2018,IND,0.64,0.186,0.216,0.122,0.544413043,0.128826087,0.199108696,0.225673913,0.544,0.143,0.182,0.099,0.533869565,0.120065217,0.218869565,0.172391304,0.536333333,0.112888889,0.219888889,0.150111111,100.5,0.483,0.1,0.210333333,0.116333333,92.86666667,94.23333333,0.498333333,0.130333333,0.198444444,0.222777778,100.4777778,0.535666667,0.158,0.177666667,0.273333333,101.7,-210,-5,67.74193548,115,108,1,114.5,107.5,107.5,114.5,104.7777778,118.1,108,119.1666667,110.9111111,106.4,101.2,105.1666667
47,CLE,48,1,1,20180128,2017-2018,DET,0.596,0.096,0.1,0.265,0.546446809,0.130042553,0.199468085,0.223468085,0.495,0.056,0.146,0.105,0.511234043,0.122787234,0.227382979,0.166744681,0.513,0.122111111,0.229444444,0.151444444,98.3,0.478666667,0.118666667,0.251333333,0.168333333,95.1,96.66666667,0.525777778,0.137,0.203222222,0.213888889,100.5,0.580333333,0.163,0.150333333,0.243333333,101.8333333,-325,-8,76.47058824,121,104,1,123.1,105.8,105.8,123.1,107.7555556,118.7444444,111.5333333,120.7,107.1555556,108.6888889,103.1,108.9333333
