Team, Location,Game Number,Team Points,Opp Points,Result,Date,Opponent,EFG%,TOV%,ORB%,FTR,Pace,OEff,DEff,Opp TSP,Opp TOV,Opp ORB,Opp FTR,Opp Poss,Opp OEff,Opp DEff,Rolling3EFG,Rolling3TOV,Rolling3ORB,Rolling3FTR,Rolling3Pace,Rolling3OEff,Rolling3DEff,Opp R3EFG,Opp R3TOV,Opp R3ORB,Opp R3FTR,Opp R3Pace,Opp R3 OEff,Opp R3 DEff
CHO,1,41,80,71,1,20150117,IND,0.317,0.059,0.222,0.158,91.3,79.4,70.4,0.369,0.175,0.13699999999999998,0.107,91.3,70.4,79.4,0.484,0.10200000000000009,0.26966666666666667,0.25266666666666654,95.23333333333335,107.13333333333325,96.23333333333328,0.45266666666666633,0.12566666666666668,0.3013333333333333,0.2273333333333333,94.63333333333328,101.8,105.90000000000003
CHO,1,42,105,80,1,20150119,MIN,0.517,0.093,0.238,0.146,93.3,112.6,85.8,0.4,0.153,0.213,0.2,93.3,85.8,112.6,0.423,0.09633333333333342,0.2740000000000001,0.2486666666666665,93.66666666666669,97.83333333333324,86.69999999999993,0.5406666666666664,0.1246666666666666,0.23800000000000018,0.17399999999999985,94.66666666666664,113.30000000000008,111.53333333333325
CHO,1,43,78,76,1,20150121,MIA,0.363,0.131,0.392,0.25,84.0,92.9,90.5,0.375,0.07200000000000001,0.217,0.155,84.0,90.5,92.9,0.4136666666666667,0.08066666666666673,0.25133333333333335,0.19033333333333316,93.2666666666667,96.56666666666656,86.3666666666666,0.507,0.1556666666666667,0.19533333333333355,0.25333333333333347,88.43333333333328,101.90000000000003,105.89999999999998
CHO,0,44,90,129,0,20150123,CLE,0.41600000000000004,0.099,0.211,0.18,98.3,91.6,131.3,0.601,0.098,0.268,0.247,98.3,131.3,91.6,0.399,0.09433333333333342,0.284,0.1846666666666665,89.53333333333336,94.96666666666657,82.23333333333326,0.5543333333333331,0.13133333333333322,0.3633333333333335,0.233,93.2333333333333,121.39999999999999,109.30000000000001
CHO,1,45,76,71,1,20150124,NYK,0.342,0.08900000000000001,0.2,0.316,86.1,88.3,82.5,0.392,0.139,0.311,0.114,86.1,82.5,88.3,0.432,0.10766666666666674,0.2803333333333333,0.19199999999999984,91.86666666666669,99.03333333333323,102.53333333333326,0.5076666666666667,0.08900000000000015,0.30033333333333306,0.18033333333333326,88.80000000000005,116.86666666666662,108.90000000000003
CHO,0,46,86,95,0,20150128,SAS,0.446,0.119,0.17,0.145,92.2,93.2,103.0,0.48200000000000004,0.133,0.222,0.18100000000000002,92.2,103.0,93.2,0.37366666666666665,0.10633333333333343,0.26766666666666666,0.24866666666666648,89.46666666666668,90.93333333333324,101.43333333333327,0.44299999999999984,0.11599999999999992,0.26333333333333336,0.24533333333333354,90.5,103.46666666666665,104.66666666666669
CHO,0,47,104,86,1,20150131,DEN,0.473,0.08800000000000001,0.217,0.172,102.2,101.8,84.1,0.386,0.106,0.145,0.163,102.2,84.1,101.8,0.4013333333333333,0.10233333333333343,0.19366666666666665,0.21366666666666648,92.2,91.03333333333323,105.59999999999992,0.46433333333333326,0.11066666666666664,0.19200000000000006,0.09400000000000003,89.66666666666663,97.40000000000005,106.2333333333333
CHO,0,48,92,88,1,20150202,WAS,0.494,0.112,0.154,0.177,90.1,102.2,97.7,0.444,0.118,0.217,0.198,90.1,97.7,102.2,0.4203333333333334,0.09866666666666675,0.19566666666666666,0.21099999999999985,93.5,94.43333333333324,89.86666666666657,0.503666666666667,0.15099999999999994,0.27899999999999997,0.27266666666666656,94.83333333333341,105.83333333333339,107.86666666666672
CHO,1,49,94,87,1,20150205,WAS,0.474,0.13699999999999998,0.3,0.289,89.9,104.6,96.8,0.446,0.116,0.191,0.14300000000000002,89.9,96.8,104.6,0.47100000000000003,0.1063333333333334,0.18033333333333332,0.16466666666666654,94.83333333333333,99.06666666666656,94.93333333333324,0.48133333333333367,0.13999999999999993,0.21200000000000005,0.30499999999999994,93.43333333333344,103.06666666666672,109.00000000000004
CHO,0,50,81,89,0,20150207,PHI,0.381,0.115,0.106,0.20199999999999999,96.6,83.9,92.2,0.45299999999999996,0.147,0.116,0.297,96.6,92.2,83.9,0.48033333333333333,0.1123333333333334,0.22366666666666665,0.21266666666666653,94.06666666666666,102.86666666666657,92.86666666666657,0.5026666666666667,0.1796666666666666,0.21933333333333327,0.2583333333333333,95.79999999999994,98.96666666666671,105.16666666666663
CHO,1,51,102,103,0,20150208,IND,0.519,0.101,0.111,0.28600000000000003,94.5,107.9,109.0,0.48200000000000004,0.112,0.205,0.262,94.5,109.0,107.9,0.4496666666666667,0.12133333333333339,0.18666666666666665,0.22266666666666649,92.19999999999999,96.89999999999992,95.56666666666656,0.5459999999999997,0.1096666666666667,0.23233333333333325,0.22799999999999998,90.16666666666657,115.23333333333329,113.66666666666669
CHO,1,52,78,106,0,20150210,DET,0.414,0.112,0.208,0.136,88.0,88.6,120.4,0.47600000000000003,0.077,0.263,0.325,88.0,120.4,88.6,0.45800000000000013,0.11766666666666674,0.1723333333333333,0.25899999999999984,93.66666666666667,98.79999999999994,99.33333333333324,0.5236666666666666,0.12933333333333344,0.276,0.19500000000000003,91.73333333333328,112.19999999999995,114.56666666666665
CHO,1,53,103,110,0,20150221,OKC,0.46799999999999997,0.081,0.21600000000000005,0.172,97.6,105.5,112.7,0.46799999999999997,0.116,0.388,0.221,97.6,112.7,105.5,0.4380000000000001,0.1093333333333334,0.14166666666666664,0.20799999999999982,93.03333333333335,93.46666666666658,107.19999999999992,0.5189999999999998,0.13666666666666663,0.3253333333333334,0.28166666666666657,96.46666666666677,115.20000000000012,101.03333333333335
CHO,0,54,81,92,0,20150222,DAL,0.4,0.128,0.232,0.1,94.5,85.8,97.4,0.494,0.14800000000000002,0.15,0.192,94.5,97.4,85.8,0.4670000000000001,0.09800000000000007,0.17833333333333332,0.19799999999999982,93.36666666666667,100.66666666666659,114.03333333333325,0.45799999999999974,0.13466666666666668,0.2260000000000003,0.19500000000000003,96.99999999999999,98.5,98.16666666666674
CHO,0,55,98,86,1,20150225,CHI,0.488,0.08800000000000001,0.261,0.19,88.6,110.6,97.1,0.461,0.121,0.214,0.195,88.6,97.1,110.6,0.42733333333333334,0.10700000000000005,0.21866666666666665,0.1359999999999998,93.36666666666667,93.29999999999991,110.16666666666659,0.4713333333333334,0.16766666666666655,0.337,0.24733333333333343,92.59999999999995,104.19999999999997,99.63333333333327
CHO,0,56,98,106,0,20150227,BOS,0.512,0.152,0.195,0.171,94.9,103.2,111.7,0.49,0.07200000000000001,0.259,0.125,94.9,111.7,103.2,0.452,0.09900000000000007,0.2363333333333333,0.1539999999999998,93.56666666666668,100.63333333333325,102.39999999999993,0.5253333333333333,0.12633333333333333,0.21666666666666665,0.21900000000000006,99.96666666666653,110.33333333333326,103.56666666666665
CHO,0,57,98,83,1,20150301,ORL,0.55,0.157,0.171,0.125,93.4,105.0,88.9,0.4,0.105,0.2,0.17600000000000002,93.4,88.9,105.0,0.46666666666666673,0.12266666666666672,0.22933333333333328,0.15366666666666648,92.66666666666667,99.86666666666657,102.0666666666666,0.49333333333333274,0.15566666666666676,0.26366666666666677,0.18366666666666664,90.79999999999994,99.83333333333336,101.66666666666667
CHO,1,58,104,103,1,20150303,LAL,0.525,0.106,0.125,0.266,97.7,106.4,105.4,0.488,0.104,0.14,0.221,97.7,105.4,106.4,0.5166666666666667,0.13233333333333339,0.20899999999999996,0.1619999999999998,92.3,106.26666666666658,99.23333333333328,0.48699999999999993,0.09333333333333334,0.22666666666666668,0.17033333333333345,95.09999999999998,105.90000000000003,104.46666666666674
CHO,0,59,115,91,1,20150304,BRK,0.541,0.102,0.316,0.271,92.7,124.1,98.2,0.415,0.084,0.245,0.205,92.7,98.2,124.1,0.529,0.13833333333333336,0.16366666666666663,0.18733333333333313,95.33333333333333,104.86666666666656,101.99999999999993,0.5353333333333333,0.1343333333333333,0.26999999999999996,0.17633333333333354,93.19999999999997,111.66666666666667,108.69999999999999
CHO,1,60,103,94,1,20150306,TOR,0.5,0.138,0.289,0.212,95.1,108.3,98.8,0.445,0.049,0.1,0.14300000000000002,95.1,98.8,108.3,0.5386666666666667,0.1216666666666667,0.20399999999999996,0.22066666666666646,94.59999999999998,111.83333333333324,97.49999999999993,0.5526666666666661,0.09633333333333323,0.2356666666666667,0.24600000000000014,89.60000000000007,120.73333333333335,121.4000000000001
CHO,0,61,108,101,1,20150308,DET,0.557,0.092,0.121,0.253,93.4,115.6,108.1,0.455,0.091,0.271,0.225,93.4,108.1,115.6,0.522,0.11533333333333336,0.24333333333333326,0.24966666666666645,95.16666666666667,112.93333333333324,100.79999999999991,0.44766666666666666,0.13933333333333342,0.2920000000000002,0.11366666666666675,95.46666666666658,95.46666666666668,101.3
CHO,1,62,69,95,0,20150309,WAS,0.35100000000000003,0.149,0.163,0.195,90.7,76.1,104.7,0.529,0.13,0.21600000000000005,0.059000000000000004,90.7,104.7,76.1,0.5326666666666667,0.11066666666666669,0.2419999999999999,0.2453333333333331,93.73333333333333,115.99999999999993,101.69999999999993,0.46933333333333377,0.1356666666666666,0.25366666666666676,0.17833333333333326,91.70000000000012,100.26666666666672,103.5666666666667
CHO,1,63,106,113,0,20150311,SAC,0.484,0.095,0.217,0.172,101.7,104.3,111.2,0.518,0.109,0.171,0.294,101.7,111.2,104.3,0.46933333333333344,0.12633333333333338,0.19099999999999992,0.21999999999999978,93.06666666666666,99.99999999999993,103.8666666666666,0.5160000000000001,0.147,0.36400000000000027,0.26,91.49999999999996,115.8,128.53333333333322
CHO,1,64,101,91,1,20150313,CHI,0.41,0.104,0.34700000000000003,0.315,93.9,107.6,96.9,0.47,0.1,0.095,0.171,93.9,96.9,107.6,0.46400000000000013,0.11200000000000003,0.1669999999999999,0.20666666666666647,95.26666666666665,98.66666666666659,107.99999999999993,0.5193333333333334,0.1649999999999998,0.19800000000000018,0.2183333333333334,94.86666666666662,101.90000000000002,106.43333333333324
CHO,0,65,66,94,0,20150316,UTA,0.327,0.075,0.113,0.192,84.4,78.2,111.4,0.519,0.131,0.318,0.16699999999999998,84.4,111.4,78.2,0.41500000000000004,0.11600000000000003,0.2423333333333332,0.22733333333333314,95.43333333333332,95.99999999999993,104.26666666666658,0.5103333333333334,0.12799999999999992,0.28699999999999976,0.21366666666666645,86.90000000000003,108.76666666666664,98.90000000000002
CHO,0,66,92,99,0,20150317,LAC,0.43700000000000006,0.124,0.196,0.29100000000000004,93.1,98.8,106.3,0.513,0.118,0.171,0.26,93.1,106.3,98.8,0.40700000000000003,0.09133333333333338,0.22566666666666654,0.22633333333333314,93.33333333333331,96.69999999999993,106.4999999999999,0.548,0.14499999999999993,0.2480000000000003,0.23099999999999998,96.10000000000001,110.20000000000005,117.60000000000008
CHO,0,67,91,101,0,20150320,SAC,0.429,0.117,0.159,0.14300000000000002,99.0,91.9,102.0,0.532,0.191,0.275,0.231,99.0,102.0,91.9,0.39133333333333337,0.10100000000000005,0.21866666666666654,0.2659999999999998,90.46666666666664,94.8666666666666,104.86666666666657,0.5020000000000002,0.1426666666666666,0.24333333333333362,0.283,94.7,107.46666666666665,119.56666666666655
CHO,0,68,109,98,1,20150322,MIN,0.539,0.068,0.31,0.146,89.0,122.5,110.2,0.581,0.138,0.094,0.162,89.0,110.2,122.5,0.3976666666666668,0.10533333333333339,0.15599999999999986,0.20866666666666647,92.16666666666663,89.63333333333325,106.56666666666656,0.485333333333333,0.1493333333333332,0.27,0.19533333333333314,93.59999999999995,103.86666666666679,110.16666666666659
CHO,0,69,86,98,0,20150323,CHI,0.395,0.097,0.21600000000000005,0.272,91.6,93.8,106.9,0.47,0.06,0.13,0.256,91.6,106.9,93.8,0.46833333333333343,0.10300000000000005,0.22166666666666654,0.19333333333333313,93.69999999999997,104.39999999999992,106.16666666666656,0.5110000000000001,0.11566666666666647,0.2463333333333335,0.2473333333333334,88.89999999999993,113.7666666666667,107.16666666666657
CHO,1,70,88,91,0,20150325,BRK,0.41200000000000003,0.099,0.196,0.14300000000000002,98.4,89.4,92.5,0.445,0.086,0.109,0.11,98.4,92.5,89.4,0.4543333333333334,0.09400000000000004,0.2283333333333332,0.1869999999999998,93.19999999999997,102.73333333333325,106.36666666666655,0.4996666666666664,0.09666666666666664,0.21966666666666676,0.2893333333333335,92.36666666666662,112.79999999999991,114.53333333333335
CHO,0,71,107,110,0,20150327,WAS,0.385,0.084,0.154,0.26,98.1,90.2,92.8,0.429,0.115,0.25,0.115,98.1,92.8,90.2,0.44866666666666677,0.08800000000000004,0.2406666666666665,0.1869999999999998,92.99999999999996,101.89999999999993,103.19999999999987,0.4150000000000004,0.11599999999999995,0.20066666666666663,0.2613333333333333,94.83333333333344,92.40000000000002,112.09999999999998
CHO,1,72,115,100,1,20150328,ATL,0.6,0.08199999999999999,0.194,0.23800000000000002,90.9,126.5,110.0,0.517,0.098,0.16699999999999998,0.128,90.9,110.0,126.5,0.39733333333333337,0.09333333333333338,0.18866666666666654,0.22499999999999978,96.0333333333333,91.13333333333327,97.39999999999988,0.5316666666666671,0.15366666666666665,0.19000000000000025,0.14333333333333353,92.56666666666665,104.03333333333323,101.76666666666665
CHO,1,73,104,116,0,20150330,BOS,0.512,0.097,0.256,0.2,90.6,114.8,128.0,0.556,0.066,0.302,0.191,90.6,128.0,114.8,0.46566666666666673,0.08833333333333337,0.18133333333333315,0.21366666666666645,95.79999999999995,102.03333333333326,98.43333333333321,0.45100000000000023,0.13333333333333333,0.22800000000000006,0.3566666666666667,94.56666666666656,101.36666666666662,106.8333333333333
CHO,1,74,102,78,1,20150401,DET,0.47200000000000003,0.08199999999999999,0.26,0.18899999999999997,93.0,109.6,83.8,0.381,0.111,0.25,0.125,93.0,83.8,109.6,0.4990000000000001,0.08766666666666671,0.20133333333333314,0.23266666666666644,93.19999999999997,110.49999999999993,110.26666666666654,0.532,0.08700000000000004,0.26233333333333364,0.17866666666666683,90.36666666666652,117.3,111.23333333333336
CHO,0,75,74,93,0,20150403,IND,0.375,0.16899999999999998,0.2,0.175,94.5,78.3,98.4,0.48200000000000004,0.18,0.319,0.157,94.5,98.4,78.3,0.5280000000000001,0.08700000000000002,0.23666666666666647,0.20899999999999974,91.49999999999996,116.9666666666666,107.26666666666654,0.5156666666666666,0.12000000000000005,0.14233333333333328,0.2136666666666666,94.96666666666663,104.26666666666664,108.96666666666665
CHO,1,76,92,91,1,20150404,PHI,0.413,0.103,0.31,0.244,90.0,102.2,101.1,0.441,0.142,0.262,0.316,90.0,101.1,102.2,0.4530000000000001,0.11600000000000003,0.2386666666666665,0.18799999999999972,92.69999999999997,100.89999999999993,103.39999999999986,0.4576666666666667,0.11399999999999992,0.27999999999999997,0.15199999999999997,91.59999999999997,101.73333333333335,107.39999999999998
CHO,0,77,100,105,0,20150407,MIA,0.456,0.08199999999999999,0.306,0.187,92.7,107.9,113.3,0.512,0.105,0.211,0.272,92.7,113.3,107.9,0.42000000000000015,0.11800000000000004,0.25666666666666654,0.2026666666666664,92.49999999999996,96.69999999999993,94.43333333333321,0.4829999999999999,0.1436666666666666,0.22266666666666693,0.2110000000000002,90.96666666666665,100.90000000000002,119.00000000000004
CHO,1,78,74,92,0,20150408,TOR,0.40700000000000003,0.085,0.191,0.099,82.0,90.2,112.2,0.506,0.095,0.257,0.182,82.0,112.2,90.2,0.4146666666666668,0.11800000000000004,0.27199999999999985,0.20199999999999976,92.39999999999996,96.13333333333325,104.26666666666654,0.5723333333333326,0.13066666666666657,0.27100000000000013,0.2596666666666667,91.26666666666675,119.69999999999997,116.66666666666679
CHO,0,79,80,104,0,20150410,ATL,0.41,0.125,0.255,0.145,90.5,88.4,115.0,0.561,0.127,0.209,0.146,90.5,115.0,88.4,0.4253333333333335,0.09000000000000004,0.2689999999999999,0.17666666666666644,88.23333333333329,100.09999999999991,108.86666666666652,0.594333333333334,0.12099999999999995,0.2203333333333335,0.17100000000000018,94.49999999999994,120.26666666666654,98.40000000000002
CHO,0,80,77,116,0,20150412,DET,0.36700000000000005,0.08900000000000001,0.12,0.24100000000000002,92.0,83.7,126.1,0.605,0.133,0.308,0.222,92.0,126.1,83.7,0.42433333333333345,0.09733333333333338,0.2506666666666666,0.14366666666666647,88.39999999999996,95.4999999999999,113.49999999999984,0.5543333333333332,0.14600000000000005,0.2790000000000003,0.13700000000000015,90.89999999999986,111.83333333333333,116.53333333333336
CHO,1,81,90,100,0,20150413,HOU,0.488,0.142,0.152,0.10800000000000001,95.3,94.4,104.9,0.465,0.094,0.217,0.247,95.3,104.9,94.4,0.3946666666666668,0.09966666666666672,0.18866666666666662,0.16166666666666646,88.16666666666663,87.43333333333324,117.76666666666652,0.5526666666666665,0.13766666666666652,0.23233333333333336,0.35666666666666663,94.83333333333337,113.19999999999997,115.39999999999982
CHO,0,82,87,92,0,20150415,TOR,0.507,0.133,0.229,0.21100000000000002,81.3,107.0,113.1,0.5710000000000001,0.123,0.152,0.052000000000000005,81.3,113.1,107.0,0.4216666666666668,0.11866666666666671,0.17566666666666664,0.1646666666666665,92.59999999999997,88.83333333333324,115.3333333333332,0.4776666666666661,0.12166666666666655,0.27833333333333343,0.2203333333333334,93.7333333333334,107.36666666666666,106.2000000000001
MIN,0,1,101,105,0,20141029,MEM,0.488,0.193,0.452,0.198,95.7,105.5,109.7,0.5489999999999999,0.158,0.263,0.183,95.7,109.7,105.5,,,,,,,,,,,,,,
MIN,1,2,97,91,1,20141030,DET,0.513,0.12,0.238,0.25,90.3,107.4,100.8,0.456,0.11,0.298,0.08800000000000001,90.3,100.8,107.4,,,,,,,,,,,,,,
MIN,1,3,105,106,0,20141101,CHI,0.47100000000000003,0.092,0.28300000000000003,0.294,93.3,112.6,113.7,0.5429999999999999,0.139,0.147,0.449,93.3,113.7,112.6,,,,,,,,,,,,,,
MIN,0,4,98,91,1,20141105,BRK,0.45,0.099,0.271,0.18899999999999997,96.8,101.2,94.0,0.488,0.16699999999999998,0.156,0.134,96.8,94.0,101.2,0.49066666666666664,0.135,0.3243333333333333,0.24733333333333332,93.10000000000001,108.5,108.06666666666666,0.5476666666666666,0.11266666666666668,0.25766666666666665,0.19266666666666665,92.06666666666666,117.36666666666667,106.63333333333333
MIN,0,5,103,112,0,20141107,ORL,0.452,0.103,0.184,0.204,95.1,98.1,106.6,0.5329999999999999,0.174,0.293,0.165,95.1,106.6,98.1,0.478,0.10366666666666667,0.264,0.2443333333333333,93.46666666666668,107.06666666666666,102.83333333333333,0.47933333333333333,0.14766666666666664,0.267,0.1176666666666667,94.06666666666666,98.03333333333335,105.0
MIN,0,6,92,102,0,20141108,MIA,0.425,0.141,0.333,0.207,93.1,98.8,109.6,0.5579999999999999,0.141,0.158,0.192,93.1,109.6,98.8,0.4576666666666666,0.09799999999999999,0.246,0.22899999999999995,95.06666666666666,103.96666666666665,104.76666666666667,0.4933333333333334,0.12866666666666668,0.27333333333333343,0.3183333333333334,88.76666666666665,107.76666666666667,115.16666666666667
MIN,1,7,101,113,0,20141112,HOU,0.48100000000000004,0.121,0.25,0.284,94.7,106.7,119.4,0.556,0.118,0.289,0.157,94.7,119.4,106.7,0.44233333333333325,0.11433333333333333,0.26266666666666666,0.19999999999999996,94.99999999999999,99.36666666666667,103.39999999999999,0.5296666666666666,0.18333333333333335,0.26899999999999996,0.26166666666666666,94.09999999999995,104.96666666666663,96.06666666666665
MIN,0,8,91,139,0,20141114,NOP,0.424,0.196,0.262,0.41700000000000004,99.3,91.6,139.9,0.7559999999999999,0.125,0.103,0.14300000000000002,99.3,139.9,91.6,0.4526666666666666,0.12166666666666666,0.2556666666666666,0.23166666666666666,94.29999999999997,101.2,111.86666666666667,0.5403333333333333,0.09366666666666666,0.22833333333333336,0.1526666666666667,91.36666666666667,116.83333333333336,116.59999999999998
