Team,Location,Game Number,Team Points,Opp Points,Result,Date,Opponent,EFG%,TOV%,ORB%,FTR,Pace,OEff,DEff,Opp EFG,Opp TOV,Opp ORB,Opp FTR,Opp Pace,Opp OEff,Opp DEff,Rolling3EFG,Rolling3TOV,Rolling3ORB,Rolling3FTR,Rolling3Pace,Rolling3OEff,Rolling3DEff,Opp R3EFG,Opp R3TOV,Opp R3ORB,Opp R3FTR,Opp R3Pace,Opp R3 OEff,Opp R3 DEff,Rolling5EFG,Rolling5TOV,Rolling5ORB,Rolling5FTR,Rolling5Pace,Rolling5OEff,Rolling5DEff,Opp R5EFG,Opp R5TOV,Opp R5ORB,Opp R5FTR,Opp R5Pace,Opp R5 OEff,Opp R5 DEff,Rolling7EFG,Rolling7TOV,Rolling7ORB,Rolling7FTR,Rolling7Pace,Rolling7OEff,Rolling7DEff,Opp R7EFG,Opp R7TOV,Opp R7ORB,Opp R7FTR,Opp R7Pace,Opp R7 OEff,Opp R7 DEff,Odds,Line,Cover,delEFG,delTOV,delORB,delFTR,delEff
CLE,0,1,104,116,0,20181017,TOR,0.441,0.135,0.28600000000000003,0.341,100.3,103.7,115.6,0.565,0.08199999999999999,0.18600000000000005,0.13,100.3,115.6,103.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,600.0,11.5,-1.0,-5.899999999999994,3.099999999999997,0.7000000000000006,2.5999999999999996,-6.0
CLE,0,2,123,131,0,20181019,MIN,0.527,0.11699999999999999,0.295,0.269,103.4,119.0,126.7,0.563,0.113,0.231,0.379,103.4,126.7,119.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,305.0,8.5,1.0,-11.900000000000006,-9.200000000000001,13.600000000000001,13.5,5.8999999999999915
CLE,1,3,111,133,0,20181021,ATL,0.515,0.146,0.3,0.091,106.0,104.7,125.5,0.602,0.10099999999999999,0.209,0.153,106.0,125.5,104.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-260.0,-6.5,-1.0,-12.900000000000006,2.0000000000000004,0.7000000000000006,-12.4,-21.599999999999994
CLE,1,4,86,102,0,20181024,BRK,0.399,0.135,0.308,0.16899999999999998,95.0,90.5,107.4,0.517,0.13,0.17800000000000002,0.138,95.0,107.4,90.5,0.4943333333333334,0.13266666666666668,0.2936666666666667,0.23366666666666666,103.23333333333332,109.13333333333333,122.6,0.5536666666666666,0.17800000000000002,0.233,0.20866666666666667,98.56666666666668,108.0,114.83333333333331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-150.0,-3.0,-1.0,-9.400000000000002,-0.39999999999999897,-16.099999999999998,25.1,-2.299999999999997
CLE,0,5,103,110,0,20181025,DET,0.506,0.086,0.16699999999999998,0.146,95.4,108.0,115.3,0.596,0.18100000000000002,0.361,0.218,95.4,115.3,108.0,0.4803333333333333,0.13266666666666668,0.301,0.17633333333333331,101.46666666666664,104.73333333333332,119.86666666666667,0.4933333333333334,0.08633333333333333,0.2853333333333333,0.18700000000000008,100.3,113.46666666666664,111.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,250.0,7.0,0.0,-2.300000000000002,-4.9,-3.2,16.800000000000004,9.299999999999997
CLE,1,6,107,119,0,20181027,IND,0.506,0.136,0.444,0.233,91.6,116.8,129.9,0.682,0.149,0.14800000000000002,0.243,91.6,129.9,116.8,0.4733333333333333,0.12233333333333335,0.25833333333333336,0.13533333333333333,98.8,101.06666666666666,116.06666666666668,0.5673333333333334,0.10699999999999996,0.206,0.11733333333333333,98.03333333333336,115.33333333333336,104.96666666666664,0.4776,0.1238,0.2712,0.2032,100.02,105.18,118.1,0.5599999999999999,0.1304,0.2376,0.13079999999999994,98.52,112.18,103.22,,,,,,,,,,,,,,,245.0,6.0,-1.0,6.899999999999995,3.9999999999999996,1.8000000000000016,12.6,7.900000000000006
CLE,1,7,136,114,1,20181030,ATL,0.5720000000000001,0.107,0.28300000000000003,0.3670000000000001,105.7,128.6,107.8,0.628,0.19699999999999998,0.146,0.134,105.7,107.8,128.6,0.4703333333333333,0.11900000000000001,0.3063333333333333,0.18266666666666667,94.0,105.1,117.53333333333336,0.4323333333333333,0.142,0.18699999999999994,0.20566666666666664,105.1,91.16666666666664,99.53333333333336,0.4906,0.124,0.3028,0.18160000000000004,98.28,107.79999999999998,120.96,0.4953999999999999,0.1376,0.20279999999999995,0.2046,105.46,101.88,105.38,,,,,,,,,,,,,,,-170.0,-4.0,1.0,-2.7000000000000024,-2.6999999999999997,0.49999999999999767,11.299999999999995,1.0
CLE,1,8,91,110,0,20181101,DEN,0.44,0.125,0.302,0.217,87.4,104.1,125.8,0.541,0.113,0.389,0.212,87.4,125.8,104.1,0.528,0.10966666666666663,0.298,0.2486666666666667,97.56666666666666,117.8,117.66666666666669,0.5113333333333331,0.13366666666666666,0.25633333333333336,0.1703333333333333,100.7333333333333,108.36666666666667,108.63333333333328,0.4996,0.122,0.3004000000000001,0.20120000000000005,98.74,109.71999999999998,117.17999999999998,0.5094,0.1148,0.2758,0.1842,100.04,110.61999999999996,107.56,0.4951428571428572,0.12314285714285715,0.2975714285714286,0.2308571428571429,99.62857142857143,110.18571428571428,118.3142857142857,0.5044285714285713,0.11657142857142855,0.26842857142857146,0.226,100.21428571428572,111.07142857142857,103.67142857142856,195.0,6.0,-1.0,18.9,-3.8000000000000007,7.700000000000001,-1.0999999999999996,33.900000000000006
CLE,0,9,94,126,0,20181103,CHO,0.494,0.129,0.073,0.173,96.6,97.3,130.4,0.626,0.134,0.34299999999999997,0.132,96.6,130.4,97.3,0.506,0.12266666666666665,0.343,0.2723333333333333,94.90000000000002,116.5,121.16666666666669,0.5093333333333333,0.11700000000000005,0.2216666666666666,0.2406666666666666,100.66666666666669,111.10000000000002,108.96666666666664,0.4846,0.1178,0.3008000000000001,0.2264000000000001,95.02,109.59999999999998,117.23999999999997,0.5334000000000001,0.10000000000000002,0.22879999999999995,0.2378,98.66,117.81999999999996,111.0,0.4950000000000001,0.1217142857142857,0.2998571428571429,0.2131428571428572,97.7857142857143,110.24285714285713,119.77142857142857,0.5232857142857144,0.09985714285714284,0.2348571428571428,0.21500000000000005,99.0,115.49999999999996,113.48571428571428,380.0,9.5,-1.0,-5.899999999999994,0.30000000000000304,1.7000000000000015,10.0,-9.599999999999994
CLE,0,10,100,102,0,20181105,ORL,0.575,0.174,0.21100000000000002,0.1,95.2,105.1,107.2,0.511,0.138,0.22699999999999998,0.149,95.2,107.2,105.1,0.502,0.12033333333333332,0.2193333333333333,0.2523333333333333,96.56666666666668,110.0,121.33333333333331,0.4980000000000001,0.10133333333333333,0.207,0.14700000000000005,99.13333333333328,104.93333333333338,113.4,0.5035999999999999,0.1166,0.2538,0.2272000000000001,95.34,110.95999999999997,121.83999999999996,0.488,0.105,0.21080000000000004,0.15520000000000006,99.70000000000002,104.04,116.22,0.4902857142857143,0.12342857142857146,0.2681428571428572,0.19942857142857148,96.81428571428572,107.14285714285714,120.29999999999997,0.4922857142857143,0.10471428571428568,0.21600000000000005,0.14857142857142858,98.62857142857143,105.29999999999998,113.71428571428572,130.0,3.5,1.0,-1.9000000000000017,0.30000000000000027,-2.4999999999999996,-12.200000000000001,-2.200000000000003
CLE,1,11,86,95,0,20181107,OKC,0.421,0.16699999999999998,0.245,0.124,98.5,87.3,96.5,0.458,0.11199999999999999,0.152,0.214,98.5,96.5,87.3,0.503,0.14266666666666666,0.19533333333333328,0.1633333333333333,93.06666666666668,102.16666666666669,121.13333333333333,0.5546666666666665,0.10100000000000002,0.2313333333333334,0.2333333333333333,103.7,118.0,107.29999999999997,0.5174,0.1342,0.2626000000000001,0.2180000000000001,95.30000000000004,110.37999999999997,120.21999999999998,0.5539999999999999,0.111,0.22460000000000005,0.2454,105.36,116.22,105.2,0.4988571428571429,0.12742857142857142,0.25542857142857145,0.2007142857142858,95.27142857142859,107.19999999999996,117.68571428571428,0.5267142857142857,0.11714285714285713,0.2547142857142858,0.2227142857142857,105.25714285714287,112.17142857142859,106.58571428571429,210.0,6.5,-1.0,-11.2,1.9999999999999991,-3.300000000000003,18.0,-14.0
CLE,0,12,98,99,0,20181110,CHI,0.473,0.10800000000000001,0.313,0.132,94.4,103.8,104.8,0.518,0.10800000000000001,0.11599999999999999,0.171,94.4,104.8,103.8,0.4966666666666666,0.15666666666666665,0.17633333333333331,0.1323333333333333,96.7666666666667,96.56666666666668,111.36666666666666,0.4583333333333335,0.14366666666666664,0.15066666666666662,0.2443333333333333,97.83333333333331,96.2333333333333,101.5666666666667,0.5004,0.14039999999999994,0.22280000000000005,0.1962000000000001,96.68000000000002,104.47999999999998,113.54,0.4862000000000001,0.13540000000000002,0.1812,0.19280000000000005,95.92000000000004,101.09999999999998,104.93999999999994,0.502,0.13199999999999998,0.2464285714285714,0.19428571428571434,95.77142857142859,106.74285714285713,116.12857142857142,0.4978571428571428,0.1335714285714286,0.18714285714285714,0.1920000000000001,97.98571428571432,102.77142857142857,107.2571428571428,185.0,5.5,1.0,0.10000000000000009,8.600000000000001,11.099999999999993,-22.799999999999997,-17.799999999999997
CLE,1,13,113,89,1,20181113,CHO,0.606,0.174,0.359,0.118,95.7,118.1,93.0,0.389,0.08,0.207,0.158,95.7,93.0,118.1,0.4896666666666667,0.14966666666666664,0.2563333333333333,0.11866666666666666,96.03333333333336,98.73333333333336,102.83333333333331,0.5316666666666668,0.10600000000000002,0.205,0.18999999999999992,102.2,112.93333333333337,106.4,0.4805999999999999,0.14059999999999995,0.2288000000000001,0.14920000000000005,94.42000000000002,99.51999999999997,112.93999999999998,0.5378000000000001,0.11880000000000004,0.2394,0.1834,101.34,114.49999999999996,104.73999999999998,0.4972857142857143,0.13514285714285715,0.26728571428571424,0.1922857142857144,95.62857142857143,106.14285714285714,114.62857142857142,0.5355714285714287,0.11471428571428573,0.2318571428571428,0.20342857142857146,100.74285714285715,114.64285714285714,106.2,220.0,6.5,1.0,16.200000000000003,-4.699999999999998,1.9000000000000017,6.0,36.3
CLE,0,14,95,119,0,20181114,WAS,0.481,0.20199999999999999,0.22,0.273,104.6,90.8,113.7,0.5489999999999999,0.14800000000000002,0.267,0.196,104.6,113.7,90.8,0.5000000000000001,0.14966666666666667,0.30566666666666664,0.12466666666666665,96.2,103.06666666666668,98.1,0.5660000000000002,0.13133333333333333,0.258,0.2666666666666666,97.23333333333336,117.0,115.16666666666671,0.5137999999999999,0.15039999999999995,0.2402,0.12940000000000007,96.08,102.31999999999996,106.38,0.5314000000000001,0.12080000000000002,0.2358000000000001,0.2666,97.56000000000004,112.62000000000003,112.76000000000002,0.5115714285714285,0.1405714285714286,0.25514285714285706,0.17585714285714293,96.21428571428578,106.32857142857141,109.35714285714285,0.5354285714285715,0.13714285714285715,0.2108571428571428,0.2465714285714285,97.92857142857143,110.17142857142859,115.2857142857143,700.0,12.0,-1.0,5.399999999999993,-9.2,4.999999999999999,19.4,29.400000000000006
CLE,0,15,102,113,0,20181119,DET,0.494,0.087,0.22899999999999998,0.304,89.9,113.4,125.7,0.534,0.09300000000000001,0.342,0.202,89.9,125.7,113.4,0.5200000000000001,0.16133333333333336,0.2973333333333333,0.1743333333333333,98.23333333333336,104.23333333333336,103.83333333333331,0.5126666666666666,0.10600000000000002,0.2330000000000001,0.11866666666666673,101.49999999999996,109.33333333333331,107.30000000000004,0.5111999999999999,0.16499999999999995,0.2696,0.14940000000000006,97.68000000000002,101.01999999999997,103.04,0.4944,0.12360000000000004,0.263,0.1454000000000001,102.14,105.76,104.06000000000002,0.4985714285714285,0.15414285714285714,0.2461428571428572,0.1624285714285715,96.05714285714286,100.92857142857142,110.2,0.4825714285714286,0.127,0.2475714285714285,0.1981428571428572,102.24285714285713,104.44285714285714,104.70000000000002,400.0,10.0,-1.0,13.800000000000006,2.400000000000001,-8.6,3.1,13.400000000000006
CLE,1,16,105,109,0,20181121,LAL,0.446,0.027000000000000003,0.254,0.13699999999999998,95.3,110.2,114.4,0.5710000000000001,0.142,0.184,0.256,95.3,114.4,110.2,0.5270000000000001,0.15433333333333335,0.26933333333333337,0.23166666666666666,96.73333333333336,107.43333333333334,110.8,0.529,0.10399999999999998,0.2416666666666668,0.223,100.6666666666667,117.93333333333332,113.56666666666668,0.4949999999999998,0.14759999999999995,0.2732,0.1902000000000001,96.62000000000002,102.67999999999996,106.74,0.5124000000000001,0.12100000000000002,0.2746,0.1806,101.57999999999996,111.16,105.4,0.5062857142857141,0.14871428571428574,0.2357142857142857,0.1748571428571429,96.41428571428574,102.2571428571428,110.1857142857143,0.5174285714285715,0.1267142857142857,0.2584285714285715,0.185,101.17142857142856,110.97142857142856,108.21428571428572,360.0,9.0,1.0,4.799999999999994,5.8,-6.7,25.0,3.1000000000000085
CLE,0,17,121,112,1,20181123,PHI,0.586,0.07400000000000001,0.341,0.129,91.0,132.9,123.0,0.613,0.10400000000000001,0.125,0.267,91.0,123.0,132.9,0.4736666666666669,0.10533333333333338,0.2343333333333333,0.23800000000000002,96.60000000000002,104.8,117.93333333333332,0.5006666666666667,0.14400000000000002,0.2536666666666665,0.3196666666666667,105.83333333333331,110.36666666666665,107.60000000000004,0.4999999999999998,0.11959999999999996,0.275,0.19280000000000005,95.98000000000002,107.25999999999996,110.32,0.5267999999999999,0.14299999999999996,0.251,0.2644,102.58000000000007,111.06000000000002,109.30000000000004,0.4994285714285714,0.13414285714285715,0.26157142857142857,0.16971428571428576,96.22857142857143,104.09999999999998,107.9,0.5369999999999998,0.1424285714285715,0.2434285714285715,0.25899999999999995,100.52857142857144,112.22857142857143,110.31428571428572,925.0,13.5,1.0,2.6999999999999966,-1.4999999999999987,-21.900000000000002,24.3,3.299999999999997
CLE,1,18,117,108,1,20181124,HOU,0.528,0.11199999999999999,0.465,0.244,92.2,126.9,117.2,0.601,0.156,0.21600000000000005,0.257,92.2,117.2,126.9,0.5086666666666668,0.0626666666666667,0.2746666666666667,0.19,92.06666666666668,118.83333333333331,121.03333333333332,0.6019999999999998,0.15166666666666664,0.2333333333333333,0.29966666666666664,97.73333333333336,121.89999999999992,116.56666666666663,0.5225999999999998,0.11279999999999996,0.2806,0.1922000000000001,95.30000000000004,113.07999999999996,113.96,0.5882,0.1296,0.2408,0.2788,93.66,122.50000000000004,112.16000000000004,0.501,0.11985714285714287,0.28014285714285714,0.1738571428571429,95.62857142857143,108.07142857142854,110.15714285714287,0.5637142857142857,0.12371428571428572,0.2425714285714285,0.27528571428571424,93.4,118.8571428571429,110.74285714285715,500.0,11.0,1.0,8.900000000000002,1.799999999999999,6.800000000000001,1.5999999999999988,15.800000000000011
CLE,1,19,95,102,0,20181126,MIN,0.477,0.14800000000000002,0.225,0.151,93.5,101.6,109.1,0.512,0.078,0.205,0.163,93.5,109.1,101.6,0.5200000000000001,0.07100000000000004,0.3533333333333333,0.17,92.83333333333331,123.33333333333331,118.2,0.4896666666666666,0.10900000000000004,0.261,0.2116666666666666,96.86666666666666,111.53333333333336,103.69999999999996,0.5069999999999999,0.1004,0.3018,0.21740000000000007,94.60000000000004,114.83999999999996,118.80000000000004,0.4994,0.12479999999999998,0.2424000000000001,0.17700000000000002,96.85999999999994,107.89999999999996,102.76000000000002,0.5162857142857142,0.11200000000000004,0.3115714285714285,0.1910000000000001,94.72857142857143,113.72857142857141,113.11428571428571,0.5105714285714287,0.13585714285714287,0.24671428571428586,0.203,98.81428571428572,108.35714285714279,102.75714285714287,200.0,7.0,0.0,5.900000000000006,-0.30000000000000027,24.3,1.8999999999999961,24.700000000000003
CLE,0,20,83,100,0,20181128,OKC,0.444,0.114,0.14300000000000002,0.045,96.3,86.2,103.8,0.512,0.12300000000000001,0.182,0.14,96.3,103.8,86.2,0.5303333333333334,0.11133333333333337,0.34366666666666673,0.17466666666666664,92.23333333333332,120.46666666666668,116.43333333333332,0.4816666666666667,0.094,0.3023333333333334,0.13099999999999992,101.1666666666666,108.6666666666667,100.19999999999996,0.5061999999999999,0.08960000000000001,0.3028000000000001,0.1930000000000001,92.38000000000004,116.99999999999996,117.88000000000002,0.48100000000000004,0.1076,0.29440000000000005,0.16259999999999994,102.56000000000002,107.89999999999998,101.52,0.5168571428571429,0.11771428571428574,0.299,0.19371428571428576,94.60000000000002,113.4142857142857,113.72857142857143,0.5091428571428571,0.11285714285714285,0.3007142857142857,0.16071428571428573,101.61428571428571,112.47142857142856,101.9,800.0,13.0,-1.0,-0.40000000000000036,-3.700000000000002,-4.400000000000004,10.600000000000001,4.800000000000011
