Team,Location,Game Number,Team Points,Opp Points,Result,Date,Opponent,EFG%,TOV%,ORB%,FTR,Pace,OEff,DEff,Opp TSP,Opp TOV,Opp ORB,Opp FTR,Opp Poss,Opp OEff,Opp DEff,Rolling3EFG,Rolling3TOV,Rolling3ORB,Rolling3FTR,Rolling3Pace,Rolling3OEff,Rolling3DEff,Opp R3EFG,Opp R3TOV,Opp R3ORB,Opp R3FTR,Opp R3Pace,Opp R3 OEff,Opp R3 DEff,Rolling5EFG,Rolling5TOV,Rolling5ORB,Rolling5FTR,Rolling5Pace,Rolling5OEff,Rolling5DEff,Opp R5EFG,Opp R5TOV,Opp R5ORB,Opp R5FTR,Opp R5Pace,Opp R5 OEff,Opp R5 DEff,Rolling7EFG,Rolling7TOV,Rolling7ORB,Rolling7FTR,Rolling7Pace,Rolling7OEff,Rolling7DEff,Opp R7EFG,Opp R7TOV,Opp R7ORB,Opp R7FTR,Opp R7Pace,Opp R7 OEff,Opp R7 DEff,Odds,Line,Cover
CLE,1,21,105,100,1,20151208,POR,0.563,0.084,0.188,0.203,89.2,117.8,112.2,0.5760000000000001,0.17300000000000001,0.294,0.114,89.2,112.2,117.8,0.4286666666666665,0.13766666666666666,0.2306666666666667,0.218,93.93333333333338,94.93333333333328,106.36666666666667,0.5433333333333333,0.14233333333333334,0.2886666666666669,0.2126666666666666,92.76666666666668,114.90000000000003,109.2,0.4417999999999999,0.1456,0.2422,0.203,94.68,95.66,101.04,0.5046000000000002,0.1406,0.2772,0.1944,94.58,107.82,107.96,0.4821428571428572,0.13257142857142862,0.233,0.19057142857142856,93.31428571428572,102.61428571428571,104.9,0.4961428571428571,0.13971428571428576,0.2842857142857144,0.2078571428571428,94.44285714285715,106.85714285714285,105.82857142857141,-485.0,-9.0,-1.0
CLE,0,22,111,76,1,20151211,ORL,0.6459999999999999,0.177,0.273,0.25,92.0,120.6,82.6,0.431,0.19,0.14300000000000002,0.194,92.0,82.6,120.6,0.4856666666666665,0.11166666666666664,0.22233333333333336,0.2053333333333333,90.90000000000003,105.39999999999992,110.90000000000002,0.4856666666666669,0.14766666666666664,0.2150000000000001,0.13299999999999995,97.66666666666664,99.09999999999992,97.1333333333334,0.4605999999999999,0.13279999999999995,0.22399999999999998,0.19660000000000005,93.9,98.8,104.14,0.4844000000000001,0.13179999999999994,0.2196,0.14839999999999992,96.05999999999996,101.98,98.22000000000004,0.4708571428571428,0.13042857142857148,0.2297142857142857,0.19671428571428576,93.11428571428574,101.0,104.68571428571428,0.5074285714285715,0.13400000000000006,0.2432857142857143,0.15071428571428575,96.11428571428569,106.1,97.05714285714286,-155.0,-3.0,1.0
CLE,0,23,89,77,1,20151215,BOS,0.513,0.145,0.171,0.115,88.2,100.9,87.3,0.374,0.09699999999999999,0.231,0.138,88.2,87.3,100.9,0.5363333333333331,0.12966666666666668,0.2283333333333334,0.21366666666666667,91.50000000000004,109.46666666666664,100.30000000000004,0.4619999999999999,0.08666666666666663,0.17133333333333325,0.14466666666666658,99.09999999999998,101.4333333333334,99.4,0.4989999999999998,0.13479999999999998,0.2306,0.22140000000000004,92.6,104.64,102.78,0.4953999999999996,0.109,0.1984,0.16859999999999992,97.86,105.84,101.52,0.4882857142857143,0.14128571428571432,0.2388571428571428,0.2097142857142857,93.51428571428572,102.38571428571429,100.0,0.5088571428571428,0.11885714285714286,0.20571428571428574,0.1919999999999999,97.51428571428572,108.0,100.97142857142859,-135.0,-2.0,1.0
CLE,1,24,104,100,1,20151217,OKC,0.534,0.146,0.3720000000000001,0.114,88.5,117.5,113.0,0.514,0.122,0.257,0.324,88.5,113.0,117.5,0.5739999999999998,0.13533333333333333,0.21066666666666675,0.18933333333333333,89.80000000000004,113.09999999999997,94.03333333333336,0.4956666666666672,0.12933333333333333,0.27399999999999997,0.2910000000000002,89.10000000000004,110.13333333333328,100.93333333333337,0.5231999999999999,0.1314,0.22219999999999995,0.19620000000000004,90.58,107.54,100.51999999999998,0.5336000000000002,0.12679999999999994,0.2782,0.2674,90.46,116.21999999999998,99.90000000000002,0.4945714285714286,0.1408571428571429,0.22342857142857134,0.19257142857142864,92.81428571428572,102.21428571428572,98.65714285714284,0.5111428571428571,0.13585714285714273,0.2902857142857143,0.2655714285714286,92.02857142857144,111.77142857142857,99.98571428571428,-155.0,-3.0,1.0
CLE,1,25,108,86,1,20151220,PHI,0.535,0.096,0.154,0.2,96.9,111.4,88.7,0.378,0.161,0.32,0.244,96.9,88.7,111.4,0.5643333333333331,0.156,0.2720000000000002,0.15966666666666668,89.5666666666667,112.99999999999994,94.30000000000004,0.5306666666666667,0.1496666666666666,0.16966666666666672,0.17733333333333334,97.56666666666672,102.13333333333338,119.26666666666664,0.5311999999999999,0.13599999999999998,0.2456,0.17400000000000004,90.24000000000002,109.36,100.23999999999998,0.4945999999999999,0.16660000000000005,0.2234000000000001,0.17279999999999993,96.04000000000003,97.70000000000002,114.85999999999996,0.506,0.1378571428571429,0.24228571428571424,0.1908571428571429,91.38571428571431,105.94285714285715,102.02857142857141,0.4657142857142858,0.15157142857142855,0.21771428571428567,0.17742857142857146,94.25714285714287,95.01428571428572,116.95714285714287,-3100.0,-16.5,1.0
CLE,1,26,91,84,1,20151223,NYK,0.416,0.069,0.28600000000000003,0.265,86.3,105.4,97.3,0.421,0.11,0.209,0.183,86.3,97.3,105.4,0.5273333333333331,0.12900000000000006,0.2323333333333335,0.14300000000000002,91.20000000000003,109.93333333333328,96.33333333333336,0.5316666666666671,0.13099999999999998,0.2750000000000001,0.2250000000000001,92.76666666666664,112.53333333333332,106.3333333333334,0.5582,0.1296,0.23159999999999994,0.17640000000000006,90.96000000000002,113.64,96.76,0.5314,0.12600000000000006,0.2672,0.26039999999999985,92.56000000000004,115.08000000000004,109.86,0.5264285714285715,0.12842857142857148,0.2338571428571428,0.18500000000000005,91.18571428571433,109.51428571428572,100.61428571428571,0.5082857142857142,0.12700000000000006,0.25085714285714283,0.2512857142857143,93.44285714285714,109.35714285714286,109.17142857142859,-800.0,-11.0,-1.0
CLE,0,27,83,89,0,20151225,GSW,0.342,0.094,0.293,0.189,95.9,86.5,92.8,0.442,0.151,0.174,0.256,95.9,92.8,86.5,0.4949999999999998,0.10366666666666667,0.27066666666666683,0.1930000000000001,90.56666666666672,111.43333333333328,99.6666666666667,0.5553333333333332,0.13833333333333328,0.2696666666666667,0.25133333333333324,100.26666666666664,116.86666666666672,99.63333333333335,0.5288,0.1266,0.2512,0.1888,90.38000000000002,111.16,93.78,0.5078000000000003,0.13599999999999995,0.28019999999999995,0.24700000000000005,100.46,109.36,100.78000000000002,0.5152857142857143,0.12071428571428575,0.23828571428571424,0.1907142857142857,90.62857142857143,109.08571428571429,98.17142857142856,0.5377142857142856,0.13142857142857145,0.2694285714285713,0.21299999999999994,100.87142857142857,112.41428571428571,102.87142857142858,250.0,7.0,1.0
CLE,0,28,76,105,0,20151226,POR,0.435,0.16899999999999998,0.188,0.117,91.4,83.1,114.9,0.511,0.076,0.233,0.157,91.4,114.9,83.1,0.4309999999999998,0.08633333333333333,0.24433333333333346,0.218,93.03333333333336,101.09999999999997,92.93333333333338,0.4843333333333329,0.1503333333333333,0.3203333333333336,0.19699999999999995,94.46666666666668,104.20000000000003,118.90000000000002,0.4680000000000001,0.10999999999999996,0.2552,0.17660000000000006,91.16000000000004,104.34,95.81999999999998,0.475,0.15760000000000002,0.2886,0.20279999999999995,95.30000000000004,100.64,114.42,0.507,0.11585714285714292,0.2481428571428571,0.19085714285714286,91.0,108.58571428571429,96.27142857142857,0.4829999999999996,0.14142857142857146,0.2858571428571429,0.21900000000000008,94.64285714285714,104.98571428571428,114.5571428571428,-280.0,-6.0,-1.0
CLE,0,29,101,97,1,20151228,PHO,0.585,0.172,0.25,0.254,87.6,115.3,110.8,0.525,0.154,0.341,0.177,87.6,110.8,115.3,0.39766666666666656,0.11066666666666664,0.2556666666666668,0.19033333333333333,91.20000000000003,91.66666666666664,101.66666666666671,0.4563333333333329,0.13099999999999995,0.22533333333333336,0.22466666666666665,96.83333333333326,99.43333333333328,112.1,0.4524000000000001,0.11479999999999994,0.25859999999999994,0.17700000000000005,91.80000000000004,100.78000000000002,101.33999999999996,0.4857999999999999,0.15120000000000006,0.23079999999999995,0.21540000000000006,96.50000000000004,101.10000000000002,106.62,0.4887142857142858,0.12800000000000006,0.2481428571428571,0.17857142857142858,91.31428571428572,103.62857142857143,96.65714285714284,0.4822857142857145,0.15314285714285708,0.22185714285714286,0.21299999999999994,98.0,99.90000000000002,108.64285714285715,-440.0,-8.5,-1.0
CLE,0,30,93,87,1,20151229,DEN,0.465,0.111,0.184,0.151,97.3,95.6,89.4,0.444,0.161,0.255,0.09,97.3,89.4,95.6,0.4539999999999999,0.145,0.2436666666666668,0.18666666666666665,91.63333333333338,94.96666666666664,106.16666666666671,0.5153333333333333,0.12800000000000006,0.2813333333333333,0.08033333333333334,92.83333333333331,108.40000000000003,114.89999999999998,0.4626000000000001,0.11999999999999995,0.2341999999999999,0.205,91.62000000000003,100.34,100.89999999999998,0.5217999999999998,0.1076,0.29280000000000017,0.12139999999999992,93.46000000000004,114.17999999999998,119.99999999999996,0.48,0.12728571428571436,0.2448571428571428,0.17914285714285713,90.6857142857143,102.87142857142858,100.68571428571423,0.5241428571428571,0.11642857142857142,0.2990000000000002,0.16200000000000006,91.91428571428571,114.07142857142854,117.7,-250.0,-6.0,0.0
CLE,1,31,104,79,1,20160102,ORL,0.488,0.039,0.231,0.293,90.5,114.9,87.3,0.421,0.14400000000000002,0.109,0.197,90.5,87.3,114.9,0.4949999999999999,0.1506666666666667,0.20733333333333345,0.17400000000000002,92.10000000000008,97.99999999999996,105.0333333333334,0.5283333333333338,0.12933333333333333,0.2256666666666669,0.12933333333333327,90.86666666666665,108.33333333333329,104.50000000000006,0.4486000000000001,0.12299999999999996,0.2401999999999999,0.19520000000000004,91.70000000000002,97.18000000000002,101.03999999999998,0.5502000000000001,0.1204,0.24059999999999995,0.11419999999999993,89.17999999999998,112.33999999999996,111.04000000000003,0.4731428571428572,0.12242857142857147,0.2467142857142857,0.1842857142857143,91.98571428571428,102.11428571428571,100.98571428571422,0.5450000000000002,0.11657142857142865,0.22985714285714284,0.13185714285714287,89.92857142857143,112.54285714285713,110.77142857142859,-440.0,-8.5,1.0
CLE,1,32,122,100,1,20160104,TOR,0.669,0.132,0.379,0.311,84.5,144.3,118.3,0.5479999999999999,0.095,0.21600000000000005,0.274,84.5,118.3,144.3,0.5126666666666665,0.10733333333333336,0.2216666666666668,0.23266666666666666,91.80000000000008,108.59999999999997,95.8333333333334,0.4610000000000001,0.10966666666666662,0.3263333333333334,0.25033333333333363,91.63333333333333,113.46666666666668,109.30000000000004,0.4630000000000001,0.11699999999999995,0.2292,0.2008,92.54000000000002,99.08,99.03999999999998,0.4896,0.09539999999999996,0.2879999999999999,0.2188,91.46000000000008,113.82000000000004,108.06,0.4665714285714286,0.1071428571428572,0.2265714285714285,0.20985714285714285,92.27142857142857,101.74285714285715,97.31428571428567,0.4881428571428573,0.10685714285714283,0.27857142857142864,0.22114285714285725,92.5571428571429,110.84285714285716,107.6,-380.0,-8.0,1.0
CLE,0,33,121,115,1,20160106,WAS,0.607,0.09300000000000001,0.317,0.146,93.2,129.8,123.4,0.645,0.12,0.139,0.224,93.2,123.4,129.8,0.5406666666666666,0.09400000000000004,0.2646666666666668,0.25166666666666665,90.76666666666672,118.26666666666661,98.3333333333334,0.44066666666666654,0.09166666666666667,0.21200000000000008,0.1153333333333334,93.76666666666668,95.60000000000002,100.26666666666664,0.5284000000000001,0.12459999999999995,0.24639999999999995,0.2252,90.26000000000002,110.64,104.14,0.4647999999999998,0.10419999999999996,0.2168000000000001,0.1418,95.43999999999998,98.66,101.81999999999996,0.4857142857142857,0.11228571428571436,0.2587142857142856,0.2257142857142857,90.5,106.44285714285715,101.54285714285707,0.4902857142857142,0.109,0.21214285714285724,0.15328571428571433,94.64285714285714,103.30000000000004,102.04285714285713,-290.0,-7.0,-1.0
CLE,0,34,125,99,1,20160108,MIN,0.611,0.105,0.278,0.321,92.8,134.7,106.7,0.5,0.11699999999999999,0.175,0.253,92.8,106.7,134.7,0.588,0.08800000000000004,0.3090000000000001,0.25,89.40000000000003,129.66666666666663,109.66666666666674,0.4543333333333333,0.13500000000000004,0.2303333333333335,0.21833333333333327,88.09999999999997,97.30000000000004,106.2333333333333,0.5628000000000001,0.10939999999999994,0.27219999999999994,0.231,90.62000000000003,119.98,105.84,0.4597999999999999,0.1286,0.2262,0.21000000000000005,90.38,97.87999999999997,105.01999999999998,0.513,0.11571428571428576,0.2631428571428571,0.20871428571428569,91.48571428571432,109.92857142857143,105.27142857142852,0.4694285714285715,0.1405714285714286,0.2185714285714286,0.20114285714285696,91.64285714285715,97.47142857142856,105.58571428571429,-600.0,-10.0,1.0
