date,team,opponent,home_game,team_q1,team_q2,team_q3,team_q4,team_OT,team_final,team_pace,team_efg,team_tov,team_orb,team_ftr,team_ortg,team_drtg,opponent_q1,opponent_q2,opponent_q3,opponent_q4,opponent_OT,opponent_final,opponent_pace,opponent_efg,opponent_tov,opponent_orb,opponent_ftr,opponent_ortg,opponent_drtg,rest,b2b,q1_margin,h1_margin,margin,seven_game_pace,seven_game_efg,seven_game_tov,seven_game_orb,seven_game_ftr,seven_game_ortg,seven_game_drtg,opponent_seven_game_efg,opponent_seven_game_tov,opponent_seven_game_orb,opponent_seven_game_ftr,opponent_seven_game_pace,opponent_seven_game_ortg,opponent_seven_game_drtg,opponent_rest,opponent_b2b,line
2019-10-23,CLE,ORL,0.0,24.0,17.0,24.0,20.0,0.0,85.0,98.7,0.426,14.5,20.4,0.114,86.1,95.2,28.0,27.0,16.0,23.0,0.0,94.0,98.7,48.3,12.1,13.7,12.8,95.2,86.1,,0,-4.0,-14.0,-9.0,,,,,,,,,,,,,,,,0,
2019-10-26,CLE,IND,1.0,26.0,39.0,25.0,20.0,0.0,110.0,99.2,0.569,16.3,28.6,0.23800000000000002,110.9,99.8,28.0,20.0,26.0,25.0,0.0,99.0,99.2,50.6,15.5,15.8,12.6,99.8,110.9,2.0,0,-2.0,17.0,11.0,,,,,,,,,,,,,,,2.0,0,
2019-10-28,CLE,MIL,0.0,31.0,21.0,28.0,32.0,0.0,112.0,104.9,0.51,9.5,19.2,0.1,106.7,122.9,30.0,29.0,32.0,38.0,0.0,129.0,104.9,61.4,10.5,17.4,17.4,122.9,106.7,1.0,0,1.0,-7.0,-17.0,,,,,,,,,,,,,,,1.0,0,
2019-10-30,CLE,CHI,1.0,25.0,25.0,30.0,37.0,0.0,117.0,95.0,0.59,15.6,30.3,0.321,123.2,116.9,26.0,27.0,29.0,29.0,0.0,111.0,95.0,51.1,5.7,19.6,21.1,116.9,123.2,1.0,0,-1.0,-3.0,6.0,,,,,,,,,,,,,,,1.0,0,
2019-11-01,CLE,IND,0.0,26.0,11.0,24.0,34.0,0.0,95.0,106.2,0.431,14.0,6.3,0.23,89.5,96.1,19.0,23.0,26.0,34.0,0.0,102.0,106.2,43.2,11.0,23.6,19.8,96.1,89.5,1.0,0,7.0,-5.0,-7.0,,,,,,,,,,,,,,,1.0,0,
2019-11-03,CLE,DAL,1.0,28.0,25.0,33.0,25.0,0.0,111.0,99.5,0.5,7.8,23.1,0.156,111.6,131.7,31.0,27.0,32.0,41.0,0.0,131.0,99.5,63.800000000000004,11.5,27.5,11.7,131.7,111.6,1.0,0,-3.0,-5.0,-20.0,,,,,,,,,,,,,,,1.0,0,
2019-11-05,CLE,BOS,1.0,24.0,28.0,31.0,30.0,0.0,113.0,100.5,0.489,7.9,21.2,0.21100000000000002,112.5,118.4,32.0,29.0,28.0,30.0,0.0,119.0,100.5,63.5,13.3,11.1,12.9,118.4,112.5,1.0,0,-8.0,-9.0,-6.0,,,,,,,,,,,,,,,3.0,0,5.5
2019-11-08,CLE,WAS,0.0,30.0,37.0,21.0,25.0,0.0,113.0,95.9,0.489,10.5,36.2,0.278,117.9,104.3,26.0,26.0,32.0,16.0,0.0,100.0,95.9,50.5,15.4,35.4,3.1,104.3,117.9,2.0,0,4.0,15.0,13.0,100.57142857142857,0.5021428571428571,12.22857142857143,21.3,0.19571428571428573,105.78571428571429,111.57142857142856,0.5209999999999999,12.857142857142858,110.57142857142857,0.18585714285714286,104.3714285714286,110.57142857142857,112.91428571428571,1.0,0,4.5
2019-11-10,CLE,NYK,0.0,31.0,23.0,24.0,30.0,0.0,108.0,98.2,0.488,12.8,20.5,0.341,109.9,88.6,19.0,17.0,27.0,24.0,0.0,87.0,98.2,41.3,17.8,32.1,18.6,88.6,109.9,1.0,0,12.0,18.0,21.0,100.17142857142856,0.511142857142857,11.657142857142858,23.557142857142857,0.21914285714285714,110.32857142857142,112.87142857142854,0.46885714285714286,12.942857142857145,101.91428571428571,0.2105714285714286,96.02857142857144,101.91428571428571,111.88571428571429,1.0,0,2.0
2019-11-12,CLE,PHI,0.0,21.0,27.0,30.0,19.0,0.0,97.0,96.2,0.47100000000000003,12.1,20.5,0.18600000000000003,100.8,101.9,24.0,30.0,28.0,16.0,0.0,98.0,96.2,49.4,12.9,23.4,11.2,101.9,100.8,1.0,0,-3.0,-6.0,-1.0,100.02857142857142,0.49957142857142844,11.157142857142858,22.400000000000002,0.23385714285714285,110.18571428571428,111.27142857142856,0.5267142857142858,15.285714285714286,108.3142857142857,0.18642857142857142,102.18571428571428,108.3142857142857,105.22857142857143,1.0,0,10.0
2019-11-14,CLE,MIA,1.0,22.0,22.0,30.0,23.0,0.0,97.0,98.1,0.47100000000000003,16.0,22.9,0.2,98.9,110.1,34.0,34.0,26.0,14.0,0.0,108.0,98.1,62.0,17.7,11.8,12.7,110.1,98.9,1.0,0,-12.0,-24.0,-11.0,98.78571428571429,0.4939999999999999,11.528571428571428,22.58571428571429,0.24614285714285714,109.34285714285713,108.27142857142856,0.5422857142857145,14.371428571428568,108.44285714285714,0.2425714285714286,99.41428571428573,108.44285714285714,102.72857142857141,1.0,0,4.5
2019-11-17,CLE,PHI,1.0,22.0,22.0,25.0,26.0,0.0,95.0,99.9,0.41100000000000003,12.2,21.6,0.233,95.1,114.1,33.0,35.0,27.0,19.0,0.0,114.0,99.9,60.099999999999994,12.4,11.4,15.5,114.1,95.1,2.0,0,-11.0,-24.0,-19.0,99.22857142857143,0.4769999999999999,11.585714285714287,21.528571428571432,0.22885714285714284,105.87142857142854,107.29999999999998,0.5268571428571429,14.542857142857143,106.22857142857141,0.16057142857142856,97.94285714285714,106.22857142857141,109.59999999999998,1.0,0,7.0
2019-11-18,CLE,NYK,0.0,20.0,31.0,20.0,34.0,0.0,105.0,96.4,0.586,17.6,26.3,0.21100000000000002,108.9,127.6,32.0,32.0,30.0,29.0,0.0,123.0,96.4,49.0,5.8,38.0,27.6,127.6,108.9,0.0,1,-12.0,-13.0,-18.0,98.32857142857142,0.4741428571428571,11.328571428571431,23.714285714285715,0.2292857142857143,106.67142857142855,109.87142857142855,0.4832857142857144,13.1,102.74285714285715,0.19042857142857147,97.04285714285716,102.74285714285715,113.54285714285716,1.0,0,3.0
2019-11-20,CLE,MIA,0.0,22.0,26.0,29.0,23.0,0.0,100.0,99.9,0.494,16.8,23.8,0.161,100.1,124.1,32.0,43.0,24.0,25.0,0.0,124.0,99.9,64.7,20.1,33.3,29.5,124.1,100.1,1.0,0,-10.0,-27.0,-24.0,97.88571428571427,0.4864285714285713,12.72857142857143,24.171428571428574,0.23714285714285716,106.28571428571425,109.28571428571429,0.5591428571428573,14.685714285714283,109.0285714285714,0.1968571428571429,98.80000000000003,109.0285714285714,102.88571428571427,3.0,0,10.0
2019-11-22,CLE,DAL,0.0,26.0,16.0,29.0,30.0,0.0,101.0,95.0,0.5,9.7,17.0,0.174,106.3,150.5,29.0,37.0,45.0,32.0,0.0,143.0,95.0,68.0,4.6,27.8,7.000000000000001,150.5,106.3,1.0,0,-3.0,-24.0,-42.0,97.79999999999998,0.48714285714285704,14.0,24.542857142857148,0.23,104.51428571428569,110.10000000000001,0.5477142857142857,10.242857142857142,118.92857142857142,0.21828571428571425,98.11428571428569,118.92857142857142,110.22857142857144,1.0,0,10.0
2019-11-23,CLE,POR,1.0,19.0,30.0,27.0,34.0,0.0,110.0,99.1,0.483,11.4,22.0,0.299,111.0,105.0,19.0,23.0,27.0,35.0,0.0,104.0,99.1,52.900000000000006,9.6,12.2,13.8,105.0,111.0,0.0,1,0.0,7.0,6.0,97.67142857142856,0.4887142857142856,13.885714285714286,21.800000000000004,0.21514285714285714,102.85714285714282,116.70000000000002,0.5077142857142858,12.114285714285714,108.4857142857143,0.18357142857142852,102.54285714285716,108.4857142857143,114.58571428571427,1.0,0,4.5
2019-11-25,CLE,BRK,1.0,26.0,25.0,24.0,31.0,0.0,106.0,95.3,0.495,8.9,25.0,0.138,111.2,113.3,25.0,27.0,29.0,27.0,0.0,108.0,95.3,52.7,8.3,26.7,9.6,113.3,111.2,1.0,0,1.0,-1.0,-2.0,97.79999999999998,0.48799999999999993,13.685714285714287,22.014285714285716,0.20914285714285713,103.01428571428569,119.04285714285716,0.48600000000000015,11.628571428571433,104.42857142857146,0.24142857142857146,99.8571428571429,104.42857142857146,105.14285714285712,0.0,1,-1.0
2019-11-27,CLE,ORL,1.0,27.0,25.0,21.0,31.0,0.0,104.0,102.2,0.525,21.6,30.0,0.235,101.8,113.6,27.0,32.0,28.0,29.0,0.0,116.0,102.2,54.79999999999999,9.9,14.0,15.1,113.6,101.8,1.0,0,0.0,-7.0,-12.0,97.67142857142855,0.4914285714285714,13.228571428571431,22.657142857142862,0.20228571428571426,104.49999999999999,120.67142857142858,0.5012857142857143,10.414285714285715,109.98571428571427,0.20114285714285707,96.10000000000001,109.98571428571427,113.6,1.0,0,1.5
2019-11-29,CLE,MIL,1.0,29.0,18.0,42.0,21.0,0.0,110.0,98.1,0.597,13.2,18.2,0.057,112.2,121.3,38.0,29.0,32.0,20.0,0.0,119.0,98.1,57.99999999999999,11.7,25.0,19.3,121.3,112.2,1.0,0,-9.0,-20.0,-9.0,98.25714285714284,0.49914285714285705,14.02857142857143,23.671428571428574,0.20728571428571427,104.9142857142857,121.17142857142858,0.548857142857143,12.742857142857142,113.41428571428573,0.197,103.85714285714288,113.41428571428573,102.9142857142857,1.0,0,10.5
2019-12-03,CLE,DET,1.0,28.0,18.0,22.0,26.0,0.0,94.0,95.5,0.467,11.9,25.0,0.111,98.4,133.0,32.0,30.0,35.0,30.0,0.0,127.0,95.5,63.800000000000004,9.2,26.3,7.400000000000001,133.0,98.4,3.0,0,-4.0,-16.0,-33.0,97.99999999999999,0.5257142857142856,14.171428571428574,23.185714285714287,0.1821428571428571,107.35714285714285,122.2,0.5501428571428572,12.928571428571429,112.84285714285716,0.16599999999999998,95.27142857142856,112.84285714285716,107.35714285714285,1.0,0,2.5
2019-12-06,CLE,ORL,1.0,25.0,22.0,23.0,17.0,0.0,87.0,93.7,0.48200000000000004,15.5,23.3,0.084,92.9,99.3,24.0,28.0,16.0,25.0,0.0,93.0,93.7,44.5,15.6,22.2,24.4,99.3,92.9,2.0,0,1.0,-5.0,-6.0,97.87142857142855,0.5087142857142857,13.357142857142861,23.0,0.1678571428571428,105.85714285714285,122.97142857142856,0.5211428571428571,12.771428571428572,108.97142857142856,0.18299999999999988,97.74285714285713,108.97142857142856,107.78571428571425,1.0,0,3.5
2019-12-07,CLE,PHI,0.0,18.0,18.0,26.0,32.0,0.0,94.0,101.5,0.42200000000000004,14.1,21.2,0.135,92.6,138.9,36.0,41.0,31.0,33.0,0.0,141.0,101.5,69.4,7.4,29.4,17.8,138.9,92.6,0.0,1,-18.0,-41.0,-47.0,96.98571428571428,0.5069999999999999,13.171428571428576,22.928571428571427,0.1568571428571428,104.82857142857141,119.42857142857142,0.5318571428571429,14.6,108.62857142857142,0.259,97.6285714285714,108.62857142857142,102.68571428571427,1.0,0,12.0
2019-12-09,CLE,BOS,0.0,18.0,22.0,26.0,22.0,0.0,88.0,95.0,0.434,15.3,34.6,0.099,92.7,115.8,29.0,24.0,30.0,27.0,0.0,110.0,95.0,67.3,18.1,15.6,6.4,115.8,92.7,1.0,0,-11.0,-13.0,-22.0,97.91428571428571,0.49585714285714283,13.800000000000002,23.52857142857143,0.15128571428571425,102.87142857142855,117.77142857142856,0.517142857142857,12.028571428571428,112.9714285714286,0.2078571428571428,95.7142857142857,112.9714285714286,106.28571428571426,2.0,0,14.0
2019-12-11,CLE,HOU,1.0,29.0,28.0,25.0,28.0,0.0,110.0,93.3,0.59,14.0,26.5,0.055999999999999994,117.9,124.3,35.0,29.0,24.0,28.0,0.0,116.0,93.3,59.20000000000001,12.3,28.9,14.899999999999999,124.3,117.9,1.0,0,-6.0,-7.0,-6.0,97.32857142857142,0.4888571428571428,14.35714285714286,25.328571428571426,0.12271428571428568,100.25714285714285,119.31428571428569,0.5498571428571427,13.314285714285713,119.4857142857143,0.2601428571428571,102.92857142857142,119.4857142857143,111.70000000000002,1.0,0,11.5
2019-12-12,CLE,SAS,0.0,28.0,25.0,25.0,25.0,14.0,117.0,97.0,0.536,14.7,24.4,0.146,109.3,101.8,19.0,24.0,25.0,35.0,6.0,109.0,97.0,51.7,11.0,4.9,23.3,101.8,109.3,0.0,1,9.0,10.0,8.0,97.04285714285713,0.5024285714285713,15.085714285714287,25.54285714285714,0.11099999999999997,101.2142857142857,120.88571428571426,0.507857142857143,11.599999999999998,106.22857142857143,0.17457142857142852,97.87142857142858,106.22857142857143,111.62857142857145,5.0,0,11.5
2019-12-14,CLE,MIL,0.0,20.0,31.0,28.0,29.0,0.0,108.0,99.6,0.539,15.7,26.7,0.122,108.4,125.5,26.0,43.0,33.0,23.0,0.0,125.0,99.6,62.4,11.1,19.5,22.4,125.5,108.4,1.0,0,-6.0,-18.0,-17.0,96.29999999999998,0.5039999999999999,14.100000000000003,24.74285714285714,0.09828571428571427,102.28571428571426,119.19999999999996,0.598714285714286,11.714285714285712,121.18571428571428,0.18300000000000005,103.72857142857147,121.18571428571428,96.98571428571425,0.0,1,12.5
2019-12-16,CLE,TOR,0.0,29.0,25.0,30.0,29.0,0.0,113.0,96.5,0.556,9.3,20.5,0.14400000000000002,117.1,137.9,37.0,29.0,38.0,29.0,0.0,133.0,96.5,67.4,6.8,16.7,14.6,137.9,117.1,1.0,0,-8.0,-12.0,-20.0,96.5142857142857,0.4957142857142856,14.457142857142859,25.957142857142856,0.10757142857142854,101.74285714285712,119.79999999999997,0.47728571428571437,12.800000000000002,103.85714285714282,0.22771428571428567,101.35714285714285,103.85714285714282,106.54285714285716,1.0,0,12.5
2019-12-18,CLE,CHO,1.0,29.0,24.0,23.0,24.0,0.0,100.0,91.3,0.588,22.0,33.3,0.17600000000000002,109.6,107.4,21.0,20.0,23.0,34.0,0.0,98.0,91.3,47.8,8.3,28.3,12.1,107.4,109.6,1.0,0,8.0,12.0,2.0,96.65714285714284,0.5084285714285713,14.085714285714287,25.314285714285713,0.11228571428571425,104.4142857142857,120.49999999999997,0.4781428571428571,12.571428571428573,107.98571428571428,0.24514285714285716,94.8,107.98571428571428,109.97142857142856,0.0,1,-3.25
2019-12-20,CLE,MEM,1.0,25.0,30.0,26.0,33.0,0.0,114.0,99.2,0.527,12.1,30.8,0.185,114.9,107.9,27.0,24.0,36.0,20.0,0.0,107.0,99.2,50.0,6.2,18.5,4.9,107.9,114.9,1.0,0,-2.0,4.0,7.0,96.31428571428569,0.5235714285714285,15.014285714285716,26.74285714285714,0.12542857142857142,106.79999999999998,121.65714285714283,0.5672857142857144,14.257142857142858,113.3142857142857,0.19957142857142854,103.44285714285718,113.3142857142857,112.27142857142857,1.0,0,2.0
2019-12-23,CLE,ATL,1.0,42.0,29.0,23.0,27.0,0.0,121.0,113.1,0.578,18.5,17.9,0.10400000000000001,107.0,104.3,32.0,32.0,30.0,24.0,0.0,118.0,113.1,55.3,13.5,12.2,13.699999999999998,104.3,107.0,2.0,0,10.0,7.0,3.0,95.98571428571427,0.5385714285714285,14.72857142857143,28.114285714285717,0.13257142857142856,109.98571428571427,117.2285714285714,0.48628571428571415,12.671428571428574,101.22857142857143,0.1901428571428571,105.32857142857144,101.22857142857143,114.74285714285716,1.0,0,-1.5
2019-12-27,CLE,BOS,0.0,22.0,25.0,34.0,36.0,0.0,117.0,100.3,0.5710000000000001,10.1,16.2,0.235,116.6,128.6,33.0,29.0,30.0,37.0,0.0,129.0,100.3,58.9,9.6,27.3,17.9,128.6,116.6,3.0,0,-11.0,-15.0,-12.0,98.57142857142856,0.5591428571428569,15.185714285714287,25.72857142857143,0.13328571428571429,112.0285714285714,115.58571428571426,0.5715714285714285,13.471428571428572,117.6,0.16842857142857146,96.8142857142857,117.6,105.74285714285713,1.0,0,13.5
2019-12-28,CLE,MIN,0.0,27.0,22.0,18.0,27.0,0.0,94.0,103.1,0.442,23.2,35.0,0.33799999999999997,91.2,85.4,21.0,22.0,17.0,28.0,0.0,88.0,103.1,39.8,15.1,23.3,15.1,85.4,91.2,0.0,1,6.0,6.0,6.0,99.57142857142856,0.5564285714285713,14.62857142857143,24.25714285714286,0.15885714285714286,111.84285714285713,116.19999999999997,0.4734285714285713,12.01428571428571,104.62857142857145,0.23414285714285718,99.4714285714286,104.62857142857145,111.78571428571429,1.0,0,6.5
2019-12-31,CLE,TOR,0.0,25.0,18.0,26.0,28.0,0.0,97.0,95.7,0.483,13.0,18.6,0.149,101.3,122.2,27.0,32.0,27.0,31.0,0.0,117.0,95.7,57.70000000000001,10.4,23.3,23.8,122.2,101.3,2.0,0,-2.0,-16.0,-20.0,100.44285714285714,0.5429999999999998,15.842857142857143,25.771428571428572,0.18628571428571433,109.25714285714285,113.85714285714285,0.5244285714285716,13.757142857142856,110.31428571428569,0.2337142857142857,98.38571428571427,110.31428571428569,108.27142857142859,1.0,0,9.5
2020-01-02,CLE,CHO,1.0,29.0,30.0,26.0,21.0,0.0,106.0,92.5,0.586,13.8,19.4,0.136,114.6,117.9,31.0,21.0,30.0,27.0,0.0,109.0,92.5,53.6,10.5,22.2,24.1,117.9,114.6,1.0,0,-2.0,7.0,-3.0,99.88571428571427,0.5349999999999998,15.457142857142857,24.614285714285717,0.1901428571428572,108.24285714285713,113.38571428571427,0.4899999999999999,11.271428571428574,105.50000000000001,0.17942857142857144,94.35714285714285,105.50000000000001,114.3142857142857,1.0,0,-1.5
2020-01-04,CLE,OKC,1.0,27.0,26.0,26.0,27.0,0.0,106.0,95.9,0.541,12.3,20.9,0.165,110.5,126.1,34.0,32.0,25.0,30.0,0.0,121.0,95.9,52.1,9.3,35.3,21.9,126.1,110.5,1.0,0,-7.0,-13.0,-15.0,99.3142857142857,0.539285714285714,16.1,24.45714285714286,0.18900000000000006,107.88571428571427,110.52857142857142,0.5118571428571431,10.542857142857144,112.35714285714282,0.19571428571428587,95.05714285714285,112.35714285714282,108.70000000000002,1.0,0,6.5
2020-01-05,CLE,MIN,1.0,20.0,28.0,31.0,24.0,0.0,103.0,99.2,0.524,17.8,29.3,0.179,103.8,119.0,24.0,42.0,28.0,24.0,0.0,118.0,99.2,56.8,13.7,30.4,10.5,119.0,103.8,0.0,1,-4.0,-18.0,-15.0,99.97142857142856,0.5325714285714284,14.714285714285714,22.685714285714287,0.1874285714285715,108.0142857142857,113.2,0.4558571428571427,12.028571428571425,98.54285714285713,0.1922857142857143,101.24285714285716,98.54285714285713,98.61428571428573,2.0,0,3.0
2020-01-07,CLE,DET,1.0,29.0,38.0,28.0,18.0,0.0,113.0,95.9,0.5760000000000001,14.8,26.8,0.17600000000000002,117.8,119.9,27.0,27.0,30.0,31.0,0.0,115.0,95.9,53.29999999999999,8.2,22.2,19.8,119.9,117.8,1.0,0,2.0,13.0,-2.0,99.97142857142856,0.5321428571428569,15.528571428571428,22.47142857142857,0.18657142857142864,106.42857142857142,114.78571428571429,0.517285714285714,13.314285714285711,108.61428571428574,0.2318571428571429,99.09999999999998,108.61428571428574,115.72857142857143,1.0,0,3.5
2020-01-09,CLE,DET,0.0,26.0,24.0,31.0,21.0,13.0,115.0,90.0,0.555,12.3,27.0,0.154,115.7,112.7,32.0,29.0,22.0,19.0,10.0,112.0,90.0,52.0,12.5,39.6,10.2,112.7,115.7,1.0,0,-6.0,-11.0,3.0,97.5142857142857,0.5318571428571427,15.0,23.742857142857144,0.1968571428571429,107.97142857142855,117.01428571428572,0.5118571428571426,12.71428571428571,109.30000000000003,0.23800000000000002,99.27142857142853,109.30000000000003,113.7,1.0,0,7.0
2020-01-11,CLE,DEN,0.0,23.0,28.0,34.0,26.0,0.0,111.0,95.1,0.562,12.9,27.9,0.124,116.7,108.3,18.0,24.0,29.0,32.0,0.0,103.0,95.1,47.4,4.6,20.4,13.699999999999998,108.3,116.7,1.0,0,5.0,9.0,8.0,96.04285714285713,0.5295714285714284,15.314285714285715,25.28571428571429,0.1852857142857143,107.84285714285713,114.74285714285715,0.5384285714285714,9.771428571428569,120.45714285714288,0.2322857142857143,96.35714285714286,120.45714285714288,121.58571428571427,2.0,0,13.0
2020-01-13,CLE,LAL,0.0,27.0,21.0,22.0,29.0,0.0,99.0,99.4,0.488,16.6,22.7,0.188,99.6,128.7,21.0,26.0,37.0,44.0,0.0,128.0,99.4,60.8,8.2,26.8,23.9,128.7,99.6,1.0,0,6.0,1.0,-29.0,94.89999999999999,0.5467142857142855,13.842857142857143,24.271428571428576,0.15471428571428575,111.48571428571427,118.01428571428572,0.5587142857142858,11.428571428571427,117.67142857142858,0.22642857142857137,100.2,117.67142857142858,103.38571428571427,1.0,0,14.0
2020-01-14,CLE,LAC,0.0,26.0,24.0,21.0,32.0,0.0,103.0,99.5,0.495,11.8,17.0,0.14300000000000002,103.5,128.6,31.0,35.0,40.0,22.0,0.0,128.0,99.5,60.099999999999994,9.6,30.4,16.0,128.6,103.5,0.0,1,-5.0,-16.0,-25.0,95.42857142857142,0.547428571428571,14.357142857142858,24.85714285714286,0.1602857142857143,111.24285714285713,118.94285714285714,0.5281428571428569,12.22857142857143,113.84285714285711,0.22657142857142867,100.27142857142859,113.84285714285711,114.34285714285714,1.0,0,15.0
2020-01-17,CLE,MEM,0.0,25.0,31.0,20.0,33.0,0.0,109.0,100.9,0.495,12.7,30.2,0.196,108.0,111.9,27.0,27.0,38.0,21.0,0.0,113.0,100.9,55.60000000000001,10.9,17.1,15.7,111.9,108.0,2.0,0,-2.0,2.0,-4.0,96.42857142857142,0.534428571428571,14.071428571428571,24.514285714285716,0.16128571428571428,109.65714285714284,120.47142857142856,0.5789999999999998,10.914285714285713,121.24285714285713,0.19442857142857142,103.72857142857143,121.24285714285713,110.37142857142854,2.0,0,8.0
2020-01-18,CLE,CHI,0.0,33.0,40.0,29.0,14.0,0.0,116.0,100.7,0.6509999999999999,24.5,24.1,0.28800000000000003,115.2,117.2,31.0,25.0,31.0,31.0,0.0,118.0,100.7,60.3,11.3,12.1,14.899999999999999,117.2,115.2,0.0,1,2.0,17.0,-2.0,97.14285714285712,0.5278571428571425,14.12857142857143,25.842857142857145,0.1657142857142857,109.29999999999998,118.44285714285714,0.535285714285714,12.628571428571425,110.47142857142858,0.15900000000000009,95.15714285714284,110.47142857142858,116.32857142857144,0.0,1,
2020-01-20,CLE,NYK,1.0,26.0,24.0,14.0,22.0,0.0,86.0,93.4,0.39899999999999997,9.0,27.6,0.11699999999999999,92.1,113.5,26.0,23.0,30.0,27.0,0.0,106.0,93.4,53.5,9.8,15.9,17.6,113.5,92.1,1.0,0,0.0,1.0,-20.0,97.35714285714285,0.5459999999999996,15.085714285714287,25.099999999999998,0.18128571428571427,110.92857142857143,118.18571428571428,0.4615714285714287,10.657142857142858,101.84285714285713,0.1561428571428572,100.35714285714286,101.84285714285713,117.94285714285711,1.0,0,1.0
2020-01-23,CLE,WAS,1.0,24.0,37.0,25.0,26.0,0.0,112.0,95.9,0.516,7.2,22.7,0.135,116.8,129.3,29.0,39.0,32.0,24.0,0.0,124.0,95.9,64.7,9.7,21.2,16.5,129.3,116.8,2.0,0,-5.0,-7.0,-12.0,96.99999999999999,0.5207142857142854,14.257142857142858,25.21428571428571,0.17285714285714285,107.25714285714287,117.27142857142857,0.5195714285714282,13.942857142857141,105.64285714285712,0.17299999999999996,102.45714285714287,105.64285714285712,115.55714285714284,0.0,1,-1.5
2020-01-25,CLE,CHI,1.0,31.0,26.0,19.0,30.0,0.0,106.0,96.4,0.5770000000000001,19.1,27.5,0.107,110.0,122.4,25.0,34.0,40.0,19.0,0.0,118.0,96.4,58.8,8.6,17.9,21.2,122.4,110.0,1.0,0,6.0,-2.0,-12.0,97.84285714285713,0.5151428571428568,13.52857142857143,24.599999999999994,0.17014285714285715,107.41428571428571,119.64285714285714,0.510428571428571,13.757142857142854,104.34285714285717,0.19857142857142862,98.34285714285714,104.34285714285717,109.5714285714286,0.0,1,
2020-01-27,CLE,DET,0.0,24.0,29.0,36.0,26.0,0.0,115.0,98.6,0.547,11.3,28.2,0.10400000000000001,116.6,101.4,23.0,22.0,27.0,28.0,0.0,100.0,98.6,52.400000000000006,15.7,20.9,14.3,101.4,116.6,1.0,0,1.0,8.0,15.0,98.0285714285714,0.517285714285714,14.414285714285715,24.542857142857137,0.1677142857142857,106.45714285714284,121.65714285714286,0.5547142857142855,11.014285714285714,114.10000000000004,0.22471428571428573,99.04285714285713,114.10000000000004,109.65714285714286,1.0,0,7.0
2020-01-28,CLE,NOP,1.0,34.0,31.0,25.0,21.0,0.0,111.0,101.9,0.49,9.5,29.2,0.165,109.0,122.7,40.0,34.0,30.0,21.0,0.0,125.0,101.9,60.8,14.0,17.9,20.5,122.7,109.0,0.0,1,-6.0,-9.0,-14.0,97.9142857142857,0.5257142857142854,13.657142857142857,25.328571428571422,0.15571428571428572,108.88571428571427,117.75714285714285,0.5625714285714288,14.057142857142864,115.54285714285716,0.24485714285714283,102.91428571428571,115.54285714285716,112.48571428571425,1.0,0,8.0
2020-01-30,CLE,TOR,1.0,26.0,26.0,24.0,33.0,0.0,109.0,98.9,0.539,17.9,34.9,0.133,110.2,116.2,31.0,25.0,32.0,27.0,0.0,115.0,98.9,56.00000000000001,11.9,19.6,25.0,116.2,110.2,1.0,0,-5.0,-4.0,-6.0,98.25714285714284,0.5249999999999996,13.328571428571427,27.071428571428562,0.15885714285714286,109.67142857142856,116.91428571428571,0.5675714285714287,10.714285714285719,118.07142857142858,0.20185714285714282,102.75714285714285,118.07142857142858,106.87142857142858,1.0,0,10.0
2020-02-01,CLE,GSW,1.0,32.0,27.0,19.0,34.0,0.0,112.0,98.9,0.516,12.9,27.7,0.147,113.3,132.5,31.0,30.0,44.0,26.0,0.0,131.0,98.9,63.3,10.1,23.3,18.9,132.5,113.3,1.0,0,1.0,-2.0,-19.0,97.97142857142855,0.5312857142857138,14.07142857142857,27.742857142857137,0.14985714285714288,109.98571428571428,117.52857142857144,0.5105714285714286,11.771428571428572,108.9,0.21914285714285703,99.89999999999998,108.9,118.1285714285714,1.0,0,
2020-02-03,CLE,NYK,1.0,37.0,25.0,38.0,27.0,7.0,134.0,97.8,0.6629999999999999,12.3,12.8,0.13,124.1,128.7,33.0,30.0,32.0,32.0,12.0,139.0,97.8,60.8,9.7,29.3,14.7,128.7,124.1,1.0,0,4.0,-1.0,-5.0,97.71428571428568,0.5119999999999996,12.414285714285713,28.25714285714285,0.12971428571428573,109.7142857142857,119.71428571428571,0.5102857142857145,12.45714285714286,107.75714285714285,0.14514285714285716,94.20000000000003,107.75714285714285,107.45714285714284,1.0,0,
2020-02-05,CLE,OKC,0.0,28.0,25.0,28.0,22.0,0.0,103.0,100.6,0.545,16.8,20.5,0.067,102.3,108.3,29.0,32.0,23.0,25.0,0.0,109.0,100.6,52.5,11.3,12.2,29.600000000000005,108.3,102.3,1.0,0,-1.0,-8.0,-6.0,98.34285714285711,0.5497142857142853,12.885714285714284,26.14285714285714,0.13157142857142862,114.28571428571426,121.88571428571429,0.5574285714285717,11.128571428571428,116.82857142857142,0.23800000000000002,99.32857142857141,116.82857142857142,107.91428571428573,4.0,0,12.5
2020-02-09,CLE,LAC,1.0,21.0,29.0,23.0,19.0,0.0,92.0,101.6,0.405,13.3,27.6,0.158,90.6,131.0,36.0,37.0,34.0,26.0,0.0,133.0,101.6,63.4,9.8,25.6,16.1,131.0,90.6,3.0,0,-15.0,-23.0,-41.0,99.01428571428569,0.5538571428571425,14.257142857142854,25.828571428571426,0.12185714285714289,112.2142857142857,118.88571428571429,0.5377142857142855,11.571428571428575,114.72857142857141,0.22442857142857156,100.39999999999999,114.72857142857141,114.08571428571427,0.0,1,5.5
