date,away_team,away_q1,away_q2,away_q3,away_q4,away_OT,away_final,home_team,home_q1,home_q2,home_q3,home_q4,home_OT,home_final
2019-11-20,MIL,34.0,24.0,38.0,39.0,0.0,135.0,ATL,26.0,35.0,22.0,44.0,0.0,127.0
2019-11-20,GSW,16.0,22.0,26.0,30.0,0.0,94.0,DAL,44.0,30.0,30.0,38.0,0.0,142.0
2019-11-21,POR,27.0,31.0,40.0,31.0,0.0,129.0,MIL,37.0,35.0,35.0,30.0,0.0,137.0
2019-11-21,NOP,38.0,21.0,36.0,29.0,0.0,124.0,PHO,33.0,33.0,28.0,27.0,0.0,121.0
2019-11-22,HOU,23.0,28.0,33.0,35.0,0.0,119.0,LAC,31.0,24.0,25.0,42.0,0.0,122.0
2019-11-22,CLE,26.0,16.0,29.0,30.0,0.0,101.0,DAL,29.0,37.0,45.0,32.0,0.0,143.0
2019-11-22,ATL,23.0,34.0,27.0,19.0,0.0,103.0,DET,33.0,43.0,31.0,21.0,0.0,128.0
2019-11-22,BOS,13.0,21.0,23.0,35.0,0.0,92.0,DEN,27.0,18.0,25.0,26.0,0.0,96.0
2019-11-22,LAL,34.0,32.0,40.0,24.0,0.0,130.0,OKC,33.0,34.0,36.0,24.0,0.0,127.0
2019-11-22,GSW,28.0,23.0,21.0,37.0,0.0,109.0,UTA,30.0,35.0,25.0,23.0,0.0,113.0
2019-11-22,SAS,22.0,30.0,28.0,24.0,0.0,104.0,PHI,29.0,30.0,28.0,28.0,0.0,115.0
2019-11-22,CHO,34.0,34.0,28.0,22.0,0.0,118.0,WAS,33.0,29.0,28.0,35.0,0.0,125.0
2019-11-22,MIA,34.0,33.0,18.0,31.0,0.0,116.0,CHI,16.0,27.0,24.0,41.0,0.0,108.0
2019-11-22,SAC,23.0,26.0,21.0,27.0,0.0,97.0,BRK,26.0,30.0,30.0,30.0,0.0,116.0
2019-11-23,DET,24.0,23.0,22.0,21.0,0.0,90.0,MIL,27.0,27.0,23.0,27.0,0.0,104.0
2019-11-23,CHI,34.0,22.0,13.0,47.0,0.0,116.0,CHO,23.0,26.0,25.0,41.0,0.0,115.0
2019-11-23,MIA,13.0,22.0,24.0,27.0,0.0,86.0,PHI,28.0,27.0,37.0,21.0,0.0,113.0
2019-11-23,NOP,31.0,23.0,34.0,32.0,0.0,120.0,UTA,44.0,30.0,24.0,30.0,0.0,128.0
2019-11-23,POR,19.0,23.0,27.0,35.0,0.0,104.0,CLE,19.0,30.0,27.0,34.0,0.0,110.0
2019-11-23,ORL,25.0,20.0,40.0,21.0,0.0,106.0,IND,24.0,31.0,28.0,28.0,0.0,111.0
2019-11-23,TOR,26.0,26.0,35.0,32.0,0.0,119.0,ATL,27.0,34.0,29.0,26.0,0.0,116.0
2019-11-23,PHO,30.0,22.0,30.0,18.0,0.0,100.0,MIN,23.0,22.0,28.0,25.0,0.0,98.0
2019-11-23,SAS,32.0,36.0,21.0,22.0,0.0,111.0,NYK,16.0,27.0,28.0,33.0,0.0,104.0
2019-11-23,LAL,25.0,30.0,30.0,24.0,0.0,109.0,MEM,35.0,28.0,21.0,24.0,0.0,108.0
2019-11-24,NOP,27.0,29.0,31.0,22.0,0.0,109.0,LAC,40.0,32.0,28.0,34.0,0.0,134.0
2019-11-24,BRK,29.0,23.0,30.0,21.0,0.0,103.0,NYK,22.0,24.0,26.0,29.0,0.0,101.0
2019-11-24,DAL,45.0,33.0,27.0,32.0,0.0,137.0,HOU,29.0,31.0,35.0,28.0,0.0,123.0
2019-11-24,SAC,24.0,33.0,33.0,23.0,0.0,113.0,WAS,27.0,30.0,28.0,21.0,0.0,106.0
2019-11-24,PHO,28.0,29.0,20.0,27.0,0.0,104.0,DEN,28.0,24.0,27.0,37.0,0.0,116.0
2019-11-25,UTA,25.0,32.0,26.0,35.0,0.0,118.0,MIL,23.0,25.0,42.0,32.0,0.0,122.0
2019-11-25,ORL,31.0,24.0,15.0,18.0,0.0,88.0,DET,23.0,30.0,25.0,25.0,0.0,103.0
2019-11-25,MEM,27.0,29.0,27.0,31.0,0.0,114.0,IND,36.0,31.0,37.0,22.0,0.0,126.0
2019-11-25,POR,27.0,35.0,30.0,25.0,0.0,117.0,CHI,28.0,26.0,18.0,22.0,0.0,94.0
2019-11-25,LAL,25.0,29.0,32.0,28.0,0.0,114.0,SAS,22.0,34.0,26.0,22.0,0.0,104.0
2019-11-25,OKC,25.0,28.0,21.0,26.0,0.0,100.0,GSW,28.0,31.0,24.0,14.0,0.0,97.0
2019-11-25,CHO,31.0,27.0,24.0,18.0,0.0,100.0,MIA,36.0,33.0,29.0,19.0,0.0,117.0
2019-11-25,MIN,38.0,16.0,39.0,32.0,0.0,125.0,ATL,30.0,34.0,26.0,23.0,0.0,113.0
2019-11-25,BRK,25.0,27.0,29.0,27.0,0.0,108.0,CLE,26.0,25.0,24.0,31.0,0.0,106.0
2019-11-25,PHI,34.0,15.0,31.0,16.0,0.0,96.0,TOR,28.0,23.0,30.0,20.0,0.0,101.0
2019-11-25,SAC,22.0,24.0,29.0,27.0,0.0,102.0,BOS,19.0,34.0,22.0,28.0,0.0,103.0
2019-11-26,LAC,34.0,28.0,31.0,21.0,0.0,114.0,DAL,27.0,19.0,31.0,22.0,0.0,99.0
2019-11-26,WAS,23.0,24.0,22.0,35.0,0.0,104.0,DEN,25.0,39.0,22.0,31.0,0.0,117.0
2019-11-27,DET,32.0,28.0,20.0,21.0,0.0,101.0,CHO,31.0,24.0,31.0,16.0,0.0,102.0
2019-11-27,MIA,23.0,19.0,26.0,40.0,0.0,108.0,HOU,27.0,39.0,25.0,26.0,0.0,117.0
2019-11-27,WAS,36.0,38.0,34.0,32.0,0.0,140.0,PHO,34.0,35.0,26.0,37.0,0.0,132.0
2019-11-27,LAL,25.0,29.0,25.0,35.0,0.0,114.0,NOP,38.0,26.0,25.0,21.0,0.0,110.0
2019-11-27,BRK,23.0,40.0,23.0,24.0,0.0,110.0,BOS,30.0,27.0,34.0,30.0,0.0,121.0
2019-11-27,ATL,17.0,42.0,23.0,20.0,0.0,102.0,MIL,33.0,27.0,21.0,30.0,0.0,111.0
2019-11-27,MIN,22.0,35.0,24.0,32.0,0.0,113.0,SAS,24.0,23.0,31.0,23.0,0.0,101.0
2019-11-27,OKC,26.0,24.0,27.0,42.0,0.0,119.0,POR,42.0,21.0,41.0,32.0,0.0,136.0
2019-11-27,ORL,27.0,32.0,28.0,29.0,0.0,116.0,CLE,27.0,25.0,21.0,31.0,0.0,104.0
2019-11-27,UTA,20.0,23.0,37.0,22.0,0.0,102.0,IND,21.0,32.0,36.0,32.0,0.0,121.0
2019-11-27,LAC,35.0,29.0,28.0,29.0,0.0,121.0,MEM,31.0,29.0,28.0,31.0,0.0,119.0
2019-11-27,SAC,18.0,28.0,19.0,26.0,0.0,91.0,PHI,25.0,22.0,29.0,21.0,0.0,97.0
2019-11-27,CHI,17.0,31.0,25.0,17.0,0.0,90.0,GSW,25.0,28.0,25.0,26.0,0.0,104.0
2019-11-27,NYK,29.0,17.0,23.0,29.0,0.0,98.0,TOR,21.0,37.0,31.0,37.0,0.0,126.0
2019-11-29,LAC,30.0,23.0,18.0,26.0,0.0,97.0,SAS,27.0,26.0,29.0,25.0,0.0,107.0
2019-11-29,NOP,26.0,27.0,31.0,20.0,0.0,104.0,OKC,34.0,28.0,17.0,30.0,0.0,109.0
2019-11-29,GSW,21.0,37.0,21.0,26.0,0.0,105.0,MIA,41.0,30.0,24.0,27.0,0.0,122.0
2019-11-29,TOR,20.0,20.0,26.0,24.0,0.0,90.0,ORL,23.0,24.0,12.0,24.0,0.0,83.0
2019-11-29,CHO,38.0,24.0,23.0,25.0,0.0,110.0,DET,37.0,20.0,28.0,22.0,0.0,107.0
2019-11-29,DAL,31.0,22.0,36.0,31.0,0.0,120.0,PHO,25.0,25.0,39.0,24.0,0.0,113.0
2019-11-29,UTA,22.0,18.0,35.0,28.0,0.0,103.0,MEM,24.0,31.0,18.0,21.0,0.0,94.0
2019-11-29,PHI,18.0,21.0,31.0,31.0,0.0,101.0,NYK,31.0,20.0,17.0,27.0,0.0,95.0
2019-11-29,ATL,23.0,31.0,11.0,29.0,10.0,104.0,IND,22.0,21.0,29.0,22.0,11.0,105.0
2019-11-29,BOS,24.0,31.0,26.0,26.0,0.0,107.0,BRK,31.0,27.0,29.0,25.0,0.0,112.0
2019-11-29,MIL,38.0,29.0,32.0,20.0,0.0,119.0,CLE,29.0,18.0,42.0,21.0,0.0,110.0
2019-11-29,CHI,28.0,19.0,31.0,25.0,0.0,103.0,POR,25.0,28.0,28.0,26.0,0.0,107.0
2019-11-29,WAS,23.0,26.0,30.0,24.0,0.0,103.0,LAL,37.0,33.0,35.0,20.0,0.0,125.0
2019-11-30,IND,29.0,36.0,28.0,23.0,0.0,116.0,PHI,38.0,27.0,28.0,26.0,0.0,119.0
2019-11-30,DEN,27.0,30.0,18.0,15.0,7.0,97.0,SAC,17.0,23.0,27.0,23.0,10.0,100.0
2019-11-30,ATL,21.0,31.0,21.0,38.0,0.0,111.0,HOU,38.0,43.0,46.0,31.0,0.0,158.0
2019-11-30,CHO,25.0,24.0,26.0,21.0,0.0,96.0,MIL,32.0,34.0,35.0,36.0,0.0,137.0
2019-12-01,WAS,35.0,22.0,41.0,27.0,0.0,125.0,LAC,39.0,43.0,34.0,34.0,0.0,150.0
2019-12-01,SAS,27.0,24.0,20.0,27.0,0.0,98.0,DET,32.0,27.0,37.0,36.0,0.0,132.0
2019-12-01,UTA,20.0,17.0,49.0,24.0,0.0,110.0,TOR,37.0,40.0,30.0,23.0,0.0,130.0
2019-12-01,BOS,31.0,27.0,23.0,32.0,0.0,113.0,NYK,30.0,28.0,27.0,19.0,0.0,104.0
2019-12-01,MEM,25.0,23.0,38.0,29.0,0.0,115.0,MIN,21.0,26.0,32.0,28.0,0.0,107.0
2019-12-01,OKC,33.0,23.0,26.0,25.0,0.0,107.0,NOP,29.0,26.0,22.0,27.0,0.0,104.0
2019-12-01,GSW,22.0,29.0,20.0,25.0,0.0,96.0,ORL,26.0,25.0,21.0,28.0,0.0,100.0
2019-12-01,MIA,32.0,26.0,25.0,26.0,0.0,109.0,BRK,30.0,35.0,16.0,25.0,0.0,106.0
2019-12-01,DAL,25.0,34.0,35.0,20.0,0.0,114.0,LAL,30.0,32.0,17.0,21.0,0.0,100.0
2019-12-02,GSW,23.0,17.0,13.0,26.0,0.0,79.0,ATL,20.0,29.0,27.0,28.0,0.0,104.0
2019-12-02,UTA,23.0,19.0,24.0,28.0,0.0,94.0,PHI,31.0,29.0,25.0,18.0,0.0,103.0
2019-12-02,IND,24.0,33.0,28.0,32.0,0.0,117.0,MEM,19.0,28.0,26.0,31.0,0.0,104.0
2019-12-02,PHO,28.0,31.0,21.0,29.0,0.0,109.0,CHO,21.0,18.0,34.0,31.0,0.0,104.0
2019-12-02,CHI,22.0,33.0,29.0,29.0,0.0,113.0,SAC,23.0,21.0,30.0,32.0,0.0,106.0
2019-12-02,NYK,15.0,30.0,17.0,26.0,0.0,88.0,MIL,33.0,39.0,28.0,32.0,0.0,132.0
2019-12-03,LAL,28.0,32.0,24.0,21.0,0.0,105.0,DEN,24.0,25.0,27.0,20.0,0.0,96.0
2019-12-03,HOU,25.0,38.0,34.0,18.0,11.0,133.0,SAS,27.0,32.0,22.0,34.0,11.0,135.0
2019-12-03,ORL,32.0,36.0,29.0,30.0,0.0,127.0,WAS,26.0,28.0,34.0,32.0,0.0,120.0
2019-12-03,MIA,32.0,26.0,25.0,25.0,13.0,121.0,TOR,23.0,30.0,28.0,27.0,2.0,110.0
2019-12-03,DAL,24.0,35.0,25.0,34.0,0.0,118.0,NOP,24.0,29.0,22.0,22.0,0.0,97.0
2019-12-03,DET,32.0,30.0,35.0,30.0,0.0,127.0,CLE,28.0,18.0,22.0,26.0,0.0,94.0
2019-12-03,POR,30.0,29.0,17.0,21.0,0.0,97.0,LAC,29.0,33.0,27.0,28.0,0.0,117.0
2019-12-04,MIN,25.0,31.0,28.0,30.0,0.0,114.0,DAL,30.0,23.0,27.0,41.0,0.0,121.0
2019-12-04,BRK,22.0,34.0,35.0,39.0,0.0,130.0,ATL,26.0,21.0,35.0,36.0,0.0,118.0
2019-12-04,GSW,20.0,34.0,22.0,15.0,0.0,91.0,CHO,28.0,30.0,28.0,20.0,0.0,106.0
2019-12-04,PHO,37.0,21.0,28.0,28.0,0.0,114.0,ORL,31.0,34.0,38.0,25.0,0.0,128.0
2019-12-04,IND,26.0,23.0,30.0,28.0,0.0,107.0,OKC,29.0,21.0,28.0,22.0,0.0,100.0
2019-12-04,SAC,35.0,29.0,31.0,21.0,0.0,116.0,POR,30.0,36.0,34.0,27.0,0.0,127.0
2019-12-04,MIA,28.0,16.0,25.0,24.0,0.0,93.0,BOS,20.0,32.0,30.0,30.0,0.0,112.0
2019-12-04,MIL,22.0,37.0,33.0,35.0,0.0,127.0,DET,24.0,24.0,24.0,31.0,0.0,103.0
2019-12-04,LAL,34.0,31.0,29.0,27.0,0.0,121.0,UTA,26.0,21.0,28.0,21.0,0.0,96.0
2019-12-04,MEM,20.0,15.0,29.0,35.0,0.0,99.0,CHI,27.0,23.0,28.0,28.0,0.0,106.0
2019-12-05,PHO,38.0,36.0,33.0,18.0,14.0,139.0,NOP,40.0,30.0,21.0,34.0,7.0,132.0
2019-12-05,DEN,33.0,34.0,31.0,31.0,0.0,129.0,NYK,27.0,18.0,30.0,17.0,0.0,92.0
2019-12-05,HOU,34.0,29.0,31.0,25.0,0.0,119.0,TOR,28.0,27.0,33.0,21.0,0.0,109.0
2019-12-05,PHI,33.0,22.0,26.0,32.0,0.0,113.0,WAS,25.0,40.0,26.0,28.0,0.0,119.0
2019-12-06,IND,19.0,25.0,31.0,26.0,0.0,101.0,DET,32.0,23.0,16.0,37.0,0.0,108.0
2019-12-06,ORL,24.0,28.0,16.0,25.0,0.0,93.0,CLE,25.0,22.0,23.0,17.0,0.0,87.0
2019-12-06,MIN,27.0,31.0,39.0,25.0,5.0,127.0,OKC,30.0,23.0,41.0,28.0,17.0,139.0
2019-12-06,LAL,39.0,38.0,33.0,26.0,0.0,136.0,POR,34.0,28.0,31.0,20.0,0.0,113.0
2019-12-06,LAC,15.0,28.0,19.0,29.0,0.0,91.0,MIL,30.0,22.0,35.0,32.0,0.0,119.0
2019-12-06,GSW,23.0,27.0,27.0,23.0,0.0,100.0,CHI,28.0,23.0,32.0,15.0,0.0,98.0
2019-12-06,WAS,28.0,37.0,20.0,18.0,0.0,103.0,MIA,27.0,34.0,25.0,26.0,0.0,112.0
2019-12-06,SAC,17.0,25.0,30.0,28.0,4.0,104.0,SAS,21.0,31.0,17.0,31.0,5.0,105.0
2019-12-06,DEN,26.0,19.0,19.0,31.0,0.0,95.0,BOS,33.0,20.0,32.0,23.0,0.0,108.0
2019-12-06,BRK,29.0,26.0,31.0,25.0,0.0,111.0,CHO,32.0,25.0,27.0,20.0,0.0,104.0
2019-12-07,IND,32.0,34.0,23.0,15.0,0.0,104.0,NYK,27.0,33.0,21.0,22.0,0.0,103.0
2019-12-07,NOP,28.0,24.0,14.0,18.0,0.0,84.0,DAL,31.0,33.0,40.0,26.0,0.0,130.0
2019-12-07,CLE,18.0,18.0,26.0,32.0,0.0,94.0,PHI,36.0,41.0,31.0,33.0,0.0,141.0
2019-12-07,MEM,36.0,18.0,30.0,28.0,0.0,112.0,UTA,32.0,37.0,28.0,29.0,0.0,126.0
2019-12-07,PHO,31.0,21.0,26.0,31.0,0.0,109.0,HOU,23.0,37.0,23.0,32.0,0.0,115.0
2019-12-08,LAC,35.0,30.0,35.0,35.0,0.0,135.0,WAS,25.0,39.0,29.0,26.0,0.0,119.0
2019-12-08,OKC,21.0,34.0,27.0,26.0,0.0,108.0,POR,20.0,27.0,31.0,18.0,0.0,96.0
2019-12-08,TOR,22.0,20.0,26.0,36.0,0.0,104.0,PHI,27.0,30.0,29.0,24.0,0.0,110.0
2019-12-08,CHI,25.0,24.0,24.0,24.0,8.0,105.0,MIA,16.0,31.0,27.0,23.0,13.0,110.0
2019-12-08,SAC,36.0,30.0,26.0,18.0,0.0,110.0,DAL,27.0,19.0,32.0,28.0,0.0,106.0
2019-12-08,MIN,31.0,34.0,38.0,22.0,0.0,125.0,LAL,39.0,34.0,37.0,32.0,0.0,142.0
2019-12-08,ATL,24.0,27.0,37.0,34.0,0.0,122.0,CHO,27.0,26.0,30.0,24.0,0.0,107.0
2019-12-08,DEN,21.0,33.0,23.0,25.0,0.0,102.0,BRK,25.0,28.0,29.0,23.0,0.0,105.0
2019-12-09,MEM,29.0,25.0,34.0,22.0,0.0,110.0,GSW,20.0,27.0,32.0,23.0,0.0,102.0
2019-12-09,OKC,25.0,26.0,34.0,19.0,0.0,104.0,UTA,24.0,23.0,21.0,22.0,0.0,90.0
2019-12-09,LAC,24.0,36.0,31.0,19.0,0.0,110.0,IND,19.0,29.0,25.0,26.0,0.0,99.0
2019-12-09,MIN,31.0,33.0,21.0,24.0,0.0,109.0,PHO,33.0,28.0,33.0,31.0,0.0,125.0
2019-12-09,SAC,32.0,27.0,35.0,25.0,0.0,119.0,HOU,28.0,36.0,29.0,25.0,0.0,118.0
2019-12-09,ORL,20.0,20.0,33.0,28.0,0.0,101.0,MIL,31.0,21.0,28.0,30.0,0.0,110.0
2019-12-09,TOR,30.0,19.0,22.0,22.0,0.0,93.0,CHI,30.0,21.0,20.0,21.0,0.0,92.0
2019-12-09,DET,25.0,22.0,34.0,24.0,0.0,105.0,NOP,29.0,24.0,21.0,29.0,0.0,103.0
2019-12-09,CLE,18.0,22.0,26.0,22.0,0.0,88.0,BOS,29.0,24.0,30.0,27.0,0.0,110.0
2019-12-10,WAS,20.0,28.0,27.0,32.0,0.0,107.0,CHO,28.0,25.0,29.0,32.0,0.0,114.0
2019-12-10,ATL,30.0,34.0,32.0,21.0,4.0,121.0,MIA,36.0,30.0,27.0,24.0,18.0,135.0
2019-12-10,DEN,27.0,23.0,26.0,16.0,0.0,92.0,PHI,26.0,29.0,28.0,14.0,0.0,97.0
2019-12-10,NYK,22.0,19.0,18.0,28.0,0.0,87.0,POR,32.0,28.0,26.0,29.0,0.0,115.0
2019-12-11,HOU,35.0,29.0,24.0,28.0,0.0,116.0,CLE,29.0,28.0,25.0,28.0,0.0,110.0
2019-12-11,ATL,33.0,19.0,35.0,15.0,0.0,102.0,CHI,37.0,29.0,40.0,30.0,0.0,136.0
2019-12-11,UTA,25.0,34.0,38.0,30.0,0.0,127.0,MIN,23.0,36.0,24.0,33.0,0.0,116.0
2019-12-11,LAC,27.0,37.0,24.0,24.0,0.0,112.0,TOR,32.0,14.0,25.0,21.0,0.0,92.0
2019-12-11,LAL,26.0,25.0,18.0,27.0,0.0,96.0,ORL,9.0,29.0,27.0,22.0,0.0,87.0
2019-12-11,CHO,26.0,27.0,31.0,29.0,0.0,113.0,BRK,34.0,30.0,22.0,22.0,0.0,108.0
2019-12-11,MEM,27.0,24.0,33.0,31.0,0.0,115.0,PHO,19.0,32.0,28.0,29.0,0.0,108.0
2019-12-11,NYK,30.0,38.0,19.0,25.0,12.0,124.0,GSW,20.0,30.0,30.0,32.0,10.0,122.0
2019-12-11,OKC,18.0,29.0,24.0,22.0,0.0,93.0,SAC,23.0,15.0,31.0,25.0,0.0,94.0
2019-12-11,BOS,32.0,25.0,37.0,23.0,0.0,117.0,IND,30.0,31.0,23.0,38.0,0.0,122.0
2019-12-11,NOP,20.0,26.0,40.0,26.0,0.0,112.0,MIL,35.0,34.0,36.0,22.0,0.0,127.0
2019-12-12,PHI,28.0,28.0,25.0,34.0,0.0,115.0,BOS,34.0,25.0,21.0,29.0,0.0,109.0
2019-12-12,POR,26.0,27.0,25.0,21.0,0.0,99.0,DEN,33.0,29.0,27.0,25.0,0.0,114.0
2019-12-12,CLE,28.0,25.0,25.0,25.0,14.0,117.0,SAS,19.0,24.0,25.0,35.0,6.0,109.0
2019-12-12,DAL,34.0,31.0,30.0,27.0,0.0,122.0,DET,29.0,29.0,27.0,26.0,0.0,111.0
2019-12-13,NOP,25.0,32.0,25.0,27.0,0.0,109.0,PHI,39.0,23.0,30.0,24.0,0.0,116.0
2019-12-13,CHO,24.0,20.0,15.0,24.0,0.0,83.0,CHI,15.0,25.0,10.0,23.0,0.0,73.0
2019-12-13,GSW,29.0,27.0,28.0,22.0,0.0,106.0,UTA,22.0,27.0,37.0,28.0,0.0,114.0
2019-12-13,NYK,20.0,25.0,27.0,31.0,0.0,103.0,SAC,32.0,22.0,26.0,21.0,0.0,101.0
2019-12-13,LAL,30.0,21.0,37.0,25.0,0.0,113.0,MIA,29.0,30.0,26.0,25.0,0.0,110.0
2019-12-13,HOU,28.0,34.0,34.0,34.0,0.0,130.0,ORL,22.0,33.0,23.0,29.0,0.0,107.0
2019-12-13,IND,29.0,34.0,23.0,24.0,0.0,110.0,ATL,22.0,26.0,35.0,17.0,0.0,100.0
2019-12-13,MIL,35.0,29.0,26.0,37.0,0.0,127.0,MEM,29.0,33.0,33.0,19.0,0.0,114.0
2019-12-13,LAC,33.0,32.0,37.0,22.0,0.0,124.0,MIN,29.0,29.0,23.0,36.0,0.0,117.0
2019-12-14,CLE,20.0,31.0,28.0,29.0,0.0,108.0,MIL,26.0,43.0,33.0,23.0,0.0,125.0
2019-12-14,MIA,37.0,36.0,18.0,21.0,10.0,122.0,DAL,23.0,27.0,31.0,31.0,6.0,118.0
2019-12-14,BRK,31.0,29.0,23.0,19.0,0.0,102.0,TOR,38.0,27.0,25.0,20.0,0.0,110.0
2019-12-14,SAS,28.0,16.0,34.0,31.0,12.0,121.0,PHO,18.0,30.0,32.0,29.0,10.0,119.0
2019-12-14,DET,30.0,32.0,26.0,27.0,0.0,115.0,HOU,32.0,20.0,23.0,32.0,0.0,107.0
2019-12-14,OKC,20.0,29.0,19.0,34.0,0.0,102.0,DEN,27.0,25.0,30.0,28.0,0.0,110.0
2019-12-14,LAC,29.0,28.0,22.0,27.0,0.0,106.0,CHI,24.0,31.0,29.0,25.0,0.0,109.0
2019-12-14,WAS,30.0,24.0,30.0,27.0,0.0,111.0,MEM,35.0,34.0,35.0,24.0,0.0,128.0
2019-12-15,LAL,24.0,31.0,27.0,19.0,0.0,101.0,ATL,25.0,23.0,30.0,18.0,0.0,96.0
2019-12-15,SAC,26.0,25.0,28.0,21.0,0.0,100.0,GSW,18.0,24.0,17.0,20.0,0.0,79.0
2019-12-15,ORL,24.0,34.0,41.0,31.0,0.0,130.0,NOP,30.0,27.0,27.0,35.0,0.0,119.0
2019-12-15,NYK,22.0,29.0,33.0,21.0,0.0,105.0,DEN,33.0,34.0,20.0,24.0,0.0,111.0
2019-12-15,CHO,20.0,24.0,22.0,19.0,0.0,85.0,IND,33.0,26.0,13.0,35.0,0.0,107.0
2019-12-15,PHI,23.0,20.0,23.0,23.0,0.0,89.0,BRK,28.0,29.0,26.0,26.0,0.0,109.0
2019-12-16,DAL,36.0,23.0,27.0,34.0,0.0,120.0,MIL,22.0,34.0,20.0,40.0,0.0,116.0
2019-12-16,SAS,35.0,37.0,17.0,18.0,0.0,107.0,HOU,21.0,32.0,30.0,26.0,0.0,109.0
2019-12-16,CLE,29.0,25.0,30.0,29.0,0.0,113.0,TOR,37.0,29.0,38.0,29.0,0.0,133.0
2019-12-16,MIA,32.0,26.0,28.0,25.0,0.0,111.0,MEM,36.0,37.0,22.0,23.0,0.0,118.0
2019-12-16,POR,25.0,34.0,31.0,21.0,0.0,111.0,PHO,33.0,34.0,21.0,22.0,0.0,110.0
2019-12-16,WAS,43.0,24.0,29.0,37.0,0.0,133.0,DET,31.0,30.0,30.0,28.0,0.0,119.0
2019-12-16,CHI,37.0,31.0,22.0,16.0,0.0,106.0,OKC,16.0,33.0,33.0,27.0,0.0,109.0
2019-12-17,PHO,23.0,21.0,25.0,30.0,0.0,99.0,LAC,31.0,23.0,36.0,30.0,0.0,120.0
2019-12-17,ORL,20.0,27.0,24.0,31.0,0.0,102.0,UTA,26.0,32.0,24.0,27.0,0.0,109.0
2019-12-17,LAL,28.0,24.0,24.0,26.0,0.0,102.0,IND,24.0,26.0,28.0,27.0,0.0,105.0
2019-12-17,BRK,21.0,21.0,19.0,32.0,15.0,108.0,NOP,21.0,14.0,29.0,29.0,8.0,101.0
2019-12-17,SAC,21.0,26.0,32.0,23.0,0.0,102.0,CHO,26.0,27.0,27.0,30.0,0.0,110.0
2019-12-17,ATL,27.0,26.0,31.0,36.0,0.0,120.0,NYK,41.0,36.0,32.0,34.0,0.0,143.0
2019-12-18,MIA,19.0,37.0,26.0,26.0,0.0,108.0,PHI,29.0,19.0,26.0,30.0,0.0,104.0
2019-12-18,BOS,29.0,21.0,26.0,33.0,0.0,109.0,DAL,29.0,26.0,18.0,30.0,0.0,103.0
2019-12-18,NOP,32.0,31.0,24.0,20.0,0.0,107.0,MIN,25.0,25.0,22.0,27.0,0.0,99.0
2019-12-18,TOR,30.0,40.0,26.0,16.0,0.0,112.0,DET,29.0,35.0,15.0,20.0,0.0,99.0
2019-12-18,CHI,23.0,29.0,21.0,25.0,12.0,110.0,WAS,27.0,31.0,27.0,13.0,11.0,109.0
2019-12-18,CHO,21.0,20.0,23.0,34.0,0.0,98.0,CLE,29.0,24.0,23.0,24.0,0.0,100.0
2019-12-18,ORL,32.0,28.0,16.0,28.0,0.0,104.0,DEN,27.0,18.0,39.0,29.0,0.0,113.0
2019-12-18,GSW,29.0,37.0,26.0,20.0,0.0,112.0,POR,40.0,27.0,30.0,25.0,0.0,122.0
2019-12-18,MEM,32.0,36.0,32.0,22.0,0.0,122.0,OKC,27.0,32.0,34.0,33.0,0.0,126.0
2019-12-19,UTA,28.0,24.0,31.0,28.0,0.0,111.0,ATL,30.0,26.0,28.0,22.0,0.0,106.0
2019-12-19,HOU,27.0,27.0,36.0,32.0,0.0,122.0,LAC,28.0,41.0,18.0,30.0,0.0,117.0
2019-12-19,BRK,33.0,23.0,25.0,24.0,0.0,105.0,SAS,27.0,23.0,33.0,35.0,0.0,118.0
2019-12-19,LAL,17.0,29.0,35.0,23.0,0.0,104.0,MIL,23.0,42.0,24.0,22.0,0.0,111.0
2019-12-20,NYK,20.0,27.0,27.0,40.0,0.0,114.0,MIA,39.0,31.0,28.0,31.0,0.0,129.0
2019-12-20,DET,26.0,22.0,21.0,24.0,0.0,93.0,BOS,28.0,32.0,31.0,23.0,0.0,114.0
2019-12-20,DAL,35.0,28.0,25.0,29.0,0.0,117.0,PHI,28.0,29.0,20.0,21.0,0.0,98.0
2019-12-20,WAS,23.0,29.0,33.0,33.0,0.0,118.0,TOR,40.0,28.0,28.0,26.0,0.0,122.0
2019-12-20,MEM,27.0,24.0,36.0,20.0,0.0,107.0,CLE,25.0,30.0,26.0,33.0,0.0,114.0
2019-12-20,NOP,16.0,28.0,37.0,21.0,0.0,102.0,GSW,31.0,25.0,22.0,28.0,0.0,106.0
2019-12-20,SAC,32.0,25.0,22.0,26.0,0.0,105.0,IND,30.0,38.0,24.0,27.0,0.0,119.0
2019-12-20,MIN,20.0,31.0,24.0,25.0,0.0,100.0,DEN,33.0,28.0,21.0,27.0,0.0,109.0
2019-12-20,PHO,23.0,27.0,41.0,17.0,0.0,108.0,OKC,26.0,31.0,44.0,25.0,0.0,126.0
2019-12-20,ORL,13.0,31.0,31.0,28.0,0.0,103.0,POR,31.0,26.0,36.0,25.0,0.0,118.0
2019-12-21,LAC,33.0,39.0,38.0,24.0,0.0,134.0,SAS,31.0,30.0,22.0,26.0,0.0,109.0
2019-12-21,UTA,31.0,25.0,28.0,30.0,0.0,114.0,CHO,33.0,31.0,22.0,21.0,0.0,107.0
