Team,Location,Game Number,Team Points,Opp Points,Result,Date,Opponent,EFG%,TOV%,ORB%,FTR,Pace,OEff,DEff,Opp EFG,Opp TOV,Opp ORB,Opp FTR,Opp Pace,Opp OEff,Opp DEff,Rolling7EFG,Rolling7TOV,Rolling7ORB,Rolling7FTR,Rolling7Pace,Rolling7OEff,Rolling7DEff,Opp R7EFG,Opp R7TOV,Opp R7ORB,Opp R7FTR,Opp R7Pace,Opp R7 OEff,Opp R7 DEff,delEFG,delTOV,delORB,delFTR,delEff,Rolling10delEFG,Rolling10delTOV,Rolling10delORB,Rolling10delFTR,Rolling10delEff,Opp R10delEFG,Opp R10delTOV,Opp R10delORB,Opp R10delFTR,Opp R10 delEff,Season,Win Pct,Opp Win Pct,Rest,Odds,Line,Cover,Opp Rest,DecimalOdds,Implied Odds,SeasonEFG,SeasonTOV,SeasonORB,SeasonFTR,SeasonPace,SeasonOEff,SeasonDEff,Margin,Rolling7EFG_delLeague,Rolling7ORB_delLeague,Rolling7TOV_delLeague,Rolling7FTR_delLeague,Rolling7OEff_delLeague,Rolling7DEff_delLeague,SeasonEFG_delLeague,SeasonORB_delLeague,SeasonTOV_delLeague,SeasonFTR_delLeague,SeasonOEff_delLeague,SeasonDEff_delLeague
CLE,0,11,78,91,0,20141121,WAS,0.4,0.182,0.205,0.24,93.2,83.7,97.7,0.512,0.162,0.238,0.06,93.2,97.7,83.7,0.5329999999999999,0.114,0.237,0.265,93.757,116.343,110.914,0.477,0.115,0.241,0.211,92.529,103.914,102.114,-11.2,2.0,-3.3,18.0,-14.0,-2.71,-1.13,0.49,6.62,1.63,0.34,-2.99,-1.65,-0.15,1.79,2015,0.5,0.7,0.2,-125.0,-1.5,-1.0,0.2,1.8,0.5555555555555556,0.5077,0.1193,0.25949999999999995,0.25070000000000003,91.9,112.85,111.22,-13,3.4698547979797825,-1.3487147516835052,-1.6609022516835006,3.627233796296292,9.428450336700365,3.999450336700363,0.9398547979797944,0.9012852483164913,-1.1309022516835008,2.197233796296294,5.935450336700356,4.3054503367003605
CLE,1,12,93,110,0,20141122,TOR,0.451,0.161,0.297,0.247,95.6,97.3,115.1,0.45,0.075,0.18600000000000005,0.475,95.6,115.1,97.3,0.524,0.123,0.237,0.232,94.629,111.886,108.129,0.534,0.121,0.241,0.244,92.957,115.571,98.414,0.1,8.6,11.1,-22.8,-17.8,-3.24,-1.24,0.09,8.16,0.83,2.77,-4.41,-5.21,1.12,13.12,2015,0.4545454545454545,0.8333333333333334,0.0,-165.0,-4.5,-1.0,0.0,1.606060606060606,0.6226415094339623,0.4979090909090909,0.125,0.2545454545454545,0.2497272727272728,92.01818181818182,110.2,109.9909090909091,-17,2.52172727272727,-1.3185994949494906,-0.7434661616161603,0.3771444444444466,4.907198989899001,1.1501989898990104,-0.08736363636364097,0.4359459595959625,-0.5434661616161601,2.149871717171725,3.2211989898990083,3.0121080808081047
CLE,1,13,106,74,1,20141124,ORL,0.556,0.117,0.308,0.198,88.1,120.3,84.0,0.394,0.16399999999999998,0.289,0.138,88.1,84.0,120.3,0.516,0.135,0.258,0.226,94.471,109.529,109.643,0.506,0.12,0.218,0.23,91.043,107.571,107.471,16.2,-4.7,1.9,6.0,36.3,-2.04,0.54,-0.16,4.53,-1.54,0.95,2.15,1.28,1.94,-0.38,2015,0.4166666666666667,0.4,0.2,-450.0,-9.0,1.0,0.2,1.2222222222222223,0.8181818181818181,0.494,0.128,0.2580833333333333,0.2495000000000001,92.31666666666666,109.125,110.41666666666669,32,1.934479985035531,0.8542597268986152,0.484527216610553,-0.15075102880658386,2.900192480359152,3.0141924803591564,-0.265520014964471,0.862593060231942,-0.21547278338944764,2.1992489711934264,2.4961924803591558,3.7878591470258414
CLE,1,14,113,87,1,20141126,WAS,0.5539999999999999,0.09,0.269,0.419,88.4,127.9,98.5,0.5,0.182,0.219,0.225,88.4,98.5,127.9,0.513,0.139,0.257,0.211,94.371,107.729,103.786,0.502,0.131,0.284,0.191,94.143,107.386,102.343,5.4,-9.2,5.0,19.4,29.4,0.87,-0.13,-0.04,6.37,4.25,1.58,-1.4,3.62,-4.13,3.39,2015,0.4615384615384616,0.6923076923076923,0.2,-280.0,-6.5,1.0,0.0,1.3571428571428572,0.7368421052631579,0.4987692307692307,0.12715384615384615,0.2619230769230769,0.2455384615384616,91.99230769230768,109.98461538461538,108.3846153846154,26,1.547422252077424,0.70238959794994,0.92406721152411,-1.5690736179529319,0.9138048216151589,-3.029195178384839,0.12434532900049144,1.1946972902576318,-0.26054817309127676,1.8847725358932284,3.1694202062305408,1.5694202062305607
CLE,1,15,109,97,1,20141129,IND,0.5710000000000001,0.08900000000000001,0.214,0.256,90.2,120.9,107.5,0.433,0.065,0.3,0.225,90.2,107.5,120.9,0.513,0.138,0.266,0.223,92.414,108.929,100.929,0.484,0.118,0.268,0.185,91.1,104.371,106.443,13.8,2.4,-8.6,3.1,13.4,2.35,-1.01,2.07,5.8,7.42,-2.91,0.37,7.32,0.09,-0.17,2015,0.5,0.4375,0.4,-475.0,-9.5,1.0,0.0,1.2105263157894737,0.8260869565217391,0.5027142857142858,0.1245,0.2624285714285714,0.25792857142857145,91.73571428571428,111.26428571428572,107.67857142857143,12,1.5086100637713484,1.5573429572219855,0.8265467462644921,-0.28154240025208,2.0372313922636636,-5.962768607736336,0.4800386351999253,1.200200100079124,-0.5234532537355091,3.2113147426050648,4.372517106549381,0.7868028208350921
CLE,1,16,111,108,1,20141202,MIL,0.575,0.175,0.2,0.37,98.4,112.9,109.8,0.527,0.117,0.267,0.12,98.4,109.8,112.9,0.502,0.134,0.252,0.244,91.386,107.571,102.5,0.485,0.133,0.27,0.239,91.643,106.514,109.457,4.8,5.8,-6.7,25.0,3.1,3.96,-0.28,1.53,4.43,7.83,-2.16,-0.57,-2.33,3.85,-2.53,2015,0.5333333333333333,0.5555555555555556,0.4,-700.0,-10.5,-1.0,0.4,1.1428571428571428,0.875,0.5072666666666666,0.12213333333333334,0.2592,0.2578000000000001,91.63333333333334,111.90666666666668,107.66666666666669,3,0.4164287836346592,0.18684210805533508,0.48786860198625215,1.734108399770165,0.6440075439266622,-4.426992456073336,0.9430954503013234,0.9068421080553335,-0.6987980646804143,3.114108399770174,4.979674210593345,0.7396742105933498
CLE,0,17,90,87,1,20141204,NYK,0.493,0.173,0.16699999999999998,0.3,90.5,99.5,96.2,0.466,0.188,0.386,0.057,90.5,96.2,99.5,0.514,0.138,0.247,0.263,92.014,108.957,102.071,0.482,0.16,0.267,0.199,88.87100000000002,99.329,108.629,2.7,-1.5,-21.9,24.3,3.3,3.75,-0.1,0.68,5.67,7.35,0.31,0.44,-7.47,-2.08,-5.53,2015,0.5625,0.21052631578947367,0.2,-380.0,-7.5,-1.0,0.2,1.263157894736842,0.7916666666666667,0.5115,0.1254375,0.2555,0.2648125000000001,92.05625,111.96875,107.8,3,1.5438494067660735,-0.26770467572551915,0.8800703463203496,3.7363801553384923,1.984284902597409,-4.901715097402587,1.2938494067660677,0.5822953242744816,-0.3761796536796508,3.917630155338503,4.996034902597415,0.8272849025974125
CLE,0,18,105,91,1,20141205,TOR,0.542,0.122,0.366,0.16699999999999998,88.7,118.4,102.6,0.453,0.104,0.298,0.151,88.7,102.6,118.4,0.514,0.141,0.237,0.29,92.057,108.929,101.257,0.528,0.101,0.277,0.281,93.743,121.186,113.5,8.9,1.8,6.8,1.6,15.8,4.29,0.02,-1.56,6.97,7.58,3.34,-1.91,1.81,1.53,12.47,2015,0.5882352941176471,0.7894736842105263,0.0,155.0,4.0,1.0,0.2,2.55,0.3921568627450981,0.5104117647058823,0.12823529411764706,0.25029411764705883,0.2668823529411765,91.96470588235294,111.23529411764707,107.11764705882356,14,1.649421044421051,-1.2248838286338355,1.1436720486720482,6.686297808797809,2.2884303556803474,-5.38356964431965,1.290597515009284,0.10452793607204913,-0.13279853956324472,4.374533102915462,4.5947244733274175,0.47707741450390984
CLE,0,19,110,88,1,20141208,BRK,0.528,0.115,0.465,0.16699999999999998,89.2,123.4,98.7,0.469,0.118,0.222,0.14800000000000002,89.2,98.7,123.4,0.535,0.132,0.26,0.28,91.414,113.886,101.957,0.455,0.14,0.229,0.208,91.586,97.529,102.971,5.9,-0.3,24.3,1.9,24.7,3.29,0.58,-1.65,7.24,5.77,-3.32,0.46,-2.07,0.79,-6.74,2015,0.6111111111111112,0.4444444444444444,0.4,-355.0,-7.5,1.0,0.4,1.2816901408450705,0.7802197802197802,0.5121666666666667,0.12788888888888889,0.2567222222222222,0.26133333333333336,91.78333333333336,111.63333333333335,106.86666666666666,22,3.6814287518037614,1.0373991251803716,0.2787002164502145,5.789036782661791,7.106910579004335,-4.822089420995667,1.3980954184704242,0.7096213474025892,-0.13241089466089762,3.9223701159951245,4.854243912337694,0.08757724567099956
CLE,1,20,105,101,1,20141209,TOR,0.551,0.111,0.343,0.228,84.1,124.9,120.1,0.555,0.14800000000000002,0.387,0.122,84.1,120.1,124.9,0.546,0.126,0.284,0.268,90.5,117.614,99.614,0.541,0.108,0.294,0.227,91.857,120.086,117.086,-0.4,-3.7,-4.4,10.6,4.8,4.47,0.52,0.61,6.43,9.2,2.02,-1.1,1.0,4.86,8.85,2015,0.631578947368421,0.7619047619047619,0.0,-265.0,-5.5,-1.0,0.0,1.3773584905660377,0.726027397260274,0.513,0.1272105263157895,0.2676842105263157,0.2563684210526316,91.64736842105265,112.25263157894736,106.43684210526315,4,4.774564635906104,3.409135035019173,-0.33524020694752354,4.5896526102623705,10.831264676380542,-7.168735323619458,1.4745646359061004,1.7775560876507446,-0.21418757536857402,3.426494715525527,5.469896255327896,-0.34589321835630926
CLE,0,21,94,103,0,20141211,OKC,0.418,0.125,0.3,0.271,93.7,100.3,109.9,0.477,0.102,0.25,0.23,93.7,109.9,100.3,0.545,0.125,0.289,0.272,89.929,118.271,104.771,0.496,0.142,0.3,0.226,94.5,106.714,97.871,-5.9,2.3,5.0,4.1,-9.6,4.62,0.12,0.42,8.71,9.9,2.44,0.65,4.24,-5.53,3.29,2015,0.65,0.3809523809523809,0.2,120.0,2.5,-1.0,0.2,2.2,0.4545454545454545,0.5149,0.1264,0.27145,0.25495,91.27,112.88500000000002,107.12,-9,4.675224420282575,3.8306287543206086,-0.40572322057786936,5.142139698157147,11.445717482130277,-2.054282517869723,1.665224420282574,2.075628754320613,-0.2657232205778681,3.437139698157146,6.059717482130296,0.29471748213028093
CLE,0,22,114,119,0,20141212,NOP,0.539,0.057,0.25,0.202,90.9,125.5,131.0,0.633,0.07200000000000001,0.171,0.241,90.9,131.0,125.5,0.525,0.13,0.294,0.251,90.686,114.329,106.4,0.489,0.119,0.293,0.199,92.157,107.4,110.343,-9.4,-1.5,7.9,-3.9,-5.5,5.15,0.15,1.25,7.32,10.34,-4.69,-0.5,8.18,0.41,-2.89,2015,0.6190476190476191,0.4761904761904762,0.0,115.0,2.0,-1.0,0.2,2.15,0.4651162790697674,0.5102857142857142,0.12633333333333335,0.2728095238095238,0.2557142857142857,91.38571428571429,112.2857142857143,107.25238095238096,-5,2.736014774367063,4.258341737176957,0.09440685261707937,2.971295614108116,7.525882993900041,-0.40311700609994716,1.2645862029384836,2.139294118129337,-0.27225981404958577,3.4427241855366884,5.482597279614353,0.4492639462810075
CLE,1,23,97,88,1,20141215,CHO,0.512,0.1,0.2,0.145,91.4,106.2,96.3,0.488,0.101,0.125,0.084,91.4,96.3,106.2,0.521,0.125,0.299,0.244,90.786,114.986,109.757,0.438,0.08800000000000001,0.204,0.206,92.614,99.571,109.857,2.4,-0.1,7.5,6.1,9.9,4.2,-0.86,0.93,9.21,11.57,-9.96,-3.34,2.23,2.02,-10.51,2015,0.5909090909090909,0.2608695652173913,0.4,-620.0,-10.0,-1.0,0.2,1.1612903225806452,0.8611111111111109,0.5115909090909091,0.1231818181818182,0.2717727272727272,0.2532727272727273,91.36363636363636,112.88636363636364,108.33181818181819,9,2.377332980258534,4.770081322341957,-0.4354349728285911,2.2868182851427554,8.293935548494062,3.064935548494063,1.4364238893494419,2.0473540496146803,-0.6172531546467713,3.2140910124154876,6.194299184857698,1.6397537303122505
CLE,1,24,98,127,0,20141217,ATL,0.5,0.081,0.227,0.195,86.4,113.4,146.9,0.75,0.098,0.207,0.171,86.4,146.9,113.4,0.512,0.115,0.299,0.211,89.786,114.029,107.829,0.486,0.113,0.18600000000000005,0.195,93.529,103.214,91.243,-25.0,-1.7,2.0,2.4,-33.5,2.82,-0.4,1.49,9.22,8.93,5.33,-3.3,-4.16,2.88,13.23,2015,0.6086956521739131,0.7083333333333334,0.2,-230.0,-5.5,-1.0,0.2,1.4347826086956519,0.696969696969697,0.5116086956521739,0.12217391304347827,0.2686521739130435,0.24856521739130435,91.36521739130436,112.59565217391304,107.80869565217392,-29,1.4714554436493388,4.720962356804187,-1.4551621167947684,-0.8675331414617127,7.372496002297012,1.1724960022970095,1.4323250088667305,1.6861797481085405,-0.7377708124469418,2.8889885976687237,5.939148176210054,1.1521916544709399
CLE,1,25,95,91,1,20141219,BRK,0.461,0.151,0.25,0.312,93.2,102.0,97.7,0.532,0.161,0.108,0.103,93.2,97.7,102.0,0.513,0.102,0.307,0.196,89.2,116.014,115.071,0.473,0.13699999999999998,0.241,0.181,90.157,99.371,106.243,-7.1,-1.0,14.2,20.9,4.3,-0.22,0.35,1.19,7.52,2.64,-3.3,-0.31,-1.93,-3.79,-5.9,2015,0.5833333333333334,0.4166666666666667,0.2,-1000.0,-12.0,-1.0,0.2,1.1,0.9090909090909092,0.5111249999999999,0.12045833333333335,0.26691666666666664,0.2463333333333333,91.15833333333336,112.62916666666668,109.4375,4,1.4489964066434824,5.552983440851078,-2.726871445547917,-2.3783161555220396,9.154025570834406,8.211025570834408,1.2614964066434753,1.5446501075177421,-0.8810381122145814,2.655017177811289,5.769192237501088,2.5775255708344105
CLE,1,26,105,91,1,20141221,MEM,0.6509999999999999,0.14800000000000002,0.133,0.079,88.0,119.3,103.4,0.459,0.08900000000000001,0.293,0.14,88.0,103.4,119.3,0.501,0.106,0.29100000000000004,0.217,89.84299999999998,113.671,114.371,0.513,0.101,0.231,0.209,89.85700000000001,113.071,107.214,19.2,5.9,-16.0,-6.1,15.9,-2.31,0.01,3.47,9.3,1.73,0.43,-2.38,-5.35,3.21,3.8,2015,0.6,0.8076923076923077,0.2,-170.0,-4.0,1.0,0.2,1.5882352941176472,0.6296296296296295,0.50912,0.12168,0.26624000000000003,0.24896,91.24,112.204,108.96800000000002,14,0.2672418252607056,3.9396228797408064,-2.308647186147185,-0.1898621766074554,6.813881748754412,7.5138817487544,1.0792418252607072,1.4636228797408057,-0.740647186147185,3.0061378233925433,5.346881748754399,2.110881748754423
CLE,1,27,125,104,1,20141223,MIN,0.595,0.14800000000000002,0.333,0.298,98.4,127.1,105.7,0.466,0.152,0.381,0.25,98.4,105.7,127.1,0.519,0.11,0.243,0.205,89.671,113.086,115.043,0.447,0.134,0.297,0.218,93.5,99.557,109.714,12.9,-0.4,-4.8,4.8,21.4,-0.87,0.02,2.54,6.19,3.01,-8.0,-1.49,0.69,2.36,-10.42,2015,0.6153846153846154,0.19230769230769232,0.2,-1400.0,-14.0,1.0,0.2,1.0714285714285714,0.9333333333333332,0.5145769230769229,0.12269230769230773,0.2611153846153846,0.2424230769230769,91.1153846153846,112.47692307692309,108.75384615384615,21,1.9820405352223625,-0.8243864948183133,-1.8826617473435656,-1.38356415806416,6.079111734225364,8.036111734225372,1.539732842914654,0.9871519667201456,-0.6134309781127931,2.358743534243532,5.470034811148452,1.7469578880715204
CLE,0,28,91,101,0,20141225,MIA,0.486,0.14800000000000002,0.262,0.292,88.0,103.5,114.8,0.518,0.107,0.316,0.16699999999999998,88.0,114.8,103.5,0.525,0.116,0.242,0.215,91.714,113.4,112.986,0.49,0.133,0.221,0.254,88.37100000000002,104.629,107.443,-3.2,4.1,-5.4,12.5,-11.3,0.15,0.13,4.25,4.24,4.82,-2.87,-2.15,-5.28,-1.29,-5.62,2015,0.6296296296296297,0.4482758620689655,0.2,-235.0,-5.5,-1.0,0.2,1.425531914893617,0.7014925373134329,0.5175555555555555,0.12362962962962964,0.2637777777777778,0.2444814814814815,91.38518518518521,113.01851851851852,108.64074074074075,-10,2.583497603586904,-0.9302821905277259,-1.2828090213358054,-0.3689225903065141,6.396643829880432,5.9826438298804305,1.8390531591424564,1.2474955872500526,-0.5198460583728415,2.5792255578416357,6.015162348398945,1.6373845706211796
CLE,0,29,98,89,1,20141226,ORL,0.463,0.09,0.205,0.3,88.5,110.7,100.5,0.555,0.17,0.147,0.11,88.5,100.5,110.7,0.535,0.119,0.236,0.218,90.9,113.857,113.686,0.498,0.146,0.201,0.145,92.1,98.814,105.943,-9.2,-8.0,5.8,19.0,10.2,-1.06,0.36,3.03,5.33,2.11,1.2,0.9,-2.2,-5.96,-3.6,2015,0.6071428571428571,0.3548387096774194,0.0,-185.0,-5.0,1.0,0.4,1.5405405405405406,0.6491228070175439,0.5164285714285715,0.12450000000000006,0.2637142857142857,0.2461785714285714,91.26428571428572,112.67857142857143,108.86071428571432,9,3.575366066681873,-1.5836105731500516,-0.9541632490316698,-0.032801141353769325,6.8014220083035895,6.630422008303597,1.718223209539016,1.1878179982785175,-0.4041632490316638,2.785056001503372,5.622993436875021,1.8051362940179132
CLE,1,30,80,103,0,20141228,DET,0.409,0.16,0.233,0.159,91.4,87.6,112.7,0.544,0.095,0.28,0.044,91.4,112.7,87.6,0.524,0.124,0.23,0.232,90.557,111.743,109.329,0.507,0.12,0.284,0.179,95.029,108.286,113.086,-13.5,6.5,-4.7,11.5,-25.1,-2.57,-0.41,1.18,7.04,0.66,-4.74,-1.89,1.5,-0.56,-5.6,2015,0.6206896551724138,0.206896551724138,0.2,-475.0,-9.0,-1.0,0.2,1.2105263157894737,0.8260869565217391,0.5145862068965518,0.12331034482758622,0.2616896551724138,0.2480344827586207,91.1689655172414,112.61034482758622,108.57241379310345,-23,2.497202656100972,-2.1496592131973498,-0.45540887079022485,1.4274633041158529,4.7501611698094734,2.336161169809472,1.5558233457561466,1.019306304044032,-0.5243743880316023,3.0309115799779214,5.617505997395696,1.579574962912929
CLE,0,31,101,109,0,20141230,ATL,0.518,0.162,0.229,0.16699999999999998,97.8,103.3,111.5,0.57,0.142,0.184,0.241,97.8,111.5,103.3,0.509,0.132,0.235,0.234,90.557,109.086,111.671,0.532,0.134,0.188,0.21,93.214,108.214,104.1,-5.2,2.0,4.5,-7.4,-8.2,-3.88,0.61,1.15,7.13,-2.33,2.45,-1.26,-3.97,3.28,5.17,2015,0.6,0.7333333333333333,0.2,135.0,3.5,-1.0,0.4,2.35,0.425531914893617,0.5110666666666667,0.12453333333333334,0.2607333333333333,0.24506666666666665,91.17666666666668,111.77666666666669,108.71,-8,0.9698353559009387,-1.5877851406335075,0.32851163863459043,1.6447322668224351,2.126396322711912,4.71139632271192,1.1765020225676048,0.9855481926998255,-0.4181550280320759,2.7513989334890994,4.817062989378599,1.7503963227119073
CLE,1,32,80,96,0,20141231,MIL,0.388,0.115,0.241,0.165,89.4,89.5,107.4,0.506,0.096,0.265,0.056,89.4,107.4,89.5,0.512,0.14400000000000002,0.235,0.23,92.186,107.643,106.614,0.534,0.161,0.175,0.194,94.871,104.471,101.986,-11.8,1.9,-2.4,10.9,-17.9,-3.81,0.58,1.1,5.98,-2.19,4.03,1.31,-9.64,-2.76,1.18,2015,0.5806451612903226,0.5,0.0,-230.0,-6.5,-1.0,0.2,1.4347826086956519,0.696969696969697,0.5112903225806452,0.125741935483871,0.2597096774193549,0.2425483870967741,91.39032258064518,111.50322580645162,108.8,-16,1.2482251082251206,-1.5583047351394097,1.5262775799469357,1.2970752947769115,0.6979867046036361,-0.33101329539636026,1.1772573662896413,0.9126630067960828,-0.2995288716659661,2.5519140044543196,4.55821251105526,1.8549867046036326
