Date,LeagueORB,LeagueEFG,LeagueTOV,LeagueFTR,LeagueEff
20180228,0.22178463813963814,0.5222955384060383,0.1264987117771118,0.19888974136974136,109.28957348429347
20180301,0.22184146199920007,0.5222958383657788,0.12652341335912765,0.19890737128832364,109.29225764535288
20180302,0.2220523559992064,0.5222738238904576,0.1264051187657487,0.19885888804983293,109.31505482924773
20180303,0.22217265009296258,0.5223666065163134,0.12646484440039127,0.1990306936119436,109.32939033839423
20180304,0.2223806140457303,0.5223117158788668,0.12637596963759753,0.19913289200033382,109.34948365803015
20180305,0.22236999393768622,0.5223769004819965,0.12637692371730833,0.19917143019373787,109.3636634540673
20180306,0.22216324371133528,0.5222758772504,0.12643347937050226,0.1990490746742655,109.32255588135358
20180307,0.22228369262261305,0.5223926319682001,0.12649506286011966,0.19914576729036956,109.34260280649484
20180308,0.22227833725380716,0.5225588527804692,0.12652034165708978,0.1989518678585408,109.35619225907759
20180309,0.22204790190116683,0.5225024434313612,0.1264485480626339,0.19888730168049198,109.34256395863672
20180310,0.22198088040560265,0.5225342771837215,0.12647818844735512,0.19874443277915502,109.33539681820237
20180311,0.22171043275556143,0.5226516722044294,0.1264643782381834,0.19894263547930827,109.34609242983323
20180312,0.22179202732587772,0.5226578643781197,0.12630486533944565,0.19882707690727763,109.37600740804208
20180313,0.2217400923452554,0.5227355247811768,0.1262301924022033,0.19869880098765969,109.38569213696931
20180314,0.22180932647488405,0.5226802005348767,0.12625338918675252,0.19869508168689826,109.37938565331551
20180315,0.22187318842863488,0.5228780205310561,0.12628818640684716,0.198697259674849,109.40899718436326
20180316,0.2219469798424586,0.5227969313389526,0.1261663631777994,0.19867024995296276,109.41224306721647
20180317,0.2221621419562441,0.5226469529492416,0.12614406484556137,0.19863031861526584,109.4049385385741
20180318,0.22222871311866071,0.5226405216190181,0.12603848015814803,0.1986507041812112,109.42813985839335
20180319,0.22233649983311446,0.5229832957744416,0.12596616432371646,0.1988614631799528,109.4948715260434
20180320,0.22233073086874816,0.5229584109759972,0.1259202769835529,0.19889905653733242,109.49701896379483
20180321,0.22223893525614422,0.5228461713704864,0.12581857254237397,0.1987216657391315,109.48211765973753
20180322,0.22241077923399358,0.5230100579598028,0.12578366728698365,0.19869124624430748,109.52301311783455
20180323,0.22232129198691705,0.5230088638744889,0.12571756142693646,0.19851934593184595,109.52190041658791
20180324,0.22220470613465584,0.5230336366001634,0.1255956314844738,0.19852458522089397,109.53886752788598
20180325,0.222173896982647,0.5227734123561624,0.1255722161634662,0.19841886576386578,109.4923861888112
20180326,0.22230188441984805,0.5228032425907426,0.12551691819034536,0.19821336922826993,109.50936082037903
