Date,LeagueORB,LeagueEFG,LeagueTOV,LeagueFTR,LeagueEff
20151027,,,,,
20151028,0.26416666666666666,0.4663333333333333,0.13233333333333333,0.18016666666666667,101.43333333333334
20151029,0.2432619047619048,0.4743273809523809,0.13230952380952382,0.2061904761904762,102.31666666666668
20151030,0.24339682539682542,0.48155158730158726,0.132484126984127,0.20818253968253966,103.08333333333333
20151031,0.23976636904761905,0.4783407738095238,0.1347276785714286,0.22189732142857144,102.6125
20151101,0.23902976190476194,0.4819392857142857,0.1346654761904762,0.2251845238095238,103.21333333333332
20151102,0.23958432539682542,0.4798422619047619,0.13412599206349207,0.2178561507936508,102.84563492063491
20151103,0.23683758503401364,0.4809056122448979,0.13329166666666667,0.21674404761904764,102.80136054421767
20151104,0.23879538690476193,0.48096205357142857,0.13330877976190478,0.21563318452380956,102.92529761904761
20151105,0.2405236772486773,0.48317738095238094,0.13366891534391534,0.2139017195767196,103.204708994709
20151106,0.23852130952380954,0.4833696428571429,0.13089202380952383,0.21345154761904764,103.53223809523811
20151107,0.23796482683982687,0.4849542207792208,0.1315472943722944,0.21344231601731603,103.62930735930736
20151108,0.23756035052910054,0.48537007275132277,0.13242761243386245,0.21161841931216932,103.50834656084656
20151109,0.23859416971916975,0.48586468253968257,0.1314024114774115,0.21092469474969475,103.7146275946276
20151110,0.2373170351473923,0.48688965419501135,0.13266448412698414,0.20981272675736964,103.59368480725622
20151111,0.23781018518518518,0.4883636772486773,0.13220113756613758,0.2117537830687831,104.01124867724867
20151112,0.2387851167929293,0.4898523110569986,0.13185333919552672,0.21070383071789325,104.30742063492063
20151113,0.23895461972667853,0.4919884496222733,0.13138157414480944,0.21066242891095835,104.66776844070962
20151114,0.23946976711560042,0.49066080848164195,0.13154219376302712,0.2115448192239859,104.52713484046816
20151115,0.23821195982380192,0.48962226968937506,0.13103621364016102,0.21068531746031746,104.32796233006759
20151116,0.23749064754689755,0.49035901334776344,0.1314986886724387,0.21094390873015872,104.3690642135642
20151117,0.237800616711331,0.4905204889026319,0.13174478286264002,0.2111568972033258,104.39474369545798
20151118,0.23662461465302373,0.49163644070575896,0.13173365636888365,0.2112634018759019,104.46933326774234
20151119,0.23701919662463142,0.4913739867620303,0.1317408887006713,0.21139977570738444,104.46827529957964
20151120,0.23793506343193846,0.4951153484247235,0.1316405738936989,0.21401506283068786,105.14737493987495
20151121,0.23785038816738818,0.4951198253968255,0.13172586002886003,0.21325809668109671,105.11911630591631
20151122,0.23869130730380733,0.4948844474969476,0.13200014013764014,0.21405311494061496,105.14997446997447
20151123,0.23977372802095026,0.4952529247501471,0.1322655670461226,0.2153690489551601,105.29874084762972
20151124,0.24025629895897754,0.49557042233560106,0.13285557230467945,0.21514668496186357,105.29725520511234
20151125,0.23860378290292084,0.495634085933224,0.13284905831716176,0.21613875329651194,105.24993606010847
20151127,0.23793921236171237,0.49557128306878323,0.1326665897065897,0.21585635040885043,105.2359104136604
20151128,0.23721671088767862,0.495570327700973,0.1329327212214309,0.2162440487827585,105.18166061537029
20151129,0.2370559208152958,0.4950949156746033,0.1334415201118326,0.2160801722582973,105.04183193542569
20151130,0.23703528685119593,0.49472272126022143,0.13346980738117104,0.2153296367353186,104.94454157374614
20151201,0.23803608723792546,0.49430072945845016,0.13318760716407776,0.21540817683133864,104.94617270393007
20151202,0.23722315141207995,0.49383737528344684,0.13277986600700886,0.2154179432075861,104.90771062667493
20151203,0.23709966881112715,0.4930533123897709,0.13266252405002404,0.2156223830567581,104.78681743025494
20151204,0.23650238046488045,0.4934099796224798,0.1323991224991225,0.21613934567684573,104.9011376798877
20151205,0.23724354589124327,0.49382243629908124,0.13266932102984735,0.21536813482570066,104.93202879357486
