Team,Location,Game Number,Team Points,Opp Points,Result,Date,Opponent,EFG%,TOV%,ORB%,FTR,Pace,OEff,DEff,Opp EFG,Opp TOV,Opp ORB,Opp FTR,Opp Pace,Opp OEff,Opp DEff,Rolling7EFG,Rolling7TOV,Rolling7ORB,Rolling7FTR,Rolling7Pace,Rolling7OEff,Rolling7DEff,Opp R7EFG,Opp R7TOV,Opp R7ORB,Opp R7FTR,Opp R7Pace,Opp R7 OEff,Opp R7 DEff,delEFG,delTOV,delORB,delFTR,delEff,Rolling10delEFG,Rolling10delTOV,Rolling10delORB,Rolling10delFTR,Rolling10delEff,Opp R10delEFG,Opp R10delTOV,Opp R10delORB,Opp R10delFTR,Opp R10 delEff,Season,Win Pct,Opp Win Pct,Rest,Odds,Line,Cover,Opp Rest,DecimalOdds,Implied Odds,SeasonEFG,SeasonTOV,SeasonORB,SeasonFTR,SeasonPace,SeasonOEff,SeasonDEff,Margin,Rolling7EFG_delLeague,Rolling7ORB_delLeague,Rolling7TOV_delLeague,Rolling7FTR_delLeague,Rolling7OEff_delLeague,Rolling7DEff_delLeague,SeasonEFG_delLeague,SeasonORB_delLeague,SeasonTOV_delLeague,SeasonFTR_delLeague,SeasonOEff_delLeague,SeasonDEff_delLeague
CLE,0,1,95,97,0,20151027,CHI,0.452,0.09,0.21600000000000005,0.106,99.5,95.5,97.5,0.466,0.11800000000000001,0.152,0.184,99.5,97.5,95.5,,,,,,,,,,,,,,,-1.4,-2.8,6.4,-7.8,-2.0,,,,,,,,,,,2016,,,,130.0,1.5,-1.0,,2.3,0.4347826086956522,,,,,,,,-2,,,,,,,,,,,,
CLE,0,2,106,76,1,20151028,MEM,0.565,0.172,0.293,0.131,95.7,110.8,79.4,0.366,0.149,0.20800000000000002,0.195,95.7,79.4,110.8,,,,,,,,,,,,,,,19.9,2.3,8.5,-6.4,31.4,,,,,,,,,,,2016,0.0,,0.0,210.0,4.0,1.0,,3.1,0.3225806451612903,0.452,0.09,0.21600000000000005,0.106,99.5,95.5,97.5,30,,,,,,,-1.433333333333331,-4.816666666666661,-4.233333333333333,-7.416666666666667,-5.933333333333337,-3.933333333333337
CLE,1,3,102,92,1,20151030,MIA,0.488,0.10400000000000001,0.304,0.209,91.0,112.1,101.1,0.46799999999999997,0.13,0.146,0.26,91.0,101.1,112.1,,,,,,,,,,,,,,,2.0,-2.6,15.8,-5.1,11.0,,,,,,,,,,,2016,0.5,1.0,0.25,-260.0,-6.5,1.0,0.25,1.3846153846153846,0.7222222222222222,0.5085,0.131,0.2545,0.1185,97.6,103.15,88.45,10,,,,,,,2.694841269841264,1.110317460317456,-0.14841269841270044,-8.968253968253967,0.0666666666666913,-14.633333333333312
CLE,0,4,107,100,1,20151102,PHI,0.568,0.151,0.2,0.185,96.9,110.4,103.2,0.488,0.12,0.2,0.2,96.9,103.2,110.4,,,,,,,,,,,,,,,8.0,3.1,0.0,-1.5,7.2,,,,,,,,,,,2016,0.6666666666666666,0.0,0.5,-1250.0,-12.5,-1.0,0.5,1.08,0.9259259259259258,0.5016666666666666,0.122,0.271,0.14866666666666664,95.4,106.13333333333333,92.66666666666669,7,,,,,,,2.182440476190467,3.1415674603174573,-1.2125992063492075,-6.918948412698417,3.287698412698404,-10.178968253968236
CLE,1,5,96,86,1,20151104,NYK,0.44,0.102,0.225,0.27699999999999997,93.3,102.9,92.2,0.44,0.11699999999999999,0.188,0.14300000000000002,93.3,92.2,102.9,,,,,,,,,,,,,,,0.0,-1.5,3.7,13.4,10.7,,,,,,,,,,,2016,0.75,0.5,0.25,-500.0,-9.0,1.0,0.25,1.2,0.8333333333333334,0.51825,0.12925,0.25325,0.15775,95.775,107.2,95.3,10,,,,,,,3.728794642857136,1.4454613095238016,-0.4058779761904774,-5.788318452380961,4.274702380952419,-7.625297619047586
CLE,1,6,108,102,1,20151106,PHI,0.568,0.154,0.262,0.091,95.9,112.6,106.4,0.5820000000000001,0.157,0.171,0.127,95.9,106.4,112.6,,,,,,,,,,,,,,,-1.4,-0.3,9.1,-3.6,6.2,,,,,,,,,,,2016,0.8,0.0,0.25,,,0.0,0.25,,,0.5025999999999999,0.1238,0.2476,0.1816,95.28,106.34,94.68,6,,,,,,,1.9230357142857035,0.9078690476190449,-0.7092023809523867,-3.1851547619047627,2.8077619047618754,-8.852238095238121
CLE,1,7,101,97,1,20151108,IND,0.506,0.096,0.239,0.205,91.4,110.6,106.2,0.467,0.066,0.245,0.14400000000000002,91.4,106.2,110.6,,,,,,,,,,,,,,,3.9,3.0,-0.6,6.1,4.4,,,,,,,,,,,2016,0.8333333333333334,0.5,0.25,-295.0,-7.5,-1.0,0.25,1.3389830508474576,0.7468354430379747,0.5135,0.12883333333333333,0.25,0.1665,95.38333333333334,107.38333333333333,96.63333333333333,4,,,,,,,2.8129927248677133,1.243964947089951,-0.35942791005291186,-4.511841931216925,3.874986772486764,-6.875013227513236
CLE,1,8,118,114,1,20151110,UTA,0.574,0.147,0.314,0.446,94.1,125.4,121.2,0.5489999999999999,0.145,0.35100000000000003,0.293,94.1,121.2,125.4,0.512,0.124,0.248,0.172,94.814,107.84299999999999,98.0,,,,,,,,2.5,0.2,-3.7,15.3,4.2,,,,,,,,,,,2016,0.8571428571428571,0.6666666666666666,0.25,-235.0,-5.5,-1.0,0.5,1.425531914893617,0.7014925373134329,0.5124285714285713,0.12414285714285715,0.24842857142857144,0.172,94.81428571428572,107.84285714285713,98.0,4,2.511034580498861,1.0682964852607695,-0.8664484126984145,-3.781272675736966,4.249315192743765,-5.593684807256224,2.5538917233559943,1.111153628117914,-0.8521626984126993,-3.781272675736966,4.249172335600903,-5.593684807256224
CLE,0,9,90,84,1,20151113,NYK,0.462,0.11599999999999999,0.25,0.231,90.2,99.8,93.1,0.424,0.13699999999999998,0.213,0.215,90.2,93.1,99.8,0.53,0.132,0.262,0.221,94.04299999999999,112.11399999999999,101.38600000000001,0.46299999999999997,0.11699999999999999,0.264,0.201,94.35700000000001,103.0,105.714,3.8,-2.1,3.7,1.6,6.7,,,,,,,,,,,2016,0.875,0.4444444444444444,0.5,-235.0,-6.0,0.0,0.25,1.425531914893617,0.7014925373134329,0.520125,0.127,0.256625,0.20625,94.725,110.0375,100.9,6,3.8011550377726744,2.3045380273321507,0.0618425855190563,1.0337571089041653,7.446231559290368,-3.2817684407096124,2.8136550377726666,1.7670380273321489,-0.43815741448094414,-0.44124289109583603,5.369731559290372,-3.7677684407096166
CLE,0,10,105,108,0,20151114,MIL,0.484,0.163,0.28,0.187,87.4,99.4,102.3,0.451,0.09699999999999999,0.273,0.157,87.4,102.3,99.4,0.515,0.124,0.256,0.235,93.257,110.54299999999999,103.34299999999999,0.499,0.145,0.23399999999999999,0.221,89.9,104.729,106.414,3.3,6.6,0.7,3.0,-2.9,,,,,,,,,,,2016,0.8888888888888888,0.4444444444444444,0.0,-220.0,-5.5,-1.0,0.5,1.4545454545454546,0.6875,0.5136666666666666,0.1257777777777778,0.2558888888888889,0.209,94.22222222222223,108.9,100.03333333333336,-3,2.4339191518358003,1.6530232884399614,-0.7542193763027116,2.3455180776014077,6.0158651595318275,-1.1841348404681753,2.3005858185024595,1.6419121773288499,-0.5764415985249322,-0.2544819223985917,4.372865159531841,-4.493801507134805
